#group,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,string,double,double,double,double,dateTime:RFC3339,double
#default,,,,,,,,,,,,,
,SSID,bottom_load,device,gas_resistance,humidity,load,location,pipeTemp,pipe_temp,pressure,temperature,time,top_load
,Ståle  sin iPhone,,ESP32,111014,13.01,,,18.75,,994.46,23.58,2025-03-11T16:27:35.950832435Z,0.03
,Ståle  sin iPhone,,ESP32,111304,13,,,18.75,,994.45,23.58,2025-03-11T16:27:38.811500735Z,0.03
,Ståle  sin iPhone,,ESP32,111741,12.99,,,18.75,,994.45,23.58,2025-03-11T16:27:41.696593414Z,0.03
,Ståle  sin iPhone,,ESP32,112626,12.99,,,18.81,,994.45,23.59,2025-03-11T16:27:44.654288167Z,0
,Ståle  sin iPhone,,ESP32,113676,12.99,,,18.81,,994.45,23.59,2025-03-11T16:27:47.480529741Z,0.04
,Ståle  sin iPhone,,ESP32,112999,12.99,,,18.81,,994.46,23.59,2025-03-11T16:27:53.167086729Z,-0.01
,Ståle  sin iPhone,,ESP32,113450,12.99,,,18.81,,994.46,23.58,2025-03-11T16:27:56.016397665Z,0.01
,Ståle  sin iPhone,,ESP32,112478,12.98,,,18.81,,994.45,23.58,2025-03-11T16:27:59.013526812Z,0.02
,Ståle  sin iPhone,,ESP32,113374,12.96,,,18.81,,994.44,23.58,2025-03-11T16:28:02.062044314Z,0.04
,Ståle  sin iPhone,,ESP32,112849,12.97,,,18.87,,994.44,23.58,2025-03-11T16:28:04.936602978Z,0
,Ståle  sin iPhone,,ESP32,113074,12.95,,,18.87,,994.45,23.58,2025-03-11T16:28:07.995966977Z,0.05
,Ståle  sin iPhone,,ESP32,112849,12.96,,,18.87,,994.45,23.58,2025-03-11T16:28:10.969430038Z,0.02
,Ståle  sin iPhone,,ESP32,112849,12.95,,,18.87,,994.45,23.58,2025-03-11T16:28:14.343599579Z,0.02
,Ståle  sin iPhone,,ESP32,112478,12.95,,,18.94,,994.44,23.58,2025-03-11T16:28:17.584954552Z,0
,Ståle  sin iPhone,,ESP32,111741,12.95,,,18.94,,994.44,23.58,2025-03-11T16:28:20.524274031Z,0.05
,Ståle  sin iPhone,,ESP32,111814,12.95,,,18.94,,994.43,23.58,2025-03-11T16:28:23.585628142Z,-0.01
,Ståle  sin iPhone,,ESP32,112700,12.95,,,18.94,,994.43,23.58,2025-03-11T16:28:26.441139415Z,0.02
,Ståle  sin iPhone,,ESP32,113299,12.93,,,18.94,,994.43,23.58,2025-03-11T16:28:29.325085269Z,0.02
,Ståle  sin iPhone,,ESP32,114132,12.92,,,18.94,,994.43,23.58,2025-03-11T16:28:32.185782787Z,0.01
,Ståle  sin iPhone,,ESP32,114515,12.92,,,18.94,,994.43,23.58,2025-03-11T16:28:35.140596834Z,0.02
,Ståle  sin iPhone,,ESP32,115445,12.9,,,19,,994.44,23.58,2025-03-11T16:28:38.027564554Z,0.03
,Ståle  sin iPhone,,ESP32,116948,12.9,,,19,,994.44,23.58,2025-03-11T16:28:40.879545542Z,0.03
,Ståle  sin iPhone,,ESP32,116549,12.92,,,19,,994.44,23.58,2025-03-11T16:28:43.784677977Z,0.04
,Ståle  sin iPhone,,ESP32,117674,12.93,,,19,,994.44,23.58,2025-03-11T16:28:46.721452551Z,0.02
,Ståle  sin iPhone,,ESP32,118326,12.94,,,19,,994.44,23.58,2025-03-11T16:28:49.594438927Z,0.02
,Ståle  sin iPhone,,ESP32,117350,12.94,,,19.06,,994.44,23.58,2025-03-11T16:28:52.557245261Z,0.02
,Ståle  sin iPhone,,ESP32,115994,12.96,,,19.06,,994.44,23.58,2025-03-11T16:28:55.426694793Z,0.04
,Ståle  sin iPhone,,ESP32,115445,12.97,,,19.06,,994.44,23.58,2025-03-11T16:28:58.276796045Z,0.04
,Ståle  sin iPhone,,ESP32,115915,12.99,,,19.06,,994.43,23.59,2025-03-11T16:29:01.143145824Z,0.02
,Ståle  sin iPhone,,ESP32,116231,12.99,,,19.06,,994.43,23.58,2025-03-11T16:29:04.116673211Z,0.05
,Ståle  sin iPhone,,ESP32,115994,13.01,,,19.06,,994.44,23.58,2025-03-11T16:29:07.087888467Z,0.03
,Ståle  sin iPhone,,ESP32,116231,13.02,,,19.12,,994.44,23.58,2025-03-11T16:29:09.951392584Z,0.03
,Ståle  sin iPhone,,ESP32,116708,13.04,,,19.12,,994.45,23.58,2025-03-11T16:29:12.818597263Z,0.01
,Ståle  sin iPhone,,ESP32,116390,13.04,,,19.12,,994.45,23.59,2025-03-11T16:29:15.688882673Z,0.03
,Ståle  sin iPhone,,ESP32,115758,13.05,,,19.12,,994.45,23.59,2025-03-11T16:29:18.558967929Z,0.03
,Ståle  sin iPhone,,ESP32,113828,13.05,,,19.12,,994.45,23.59,2025-03-11T16:29:21.424955707Z,0.03
,Ståle  sin iPhone,,ESP32,112478,13.06,,,19.12,,994.45,23.59,2025-03-11T16:29:24.284546656Z,0.03
,Ståle  sin iPhone,,ESP32,112256,13.05,,,19.12,,994.45,23.59,2025-03-11T16:29:27.154689587Z,0.01
,Ståle  sin iPhone,,ESP32,114592,13.03,,,19.19,,994.45,23.59,2025-03-11T16:29:30.227408931Z,0.03
,Ståle  sin iPhone,,ESP32,115601,13,,,19.19,,994.46,23.59,2025-03-11T16:29:33.090792863Z,-0
,Ståle  sin iPhone,,ESP32,117836,12.98,,,19.19,,994.45,23.59,2025-03-11T16:29:36.093987016Z,0.01
,Ståle  sin iPhone,,ESP32,118326,12.95,,,19.19,,994.46,23.59,2025-03-11T16:29:39.032667138Z,0.02
,Ståle  sin iPhone,,ESP32,118903,12.95,,,19.19,,994.46,23.59,2025-03-11T16:29:41.896085502Z,0.03
,Ståle  sin iPhone,,ESP32,119319,12.94,,,19.19,,994.46,23.58,2025-03-11T16:29:44.893922838Z,0.02
,Ståle  sin iPhone,,ESP32,118738,12.94,,,19.25,,994.45,23.58,2025-03-11T16:29:47.823754519Z,0.02
,Ståle  sin iPhone,,ESP32,119152,12.93,,,19.25,,994.45,23.58,2025-03-11T16:29:50.701351359Z,0.03
,Ståle  sin iPhone,,ESP32,117918,12.94,,,19.25,,994.45,23.58,2025-03-11T16:29:53.574727328Z,0
,Ståle  sin iPhone,,ESP32,117593,12.93,,,19.25,,994.45,23.59,2025-03-11T16:29:56.46371728Z,0.04
,Ståle  sin iPhone,,ESP32,117755,12.93,,,19.25,,994.45,23.58,2025-03-11T16:29:59.426497905Z,0.02
,Ståle  sin iPhone,,ESP32,118081,12.92,,,19.31,,994.43,23.58,2025-03-11T16:30:05.045313281Z,0.02
,Ståle  sin iPhone,,ESP32,117593,12.94,,,19.31,,994.42,23.57,2025-03-11T16:30:07.909689084Z,0.02
,Ståle  sin iPhone,,ESP32,116948,12.93,,,19.31,,994.43,23.57,2025-03-11T16:30:10.791621172Z,0.05
,Ståle  sin iPhone,,ESP32,117593,12.93,,,19.31,,994.44,23.57,2025-03-11T16:30:13.64848755Z,0.01
,Ståle  sin iPhone,,ESP32,117999,12.92,,,19.31,,994.44,23.57,2025-03-11T16:30:16.511833934Z,0.05
,Ståle  sin iPhone,,ESP32,118162,12.92,,,19.31,,994.45,23.57,2025-03-11T16:30:19.598502284Z,0.04
,Ståle  sin iPhone,,ESP32,117108,12.93,,,19.31,,994.45,23.57,2025-03-11T16:30:22.445769066Z,0.03
,Ståle  sin iPhone,,ESP32,116868,12.93,,,19.37,,994.44,23.57,2025-03-11T16:30:25.317755595Z,0.03
,Ståle  sin iPhone,,ESP32,117755,12.92,,,19.31,,994.43,23.57,2025-03-11T16:30:28.306519403Z,0.05
,Ståle  sin iPhone,,ESP32,116231,12.92,,,19.31,,994.43,23.57,2025-03-11T16:30:31.296828607Z,0.02
,Ståle  sin iPhone,,ESP32,114669,12.94,,,19.37,,994.43,23.57,2025-03-11T16:30:34.245646457Z,0.04
,Ståle  sin iPhone,,ESP32,115133,12.95,,,19.37,,994.43,23.57,2025-03-11T16:30:37.21580675Z,0.02
,Ståle  sin iPhone,,ESP32,115758,12.94,,,19.37,,994.43,23.57,2025-03-11T16:30:40.187569706Z,0.03
,Ståle  sin iPhone,,ESP32,116152,12.93,,,19.37,,994.43,23.57,2025-03-11T16:30:43.256810486Z,0.02
,Ståle  sin iPhone,,ESP32,116628,12.92,,,19.37,,994.43,23.57,2025-03-11T16:30:46.227497131Z,0.04
,Ståle  sin iPhone,,ESP32,116231,12.93,,,19.44,,994.42,23.57,2025-03-11T16:30:49.195995051Z,0
,Ståle  sin iPhone,,ESP32,117028,12.93,,,19.44,,994.42,23.57,2025-03-11T16:30:52.273648011Z,0.04
,Ståle  sin iPhone,,ESP32,117674,12.91,,,19.44,,994.42,23.57,2025-03-11T16:30:55.323497268Z,0.02
,Ståle  sin iPhone,,ESP32,118326,12.91,,,19.44,,994.41,23.57,2025-03-11T16:30:58.313861296Z,0.01
,Ståle  sin iPhone,,ESP32,118738,12.9,,,19.44,,994.41,23.57,2025-03-11T16:31:01.27132429Z,0.03
,Ståle  sin iPhone,,ESP32,117755,12.89,,,19.44,,994.41,23.57,2025-03-11T16:31:04.246625575Z,0.02
,Ståle  sin iPhone,,ESP32,116708,12.89,,,19.5,,994.42,23.57,2025-03-11T16:31:07.2156414Z,0.02
,Ståle  sin iPhone,,ESP32,117189,12.9,,,19.5,,994.41,23.57,2025-03-11T16:31:10.086986873Z,0.03
,Ståle  sin iPhone,,ESP32,118738,12.89,,,19.5,,994.41,23.57,2025-03-11T16:31:12.946005172Z,0.03
,Ståle  sin iPhone,,ESP32,119152,12.89,,,19.5,,994.41,23.57,2025-03-11T16:31:15.810991201Z,0.03
,Ståle  sin iPhone,,ESP32,118326,12.88,,,19.5,,994.41,23.57,2025-03-11T16:31:18.785719905Z,0.03
,Ståle  sin iPhone,,ESP32,116708,12.88,,,19.56,,994.41,23.57,2025-03-11T16:31:21.73873177Z,0.03
,Ståle  sin iPhone,,ESP32,115523,12.89,,,19.5,,994.41,23.57,2025-03-11T16:31:24.618843806Z,0.02
,Ståle  sin iPhone,,ESP32,114746,12.88,,,19.56,,994.41,23.57,2025-03-11T16:31:27.503494609Z,0.03
,Ståle  sin iPhone,,ESP32,114209,12.9,,,19.56,,994.41,23.57,2025-03-11T16:31:33.617243714Z,0.02
,Ståle  sin iPhone,,ESP32,109098,12.94,,,19.56,,994.42,23.56,2025-03-11T16:31:36.48436176Z,0.03
,Ståle  sin iPhone,,ESP32,104425,12.96,,,19.56,,994.41,23.56,2025-03-11T16:31:39.34767709Z,0.03
,Ståle  sin iPhone,,ESP32,103101,12.96,,,19.56,,994.41,23.56,2025-03-11T16:31:42.227134139Z,0.05
,Ståle  sin iPhone,,ESP32,103727,12.97,,,19.56,,994.41,23.56,2025-03-11T16:31:45.19336041Z,0.04
,Ståle  sin iPhone,,ESP32,104875,12.97,,,19.62,,994.41,23.57,2025-03-11T16:31:48.096921165Z,0.03
,Ståle  sin iPhone,,ESP32,106978,12.96,,,19.62,,994.4,23.57,2025-03-11T16:31:51.046508883Z,-0
,Ståle  sin iPhone,,ESP32,110368,12.96,,,19.62,,994.42,23.57,2025-03-11T16:31:53.898605744Z,0.02
,Ståle  sin iPhone,,ESP32,112329,12.95,,,19.62,,994.43,23.57,2025-03-11T16:31:56.785831963Z,0.03
,Ståle  sin iPhone,,ESP32,113149,12.94,,,19.62,,994.43,23.57,2025-03-11T16:31:59.648143929Z,0.03
,Ståle  sin iPhone,,ESP32,113601,12.94,,,19.62,,994.44,23.58,2025-03-11T16:32:02.509112046Z,0.03
,Ståle  sin iPhone,,ESP32,114056,12.94,,,19.62,,994.44,23.58,2025-03-11T16:32:05.375493425Z,0.05
,Ståle  sin iPhone,,ESP32,114132,12.95,,,19.69,,994.43,23.58,2025-03-11T16:32:08.258008966Z,0.03
,Ståle  sin iPhone,,ESP32,115367,12.94,,,19.62,,994.44,23.58,2025-03-11T16:32:11.209014516Z,0.02
,Ståle  sin iPhone,,ESP32,116310,12.94,,,19.69,,994.43,23.58,2025-03-11T16:32:14.293910164Z,0.02
,Ståle  sin iPhone,,ESP32,116948,12.93,,,19.69,,994.43,23.58,2025-03-11T16:32:17.136226334Z,0.02
,Ståle  sin iPhone,,ESP32,118491,12.92,,,19.69,,994.43,23.58,2025-03-11T16:32:20.006997613Z,0.04
,Ståle  sin iPhone,,ESP32,119486,12.91,,,19.69,,994.42,23.58,2025-03-11T16:32:22.91192456Z,0.03
,Ståle  sin iPhone,,ESP32,118162,12.91,,,19.69,,994.42,23.58,2025-03-11T16:32:25.863977993Z,0.04
,Ståle  sin iPhone,,ESP32,117189,12.9,,,19.69,,994.41,23.58,2025-03-11T16:32:28.741638996Z,0.02
,Ståle  sin iPhone,,ESP32,117028,12.9,,,19.69,,994.41,23.58,2025-03-11T16:32:31.704493009Z,0.05
,Ståle  sin iPhone,,ESP32,114978,12.9,,,19.75,,994.42,23.58,2025-03-11T16:32:34.566599839Z,0.05
,Ståle  sin iPhone,,ESP32,113374,12.92,,,19.69,,994.42,23.58,2025-03-11T16:32:37.444509127Z,0.07
,Ståle  sin iPhone,,ESP32,112999,12.93,,,19.75,,994.42,23.58,2025-03-11T16:32:40.396737984Z,0.05
,Ståle  sin iPhone,,ESP32,112849,12.93,,,19.75,,994.42,23.58,2025-03-11T16:32:43.282602937Z,0.05
,Ståle  sin iPhone,,ESP32,113904,12.94,,,19.75,,994.42,23.58,2025-03-11T16:32:46.244058033Z,0.04
,Ståle  sin iPhone,,ESP32,114669,12.95,,,19.75,,994.41,23.58,2025-03-11T16:32:49.196633359Z,0.03
,Ståle  sin iPhone,,ESP32,115056,12.97,,,19.75,,994.4,23.57,2025-03-11T16:32:52.076933701Z,0.03
,Ståle  sin iPhone,,ESP32,115445,12.97,,,19.75,,994.41,23.58,2025-03-11T16:32:54.921751766Z,0.04
,Ståle  sin iPhone,,ESP32,115680,12.99,,,19.81,,994.4,23.58,2025-03-11T16:32:57.78858793Z,0.05
,Ståle  sin iPhone,,ESP32,114978,13,,,19.81,,994.4,23.58,2025-03-11T16:33:00.656934778Z,0.01
,Ståle  sin iPhone,,ESP32,115758,13,,,19.81,,994.4,23.57,2025-03-11T16:33:03.621915549Z,0.05
,Ståle  sin iPhone,,ESP32,115680,13,,,19.81,,994.4,23.57,2025-03-11T16:33:06.625247613Z,0.05
,Ståle  sin iPhone,,ESP32,115523,13,,,19.81,,994.41,23.57,2025-03-11T16:33:09.486983244Z,0.02
,Ståle  sin iPhone,,ESP32,114438,13.01,,,19.81,,994.4,23.57,2025-03-11T16:33:12.357886361Z,0.01
,Ståle  sin iPhone,,ESP32,114056,13.01,,,19.81,,994.4,23.57,2025-03-11T16:33:15.336884362Z,0.04
,Ståle  sin iPhone,,ESP32,114669,13.01,,,19.87,,994.39,23.57,2025-03-11T16:33:18.278629561Z,0.03
,Ståle  sin iPhone,,ESP32,115133,13.01,,,19.87,,994.39,23.57,2025-03-11T16:33:21.140702043Z,0.02
,Ståle  sin iPhone,,ESP32,113224,12.99,,,19.87,,994.39,23.57,2025-03-11T16:33:24.036013392Z,0.04
,Ståle  sin iPhone,,ESP32,110798,12.99,,,19.87,,994.41,23.57,2025-03-11T16:33:26.996015419Z,0.02
,Ståle  sin iPhone,,ESP32,109518,12.99,,,19.87,,994.4,23.57,2025-03-11T16:33:29.941690652Z,0.04
,Ståle  sin iPhone,,ESP32,110083,12.98,,,19.87,,994.39,23.57,2025-03-11T16:33:33.839620551Z,0.02
,Ståle  sin iPhone,,ESP32,111668,12.98,,,19.87,,994.39,23.56,2025-03-11T16:33:36.809988046Z,0.04
,Ståle  sin iPhone,,ESP32,112182,12.98,,,19.87,,994.39,23.56,2025-03-11T16:33:39.771768129Z,0.04
,Ståle  sin iPhone,,ESP32,112108,12.98,,,19.94,,994.39,23.56,2025-03-11T16:33:42.740983428Z,0.02
,Ståle  sin iPhone,,ESP32,110942,12.97,,,19.94,,994.39,23.56,2025-03-11T16:33:48.822414178Z,0.03
,Ståle  sin iPhone,,ESP32,111668,12.99,,,19.87,,994.39,23.55,2025-03-11T16:33:51.877825676Z,0.04
,Ståle  sin iPhone,,ESP32,110942,13.01,,,19.94,,994.39,23.55,2025-03-11T16:33:54.854890303Z,0.04
,Ståle  sin iPhone,,ESP32,110012,13.01,,,19.94,,994.38,23.55,2025-03-11T16:33:57.924224933Z,0.04
,Ståle  sin iPhone,,ESP32,109098,13.01,,,19.94,,994.39,23.56,2025-03-11T16:34:00.890756663Z,0.04
,Ståle  sin iPhone,,ESP32,106911,13.02,,,19.94,,994.39,23.56,2025-03-11T16:34:04.045741059Z,0.06
,Ståle  sin iPhone,,ESP32,105588,13.01,,,20,,994.4,23.56,2025-03-11T16:34:06.926945182Z,0.04
,Ståle  sin iPhone,,ESP32,102790,13.02,,,19.94,,994.39,23.56,2025-03-11T16:34:09.803821488Z,0
,Ståle  sin iPhone,,ESP32,101325,13.02,,,20,,994.39,23.56,2025-03-11T16:34:12.747766741Z,0.03
,Ståle  sin iPhone,,ESP32,101205,13.01,,,20,,994.39,23.56,2025-03-11T16:34:15.652216502Z,0.04
,Ståle  sin iPhone,,ESP32,100490,13.02,,,20,,994.4,23.56,2025-03-11T16:34:18.606135588Z,0.02
,Ståle  sin iPhone,,ESP32,99205,13.01,,,20,,994.4,23.56,2025-03-11T16:34:21.473636187Z,0.03
,Ståle  sin iPhone,,ESP32,99785,13.01,,,20,,994.39,23.56,2025-03-11T16:34:24.32693984Z,0.02
,Ståle  sin iPhone,,ESP32,99785,13.01,,,20,,994.4,23.56,2025-03-11T16:34:27.306484645Z,0.03
,Ståle  sin iPhone,,ESP32,99263,13,,,20,,994.4,23.56,2025-03-11T16:34:30.19535891Z,0.05
,Ståle  sin iPhone,,ESP32,101085,12.99,,,20,,994.41,23.56,2025-03-11T16:34:33.146010643Z,0.02
,Ståle  sin iPhone,,ESP32,103038,12.98,,,20.06,,994.4,23.57,2025-03-11T16:34:36.210946792Z,0.04
,Ståle  sin iPhone,,ESP32,102914,12.98,,,20.06,,994.4,23.57,2025-03-11T16:34:39.19358386Z,0.04
,Ståle  sin iPhone,,ESP32,102359,12.99,,,20.06,,994.4,23.56,2025-03-11T16:34:42.183806877Z,0.02
,Ståle  sin iPhone,,ESP32,102297,13,,,20.06,,994.4,23.57,2025-03-11T16:34:45.144788403Z,0.03
,Ståle  sin iPhone,,ESP32,102976,12.99,,,20.06,,994.39,23.57,2025-03-11T16:34:48.188943074Z,0.03
,Ståle  sin iPhone,,ESP32,102976,13,,,20.12,,994.38,23.57,2025-03-11T16:34:51.35771443Z,0.05
,Ståle  sin iPhone,,ESP32,102420,13.02,,,20.12,,994.37,23.57,2025-03-11T16:34:54.644494914Z,0.04
,Ståle  sin iPhone,,ESP32,101627,13.03,,,20.12,,994.38,23.57,2025-03-11T16:34:57.944717234Z,0.05
,Ståle  sin iPhone,,ESP32,100490,13.05,,,20.12,,994.37,23.57,2025-03-11T16:35:01.394776466Z,0.03
,Ståle  sin iPhone,,ESP32,98234,13.08,,,20.12,,994.37,23.57,2025-03-11T16:35:04.667806476Z,0.03
,Ståle  sin iPhone,,ESP32,99785,13.05,,,20.12,,994.37,23.57,2025-03-11T16:35:07.772955737Z,0.04
,Ståle  sin iPhone,,ESP32,101386,13.06,,,20.19,,994.39,23.57,2025-03-11T16:35:11.11821399Z,0.02
,Ståle  sin iPhone,,ESP32,102053,13.05,,,20.19,,994.38,23.57,2025-03-11T16:35:14.098876186Z,0.06
,Ståle  sin iPhone,,ESP32,102359,13.05,,,20.12,,994.39,23.58,2025-03-11T16:35:17.074976232Z,0.03
,Ståle  sin iPhone,,ESP32,100549,13.04,,,20.19,,994.39,23.58,2025-03-11T16:35:19.944812112Z,0.04
,Ståle  sin iPhone,,ESP32,98518,13.05,,,20.19,,994.39,23.59,2025-03-11T16:35:22.908400067Z,0.02
,Ståle  sin iPhone,,ESP32,97393,13.05,,,20.19,,994.4,23.59,2025-03-11T16:35:26.078366773Z,0.02
,Ståle  sin iPhone,,ESP32,97505,13.05,,,20.19,,994.4,23.59,2025-03-11T16:35:28.939623878Z,0.03
,Ståle  sin iPhone,,ESP32,97672,13.05,,,20.19,,994.39,23.59,2025-03-11T16:35:31.824945089Z,-0.01
,Ståle  sin iPhone,,ESP32,97616,13.05,,,20.19,,994.39,23.6,2025-03-11T16:35:34.779726336Z,0.01
,Ståle  sin iPhone,,ESP32,96731,13.06,,,20.25,,994.39,23.6,2025-03-11T16:35:37.672492949Z,0.03
,Ståle  sin iPhone,,ESP32,95916,13.04,,,20.25,,994.39,23.6,2025-03-11T16:35:40.633755672Z,0
,Ståle  sin iPhone,,ESP32,95540,13.05,,,20.25,,994.4,23.61,2025-03-11T16:35:43.648249079Z,0.04
,Ståle  sin iPhone,,ESP32,91135,13.06,,,20.25,,994.4,23.61,2025-03-11T16:35:46.773215852Z,0.02
,Ståle  sin iPhone,,ESP32,90363,13.07,,,20.25,,994.39,23.61,2025-03-11T16:35:50.153907466Z,0.02
,Ståle  sin iPhone,,ESP32,88858,13.09,,,20.25,,994.4,23.61,2025-03-11T16:35:54.972473725Z,0
,Ståle  sin iPhone,,ESP32,85475,13.1,,,20.31,,994.4,23.6,2025-03-11T16:35:57.942511532Z,0.02
,Ståle  sin iPhone,,ESP32,86428,13.12,,,20.31,,994.4,23.61,2025-03-11T16:36:01.005637996Z,0.01
,Ståle  sin iPhone,,ESP32,88489,13.12,,,20.31,,994.39,23.61,2025-03-11T16:36:04.096535656Z,0.02
,Ståle  sin iPhone,,ESP32,89982,13.16,,,20.31,,994.39,23.61,2025-03-11T16:36:07.245244596Z,0.04
,Ståle  sin iPhone,,ESP32,91233,13.2,,,20.31,,994.39,23.61,2025-03-11T16:36:10.223552549Z,0.03
,Ståle  sin iPhone,,ESP32,91135,13.23,,,20.31,,994.39,23.62,2025-03-11T16:36:13.304266774Z,0.01
,Ståle  sin iPhone,,ESP32,89698,13.25,,,20.31,,994.39,23.62,2025-03-11T16:36:16.373449114Z,0.02
,Ståle  sin iPhone,,ESP32,90747,13.25,,,20.31,,994.4,23.62,2025-03-11T16:36:19.447746628Z,-0.01
,Ståle  sin iPhone,,ESP32,94639,13.29,,,20.37,,994.4,23.63,2025-03-11T16:36:22.413816245Z,0.01
,Ståle  sin iPhone,,ESP32,97449,13.32,,,20.31,,994.39,23.63,2025-03-11T16:36:25.286950263Z,0.01
,Ståle  sin iPhone,,ESP32,97616,13.32,,,20.37,,994.38,23.63,2025-03-11T16:36:28.245813354Z,0.03
,Ståle  sin iPhone,,ESP32,97840,13.29,,,20.37,,994.38,23.64,2025-03-11T16:36:31.092460753Z,0.04
,Ståle  sin iPhone,,ESP32,98348,13.25,,,20.37,,994.38,23.64,2025-03-11T16:36:33.976824099Z,0.05
,Ståle  sin iPhone,,ESP32,99263,13.2,,,20.37,,994.38,23.64,2025-03-11T16:36:36.820925827Z,0.04
,Ståle  sin iPhone,,ESP32,98975,13.16,,,20.37,,994.37,23.65,2025-03-11T16:36:39.698761354Z,0
,Ståle  sin iPhone,,ESP32,98918,13.14,,,20.37,,994.38,23.65,2025-03-11T16:36:42.682744622Z,0.02
,Ståle  sin iPhone,,ESP32,97784,13.12,,,20.37,,994.38,23.65,2025-03-11T16:36:45.652230542Z,0
,Ståle  sin iPhone,,ESP32,98234,13.11,,,20.37,,994.38,23.65,2025-03-11T16:36:48.522419027Z,-0.03
,Ståle  sin iPhone,,ESP32,99147,13.08,,,20.37,,994.38,23.65,2025-03-11T16:36:51.493445482Z,0
,Ståle  sin iPhone,,ESP32,98975,13.07,,,20.37,,994.38,23.66,2025-03-11T16:36:54.455362273Z,0.03
,Ståle  sin iPhone,,ESP32,99378,13.06,,,20.44,,994.38,23.66,2025-03-11T16:36:57.325736191Z,0.02
,Ståle  sin iPhone,,ESP32,100313,13.05,,,20.44,,994.38,23.66,2025-03-11T16:37:00.193946897Z,0.04
,Ståle  sin iPhone,,ESP32,101506,13.05,,,20.44,,994.38,23.66,2025-03-11T16:37:03.050795665Z,0.01
,Ståle  sin iPhone,,ESP32,104107,13.04,,,20.44,,994.38,23.66,2025-03-11T16:37:05.920551208Z,-0
,Ståle  sin iPhone,,ESP32,105328,13.02,,,20.44,,994.38,23.66,2025-03-11T16:37:08.811432878Z,0.02
,Ståle  sin iPhone,,ESP32,105588,13.01,,,20.44,,994.38,23.66,2025-03-11T16:37:11.759305051Z,0
,Ståle  sin iPhone,,ESP32,106711,13,,,20.44,,994.37,23.67,2025-03-11T16:37:14.624681829Z,0.02
,Ståle  sin iPhone,,ESP32,107721,12.99,,,20.44,,994.37,23.67,2025-03-11T16:37:17.496739759Z,0.04
,Ståle  sin iPhone,,ESP32,105916,13,,,20.44,,994.37,23.67,2025-03-11T16:37:20.34774253Z,0.02
,Ståle  sin iPhone,,ESP32,104682,13.01,,,20.44,,994.37,23.67,2025-03-11T16:37:23.233799805Z,0.04
,Ståle  sin iPhone,,ESP32,105068,13.01,,,20.44,,994.37,23.67,2025-03-11T16:37:26.095562285Z,0.04
,Ståle  sin iPhone,,ESP32,103980,13.01,,,20.44,,994.37,23.67,2025-03-11T16:37:29.074613421Z,0.05
,Ståle  sin iPhone,,ESP32,103917,13.03,,,20.5,,994.37,23.67,2025-03-11T16:37:31.93584941Z,0
,Ståle  sin iPhone,,ESP32,102728,13.03,,,20.44,,994.36,23.67,2025-03-11T16:37:34.798572879Z,0.01
,Ståle  sin iPhone,,ESP32,103664,13.04,,,20.5,,994.37,23.67,2025-03-11T16:37:37.657620105Z,0.03
,Ståle  sin iPhone,,ESP32,106312,13.13,,,20.5,,994.37,23.67,2025-03-11T16:37:40.52952204Z,0.04
,Ståle  sin iPhone,,ESP32,108751,13.16,,,20.5,,994.37,23.67,2025-03-11T16:37:43.413183495Z,0.05
,Ståle  sin iPhone,,ESP32,110654,13.19,,,20.5,,994.37,23.67,2025-03-11T16:37:46.399804911Z,0.04
,Ståle  sin iPhone,,ESP32,111014,13.2,,,20.5,,994.36,23.67,2025-03-11T16:37:49.354434551Z,0.02
,Ståle  sin iPhone,,ESP32,111014,13.2,,,20.5,,994.37,23.67,2025-03-11T16:37:52.325507815Z,0.05
,Ståle  sin iPhone,,ESP32,110226,13.18,,,20.5,,994.37,23.68,2025-03-11T16:37:55.288604993Z,0.02
,Ståle  sin iPhone,,ESP32,108681,13.18,,,20.5,,994.38,23.68,2025-03-11T16:37:58.149998416Z,0.04
,Ståle  sin iPhone,,ESP32,108959,13.17,,,20.56,,994.38,23.68,2025-03-11T16:38:01.017047696Z,0.05
,Ståle  sin iPhone,,ESP32,110226,13.16,,,20.56,,994.38,23.68,2025-03-11T16:38:03.88096911Z,0.04
,Ståle  sin iPhone,,ESP32,109589,13.16,,,20.56,,994.38,23.68,2025-03-11T16:38:06.749746313Z,0.08
,Ståle  sin iPhone,,ESP32,108820,13.15,,,20.56,,994.39,23.68,2025-03-11T16:38:09.614320668Z,0.03
,Ståle  sin iPhone,,ESP32,108199,13.13,,,20.56,,994.38,23.68,2025-03-11T16:38:12.488845971Z,0.06
,Ståle  sin iPhone,,ESP32,108130,13.11,,,20.56,,994.37,23.69,2025-03-11T16:38:15.341767982Z,0.04
,Ståle  sin iPhone,,ESP32,107653,13.07,,,20.56,,994.38,23.69,2025-03-11T16:38:18.21181151Z,0.01
,Ståle  sin iPhone,,ESP32,107721,13.05,,,20.56,,994.38,23.69,2025-03-11T16:38:21.090991159Z,0.07
,Ståle  sin iPhone,,ESP32,106978,13.05,,,20.56,,994.39,23.69,2025-03-11T16:38:24.067613439Z,0.06
,Ståle  sin iPhone,,ESP32,103601,13.04,,,20.56,,994.38,23.69,2025-03-11T16:38:27.018980548Z,0.03
