#group,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,string,double,double,double,double,dateTime:RFC3339,double
#default,,,,,,,,,,,,,
,SSID,bottom_load,device,gas_resistance,humidity,load,location,pipeTemp,pipe_temp,pressure,temperature,time,top_load
,Ståle  sin iPhone,,ESP32,50513,24.76,,,23.75,,1000.11,24.92,2025-03-25T12:39:43.806714653Z,0.02
,Ståle  sin iPhone,,ESP32,48613,24.44,,,23.75,,1000.12,24.67,2025-03-25T12:39:46.884072096Z,0.02
,Ståle  sin iPhone,,ESP32,46511,24.54,,,23.75,,1000.12,24.48,2025-03-25T12:39:50.051271381Z,0.02
,Ståle  sin iPhone,,ESP32,45812,25.4,,,23.81,,1000.12,24.34,2025-03-25T12:39:53.016334064Z,0.03
,Ståle  sin iPhone,,ESP32,46360,25.81,,,23.75,,1000.12,24.23,2025-03-25T12:39:55.985970044Z,0.04
,Ståle  sin iPhone,,ESP32,48039,25.58,,,23.75,,1000.12,24.15,2025-03-25T12:39:58.864252419Z,-0.01
,Ståle  sin iPhone,,ESP32,48976,25.25,,,23.75,,1000.13,24.09,2025-03-25T12:40:01.726563036Z,0.02
,Ståle  sin iPhone,,ESP32,49718,24.97,,,23.75,,1000.13,24.04,2025-03-25T12:40:04.686555402Z,0.04
,Ståle  sin iPhone,,ESP32,50068,24.74,,,23.75,,1000.13,24.01,2025-03-25T12:40:07.557198844Z,0.03
,Ståle  sin iPhone,,ESP32,50393,24.62,,,23.75,,1000.13,23.98,2025-03-25T12:40:10.434348256Z,0.05
,Ståle  sin iPhone,,ESP32,50572,24.55,,,23.75,,1000.13,23.96,2025-03-25T12:40:13.285120183Z,0.01
,Ståle  sin iPhone,,ESP32,50844,24.45,,,23.75,,1000.13,23.95,2025-03-25T12:40:16.157055727Z,0.05
,Ståle  sin iPhone,,ESP32,50753,24.38,,,23.69,,1000.13,23.93,2025-03-25T12:40:19.119876643Z,0.03
,Ståle  sin iPhone,,ESP32,50844,24.4,,,23.75,,1000.13,23.92,2025-03-25T12:40:21.994159506Z,0.03
,Ståle  sin iPhone,,ESP32,50874,24.39,,,23.69,,1000.13,23.92,2025-03-25T12:40:24.995044316Z,0.06
,Ståle  sin iPhone,,ESP32,50127,24.42,,,23.69,,1000.12,23.91,2025-03-25T12:40:28.051973708Z,0.03
,Ståle  sin iPhone,,ESP32,49863,24.98,,,23.69,,1000.11,23.91,2025-03-25T12:40:31.012259163Z,0.09
,Ståle  sin iPhone,,ESP32,50274,25.22,,,23.75,,1000.12,23.9,2025-03-25T12:40:33.876373288Z,0.08
,Ståle  sin iPhone,,ESP32,50662,25.15,,,23.69,,1000.13,23.9,2025-03-25T12:40:36.854433236Z,0.08
,Ståle  sin iPhone,,ESP32,50783,24.98,,,23.69,,1000.13,23.9,2025-03-25T12:40:39.816914707Z,0.07
,Ståle  sin iPhone,,ESP32,50996,24.83,,,23.69,,1000.13,23.89,2025-03-25T12:40:42.665440989Z,0.09
,Ståle  sin iPhone,,ESP32,51210,24.87,,,23.69,,1000.13,23.89,2025-03-25T12:40:45.655469184Z,0.07
,Ståle  sin iPhone,,ESP32,51612,24.78,,,23.69,,1000.12,23.89,2025-03-25T12:40:48.519891257Z,0.07
,Ståle  sin iPhone,,ESP32,51832,24.67,,,23.69,,1000.12,23.89,2025-03-25T12:40:51.36210126Z,0.08
,Ståle  sin iPhone,,ESP32,51926,24.55,,,23.69,,1000.11,23.88,2025-03-25T12:40:54.264726712Z,0.09
,Ståle  sin iPhone,,ESP32,51958,24.45,,,23.69,,1000.12,23.88,2025-03-25T12:40:57.211020266Z,0.1
,Ståle  sin iPhone,,ESP32,52599,24.37,,,23.69,,1000.12,23.88,2025-03-25T12:41:00.090467703Z,0.08
,Ståle  sin iPhone,,ESP32,52892,24.27,,,23.69,,1000.12,23.88,2025-03-25T12:41:02.96429769Z,0.06
,Ståle  sin iPhone,,ESP32,53623,24.2,,,23.69,,1000.12,23.88,2025-03-25T12:41:05.819130186Z,0.1
,Ståle  sin iPhone,,ESP32,53322,24.14,,,23.69,,1000.12,23.88,2025-03-25T12:41:08.878350041Z,0.08
,Ståle  sin iPhone,,ESP32,53189,24.16,,,23.69,,1000.12,23.87,2025-03-25T12:41:11.764732492Z,0.07
,Ståle  sin iPhone,,ESP32,53691,24.19,,,23.69,,1000.11,23.87,2025-03-25T12:41:14.625954465Z,0.09
,Ståle  sin iPhone,,ESP32,53522,24.25,,,23.69,,1000.12,23.87,2025-03-25T12:41:17.507032777Z,0.07
,Ståle  sin iPhone,,ESP32,53758,24.3,,,23.69,,1000.11,23.87,2025-03-25T12:41:20.380620837Z,0.08
,Ståle  sin iPhone,,ESP32,53962,24.31,,,23.69,,1000.12,23.87,2025-03-25T12:41:23.336096665Z,0.08
,Ståle  sin iPhone,,ESP32,54065,24.32,,,23.69,,1000.11,23.87,2025-03-25T12:41:26.214852375Z,0.11
,Ståle  sin iPhone,,ESP32,53623,24.32,,,23.69,,1000.11,23.87,2025-03-25T12:41:29.15219297Z,0.09
,Ståle  sin iPhone,,ESP32,53388,24.32,,,23.69,,1000.12,23.87,2025-03-25T12:41:32.026975699Z,0.07
,Ståle  sin iPhone,,ESP32,53422,24.29,,,23.69,,1000.12,23.87,2025-03-25T12:41:34.886345373Z,0.09
,Ståle  sin iPhone,,ESP32,53123,24.27,,,23.62,,1000.13,23.87,2025-03-25T12:41:37.784928641Z,0.09
,Ståle  sin iPhone,,ESP32,53024,24.24,,,23.69,,1000.13,23.87,2025-03-25T12:41:40.846848286Z,0.08
,Ståle  sin iPhone,,ESP32,53090,24.19,,,23.69,,1000.13,23.87,2025-03-25T12:41:43.707411876Z,0.07
,Ståle  sin iPhone,,ESP32,53860,24.13,,,23.62,,1000.14,23.87,2025-03-25T12:41:46.556547204Z,0.11
,Ståle  sin iPhone,,ESP32,53623,24.09,,,23.62,,1000.14,23.87,2025-03-25T12:41:49.439480844Z,0.08
,Ståle  sin iPhone,,ESP32,53860,24.07,,,23.62,,1000.14,23.87,2025-03-25T12:41:52.291209055Z,0.1
,Ståle  sin iPhone,,ESP32,54168,24.04,,,23.62,,1000.14,23.87,2025-03-25T12:41:55.174315192Z,0.1
,Ståle  sin iPhone,,ESP32,54724,24.05,,,23.62,,1000.13,23.87,2025-03-25T12:41:58.045806239Z,0.08
,Ståle  sin iPhone,,ESP32,54444,24.05,,,23.62,,1000.12,23.87,2025-03-25T12:42:00.917169899Z,0.11
,Ståle  sin iPhone,,ESP32,54271,24.09,,,23.62,,1000.13,23.87,2025-03-25T12:42:03.806628982Z,0.08
,Ståle  sin iPhone,,ESP32,54410,24.17,,,23.62,,1000.12,23.87,2025-03-25T12:42:06.764824138Z,0.07
,Ståle  sin iPhone,,ESP32,54271,24.3,,,23.62,,1000.12,23.87,2025-03-25T12:42:09.71708813Z,0.05
,Ståle  sin iPhone,,ESP32,54584,24.35,,,23.62,,1000.12,23.87,2025-03-25T12:42:12.595197149Z,0.07
,Ståle  sin iPhone,,ESP32,54340,24.4,,,23.62,,1000.12,23.87,2025-03-25T12:42:15.558588718Z,0.06
,Ståle  sin iPhone,,ESP32,54829,24.41,,,23.62,,1000.12,23.87,2025-03-25T12:42:18.426968968Z,0.07
,Ståle  sin iPhone,,ESP32,54759,24.4,,,23.62,,1000.13,23.87,2025-03-25T12:42:21.286086796Z,0.06
,Ståle  sin iPhone,,ESP32,55184,24.31,,,23.62,,1000.12,23.87,2025-03-25T12:42:24.13739069Z,0.05
,Ståle  sin iPhone,,ESP32,54829,24.24,,,23.62,,1000.13,23.87,2025-03-25T12:42:27.134086286Z,0.05
,Ståle  sin iPhone,,ESP32,54971,24.18,,,23.56,,1000.12,23.87,2025-03-25T12:42:30.079505712Z,0.1
,Ståle  sin iPhone,,ESP32,55113,24.12,,,23.62,,1000.12,23.87,2025-03-25T12:42:32.966536488Z,0.06
,Ståle  sin iPhone,,ESP32,55113,24.09,,,23.62,,1000.12,23.87,2025-03-25T12:42:35.849116716Z,0.08
,Ståle  sin iPhone,,ESP32,55255,24.06,,,23.62,,1000.12,23.87,2025-03-25T12:42:38.783015545Z,0.08
,Ståle  sin iPhone,,ESP32,55148,24.05,,,23.62,,1000.12,23.87,2025-03-25T12:42:41.666391771Z,0.08
,Ståle  sin iPhone,,ESP32,55761,24.03,,,23.62,,1000.12,23.87,2025-03-25T12:42:44.524670936Z,0.1
,Ståle  sin iPhone,,ESP32,55688,23.99,,,23.56,,1000.12,23.87,2025-03-25T12:42:47.414044013Z,0.09
,Ståle  sin iPhone,,ESP32,55797,23.97,,,23.62,,1000.12,23.87,2025-03-25T12:42:50.384380276Z,0.09
,Ståle  sin iPhone,,ESP32,55471,23.95,,,23.62,,1000.11,23.87,2025-03-25T12:42:53.464488907Z,0.1
,Ståle  sin iPhone,,ESP32,55944,23.94,,,23.62,,1000.11,23.87,2025-03-25T12:42:56.52461671Z,0.1
,Ståle  sin iPhone,,ESP32,56054,23.93,,,23.62,,1000.11,23.87,2025-03-25T12:42:59.472033752Z,0.07
,Ståle  sin iPhone,,ESP32,56687,23.93,,,23.62,,1000.11,23.86,2025-03-25T12:43:02.445158089Z,0.09
,Ståle  sin iPhone,,ESP32,56649,23.94,,,23.62,,1000.11,23.86,2025-03-25T12:43:05.427545526Z,0.1
,Ståle  sin iPhone,,ESP32,56649,23.95,,,23.62,,1000.11,23.86,2025-03-25T12:43:08.405122283Z,0.11
,Ståle  sin iPhone,,ESP32,56313,23.96,,,23.62,,1000.12,23.86,2025-03-25T12:43:11.355243308Z,0.11
,Ståle  sin iPhone,,ESP32,56313,23.96,,,23.62,,1000.12,23.86,2025-03-25T12:43:14.523497465Z,0.08
,Ståle  sin iPhone,,ESP32,56350,23.94,,,23.56,,1000.11,23.86,2025-03-25T12:43:17.506825548Z,0.09
,Ståle  sin iPhone,,ESP32,56838,23.91,,,23.62,,1000.11,23.86,2025-03-25T12:43:20.356868381Z,0.1
,Ståle  sin iPhone,,ESP32,56537,23.87,,,23.56,,1000.11,23.85,2025-03-25T12:43:23.346082924Z,0.08
,Ståle  sin iPhone,,ESP32,56574,23.85,,,23.56,,1000.11,23.85,2025-03-25T12:43:26.418717136Z,0.07
,Ståle  sin iPhone,,ESP32,56725,23.83,,,23.62,,1000.12,23.85,2025-03-25T12:43:29.286803751Z,0.1
,Ståle  sin iPhone,,ESP32,57334,23.79,,,23.62,,1000.12,23.85,2025-03-25T12:43:32.356420522Z,0.09
,Ståle  sin iPhone,,ESP32,57219,23.82,,,23.56,,1000.12,23.85,2025-03-25T12:43:35.334088929Z,0.08
,Ståle  sin iPhone,,ESP32,57373,23.88,,,23.56,,1000.11,23.85,2025-03-25T12:43:38.289155157Z,0.08
,Ståle  sin iPhone,,ESP32,57373,23.89,,,23.56,,1000.11,23.85,2025-03-25T12:43:41.166583612Z,0.07
,Ståle  sin iPhone,,ESP32,57605,23.88,,,23.56,,1000.11,23.85,2025-03-25T12:43:44.011083902Z,0.09
,Ståle  sin iPhone,,ESP32,57181,23.88,,,23.56,,1000.12,23.85,2025-03-25T12:43:47.114898373Z,0.09
,Ståle  sin iPhone,,ESP32,57219,23.9,,,23.56,,1000.12,23.85,2025-03-25T12:43:50.077725161Z,0.11
,Ståle  sin iPhone,,ESP32,56952,23.86,,,23.56,,1000.12,23.85,2025-03-25T12:43:52.938284504Z,0.09
,Ståle  sin iPhone,,ESP32,57605,23.83,,,23.56,,1000.12,23.85,2025-03-25T12:43:55.815047724Z,0.06
,Ståle  sin iPhone,,ESP32,57879,23.8,,,23.56,,1000.12,23.85,2025-03-25T12:43:58.685141324Z,0.09
,Ståle  sin iPhone,,ESP32,57840,23.76,,,23.56,,1000.12,23.85,2025-03-25T12:44:01.547152048Z,0.05
,Ståle  sin iPhone,,ESP32,58354,23.74,,,23.56,,1000.11,23.85,2025-03-25T12:44:04.406935687Z,0.08
,Ståle  sin iPhone,,ESP32,58756,23.76,,,23.56,,1000.11,23.85,2025-03-25T12:44:07.294556044Z,0.07
,Ståle  sin iPhone,,ESP32,58634,23.74,,,23.56,,1000.11,23.84,2025-03-25T12:44:10.227703629Z,0.1
,Ståle  sin iPhone,,ESP32,58837,23.73,,,23.56,,1000.12,23.84,2025-03-25T12:44:13.124464957Z,0.09
,Ståle  sin iPhone,,ESP32,58837,23.72,,,23.62,,1000.11,23.84,2025-03-25T12:44:16.069684436Z,0.08
,Ståle  sin iPhone,,ESP32,58877,23.72,,,23.56,,1000.11,23.84,2025-03-25T12:44:18.946856452Z,0.09
,Ståle  sin iPhone,,ESP32,58959,23.73,,,23.56,,1000.11,23.84,2025-03-25T12:44:21.810448313Z,0.07
,Ståle  sin iPhone,,ESP32,59163,23.74,,,23.56,,1000.11,23.84,2025-03-25T12:44:24.666455734Z,0.07
,Ståle  sin iPhone,,ESP32,59327,23.74,,,23.56,,1000.11,23.84,2025-03-25T12:44:27.537079497Z,0.07
,Ståle  sin iPhone,,ESP32,59701,23.76,,,23.56,,1000.11,23.84,2025-03-25T12:44:30.735654739Z,0.09
,Ståle  sin iPhone,,ESP32,59286,23.77,,,23.56,,1000.11,23.83,2025-03-25T12:44:33.683364557Z,0.1
,Ståle  sin iPhone,,ESP32,59245,23.75,,,23.56,,1000.11,23.83,2025-03-25T12:44:36.549569174Z,0.1
,Ståle  sin iPhone,,ESP32,59245,23.76,,,23.56,,1000.12,23.83,2025-03-25T12:44:39.527419068Z,0.09
,Ståle  sin iPhone,,ESP32,59369,23.75,,,23.56,,1000.12,23.83,2025-03-25T12:44:42.414342564Z,0.09
,Ståle  sin iPhone,,ESP32,59995,23.73,,,23.56,,1000.13,23.83,2025-03-25T12:44:45.359737296Z,0.08
,Ståle  sin iPhone,,ESP32,59785,23.7,,,23.56,,1000.12,23.83,2025-03-25T12:44:51.10731305Z,0.09
,Ståle  sin iPhone,,ESP32,57683,23.78,,,23.56,,1000.13,23.82,2025-03-25T12:44:53.960087045Z,0.1
,Ståle  sin iPhone,,ESP32,57840,23.8,,,23.56,,1000.12,23.82,2025-03-25T12:44:56.836651193Z,0.1
,Ståle  sin iPhone,,ESP32,58434,23.78,,,23.56,,1000.12,23.82,2025-03-25T12:44:59.814771758Z,0.11
,Ståle  sin iPhone,,ESP32,58474,23.77,,,23.56,,1000.12,23.82,2025-03-25T12:45:02.770594183Z,0.11
,Ståle  sin iPhone,,ESP32,58634,23.76,,,23.56,,1000.12,23.82,2025-03-25T12:45:05.744237876Z,0.09
,Ståle  sin iPhone,,ESP32,59204,23.75,,,23.56,,1000.11,23.82,2025-03-25T12:45:08.717550749Z,0.09
,Ståle  sin iPhone,,ESP32,59869,23.7,,,23.56,,1000.12,23.82,2025-03-25T12:45:11.68654475Z,0.09
,Ståle  sin iPhone,,ESP32,60037,23.66,,,23.56,,1000.11,23.82,2025-03-25T12:45:14.656029937Z,0.09
,Ståle  sin iPhone,,ESP32,59869,23.65,,,23.56,,1000.11,23.82,2025-03-25T12:45:17.626242057Z,0.1
,Ståle  sin iPhone,,ESP32,59869,23.65,,,23.56,,1000.11,23.81,2025-03-25T12:45:20.598389616Z,0.08
,Ståle  sin iPhone,,ESP32,60037,23.65,,,23.56,,1000.11,23.81,2025-03-25T12:45:23.574497598Z,0.1
,Ståle  sin iPhone,,ESP32,60164,23.63,,,23.56,,1000.11,23.81,2025-03-25T12:45:26.536938716Z,0.11
,Ståle  sin iPhone,,ESP32,60548,23.61,,,23.56,,1000.11,23.81,2025-03-25T12:45:29.506591418Z,0.12
,Ståle  sin iPhone,,ESP32,60634,23.6,,,23.56,,1000.1,23.81,2025-03-25T12:45:32.47627804Z,0.08
,Ståle  sin iPhone,,ESP32,60807,23.59,,,23.56,,1000.11,23.81,2025-03-25T12:45:35.446519311Z,0.13
,Ståle  sin iPhone,,ESP32,61200,23.59,,,23.56,,1000.1,23.81,2025-03-25T12:45:38.524670818Z,0.12
,Ståle  sin iPhone,,ESP32,61332,23.63,,,23.56,,1000.11,23.81,2025-03-25T12:45:41.567636887Z,0.08
,Ståle  sin iPhone,,ESP32,61068,23.66,,,23.56,,1000.11,23.8,2025-03-25T12:45:44.664750697Z,0.09
,Ståle  sin iPhone,,ESP32,61112,23.7,,,23.56,,1000.11,23.8,2025-03-25T12:45:47.836793285Z,0.13
,Ståle  sin iPhone,,ESP32,60505,23.7,,,23.56,,1000.1,23.8,2025-03-25T12:45:51.014126657Z,0.07
,Ståle  sin iPhone,,ESP32,60079,23.73,,,23.12,,1000.11,23.8,2025-03-25T12:45:53.977930737Z,0.06
,Ståle  sin iPhone,,ESP32,60334,23.78,,,22.44,,1000.1,23.8,2025-03-25T12:45:56.864235775Z,0.07
,Ståle  sin iPhone,,ESP32,60548,23.85,,,21.87,,1000.1,23.8,2025-03-25T12:45:59.916289408Z,0.08
,Ståle  sin iPhone,,ESP32,60548,23.92,,,21.44,,1000.1,23.8,2025-03-25T12:46:02.886314939Z,0.07
,Ståle  sin iPhone,,ESP32,61112,23.98,,,20.81,,1000.11,23.8,2025-03-25T12:46:05.756773699Z,0.08
,Ståle  sin iPhone,,ESP32,61200,23.97,,,19.87,,1000.11,23.8,2025-03-25T12:46:08.626850201Z,0.09
,Ståle  sin iPhone,,ESP32,61332,23.94,,,18.69,,1000.11,23.8,2025-03-25T12:46:11.494488415Z,0.12
,Ståle  sin iPhone,,ESP32,62135,23.93,,,17.56,,1000.11,23.8,2025-03-25T12:46:14.364591411Z,0.1
,Ståle  sin iPhone,,ESP32,62181,23.9,,,16.37,,1000.11,23.8,2025-03-25T12:46:17.216254344Z,0.12
,Ståle  sin iPhone,,ESP32,62545,23.89,,,15.19,,1000.11,23.8,2025-03-25T12:46:20.08774025Z,0.11
,Ståle  sin iPhone,,ESP32,62868,23.83,,,14,,1000.1,23.8,2025-03-25T12:46:23.059248471Z,0.11
,Ståle  sin iPhone,,ESP32,62822,23.82,,,12.88,,1000.11,23.8,2025-03-25T12:46:25.919793463Z,0.09
,Ståle  sin iPhone,,ESP32,63054,23.78,,,11.75,,1000.11,23.8,2025-03-25T12:46:28.804881098Z,0.13
,Ståle  sin iPhone,,ESP32,62961,23.75,,,10.63,,1000.12,23.8,2025-03-25T12:46:31.763561432Z,0.14
,Ståle  sin iPhone,,ESP32,63382,23.74,,,9.56,,1000.12,23.8,2025-03-25T12:46:34.625949722Z,0.15
,Ståle  sin iPhone,,ESP32,63194,23.76,,,8.5,,1000.11,23.8,2025-03-25T12:46:37.599253297Z,0.12
,Ståle  sin iPhone,,ESP32,63288,23.8,,,7.5,,1000.11,23.8,2025-03-25T12:46:40.566431195Z,0.13
,Ståle  sin iPhone,,ESP32,62729,23.82,,,6.5,,1000.11,23.8,2025-03-25T12:46:43.457224544Z,0.12
,Ståle  sin iPhone,,ESP32,63241,23.82,,,5.5,,1000.1,23.79,2025-03-25T12:46:46.408253018Z,0.13
,Ståle  sin iPhone,,ESP32,62181,23.79,,,4.5,,1000.11,23.79,2025-03-25T12:46:49.37617594Z,0.14
,Ståle  sin iPhone,,ESP32,63194,23.9,,,3.62,,1000.11,23.79,2025-03-25T12:46:52.255098607Z,0.16
,Ståle  sin iPhone,,ESP32,63241,23.96,,,2.69,,1000.11,23.79,2025-03-25T12:46:55.32455918Z,0.15
,Ståle  sin iPhone,,ESP32,62637,24,,,1.75,,1000.11,23.79,2025-03-25T12:46:58.285978308Z,0.17
,Ståle  sin iPhone,,ESP32,61955,24.13,,,0.88,,1000.1,23.79,2025-03-25T12:47:01.265018831Z,0.15
,Ståle  sin iPhone,,ESP32,61420,24.59,,,0,,1000.1,23.79,2025-03-25T12:47:04.234914309Z,0.17
,Ståle  sin iPhone,,ESP32,61553,24.93,,,-0.81,,1000.1,23.79,2025-03-25T12:47:07.205088489Z,0.18
,Ståle  sin iPhone,,ESP32,61865,24.96,,,-1.62,,1000.1,23.8,2025-03-25T12:47:10.266865321Z,0.16
,Ståle  sin iPhone,,ESP32,61820,24.85,,,-2.44,,1000.09,23.8,2025-03-25T12:47:13.238227695Z,0.17
,Ståle  sin iPhone,,ESP32,61865,24.7,,,-3.25,,1000.09,23.8,2025-03-25T12:47:16.214329829Z,193.04
,Ståle  sin iPhone,,ESP32,62226,24.5,,,-4,,1000.1,23.8,2025-03-25T12:47:19.174503774Z,196.93
,Ståle  sin iPhone,,ESP32,62591,24.32,,,-4.69,,1000.1,23.8,2025-03-25T12:47:22.236743981Z,196.98
,Ståle  sin iPhone,,ESP32,62729,24.2,,,-5.44,,1000.1,23.8,2025-03-25T12:47:25.244829066Z,196.96
,Ståle  sin iPhone,,ESP32,62683,24.1,,,-6.19,,1000.1,23.8,2025-03-25T12:47:28.264166591Z,0.23
,Ståle  sin iPhone,,ESP32,62500,24.04,,,-6.87,,1000.1,23.8,2025-03-25T12:47:31.156554533Z,0.22
,Ståle  sin iPhone,,ESP32,63147,24.03,,,-7.5,,1000.09,23.8,2025-03-25T12:47:34.135273443Z,0.19
,Ståle  sin iPhone,,ESP32,63241,24.05,,,-8.19,,1000.09,23.8,2025-03-25T12:47:37.097374131Z,0.17
,Ståle  sin iPhone,,ESP32,63429,24.1,,,-8.81,,1000.09,23.81,2025-03-25T12:47:40.06662255Z,0.13
,Ståle  sin iPhone,,ESP32,63570,24.13,,,-9.44,,1000.09,23.8,2025-03-25T12:47:42.956716285Z,0.11
,Ståle  sin iPhone,,ESP32,63429,24.16,,,-10,,1000.09,23.81,2025-03-25T12:47:46.035120841Z,0.12
,Ståle  sin iPhone,,ESP32,63288,24.16,,,-10.63,,1000.09,23.81,2025-03-25T12:47:49.176782279Z,0.11
,Ståle  sin iPhone,,ESP32,63476,24.11,,,-11.25,,1000.1,23.81,2025-03-25T12:47:52.046113211Z,0.09
,Ståle  sin iPhone,,ESP32,63100,24.03,,,-11.81,,1000.09,23.81,2025-03-25T12:47:54.898605972Z,0.05
,Ståle  sin iPhone,,ESP32,63054,23.99,,,-12.31,,1000.1,23.81,2025-03-25T12:47:57.776224225Z,0.06
,Ståle  sin iPhone,,ESP32,63194,23.93,,,-12.81,,1000.1,23.81,2025-03-25T12:48:00.753955259Z,0.07
,Ståle  sin iPhone,,ESP32,63288,23.9,,,-13.38,,1000.09,23.81,2025-03-25T12:48:03.717262828Z,-5.97
,Ståle  sin iPhone,,ESP32,63147,23.92,,,-13.88,,1000.1,23.81,2025-03-25T12:48:06.595606465Z,194.88
,Ståle  sin iPhone,,ESP32,63194,23.95,,,-14.38,,1000.1,23.82,2025-03-25T12:48:09.463895476Z,164.32
,Ståle  sin iPhone,,ESP32,63713,23.99,,,-14.87,,1000.09,23.82,2025-03-25T12:48:12.424390864Z,153.79
,Ståle  sin iPhone,,ESP32,63808,23.98,,,-15.31,,1000.1,23.82,2025-03-25T12:48:15.498103633Z,184.11
,Ståle  sin iPhone,,ESP32,63618,24.17,,,-15.75,,1000.1,23.82,2025-03-25T12:48:18.365749451Z,190.07
,Ståle  sin iPhone,,ESP32,63904,24.24,,,-16.19,,1000.1,23.82,2025-03-25T12:48:21.235980093Z,181.72
,Ståle  sin iPhone,,ESP32,64096,24.15,,,-16.62,,1000.11,23.82,2025-03-25T12:48:24.081373166Z,209.28
,Ståle  sin iPhone,,ESP32,64777,24.05,,,-17.06,,1000.11,23.82,2025-03-25T12:48:27.074855972Z,59.5
,Ståle  sin iPhone,,ESP32,65123,23.98,,,-17.5,,1000.11,23.82,2025-03-25T12:48:30.045024803Z,0.12
,Ståle  sin iPhone,,ESP32,65173,23.91,,,-17.87,,1000.11,23.82,2025-03-25T12:48:33.015563687Z,0.12
,Ståle  sin iPhone,,ESP32,64826,23.86,,,-18.25,,1000.1,23.82,2025-03-25T12:48:35.984366712Z,0.12
,Ståle  sin iPhone,,ESP32,64728,23.83,,,-18.69,,1000.09,23.82,2025-03-25T12:48:38.954645078Z,0.11
,Ståle  sin iPhone,,ESP32,64630,23.92,,,-19.06,,1000.09,23.82,2025-03-25T12:48:42.137297006Z,0.13
,Ståle  sin iPhone,,ESP32,64875,24.06,,,-19.44,,1000.09,23.82,2025-03-25T12:48:45.08705917Z,0.14
,Ståle  sin iPhone,,ESP32,64532,24.12,,,-19.75,,1000.1,23.82,2025-03-25T12:48:48.057321228Z,0.15
,Ståle  sin iPhone,,ESP32,64777,24.14,,,-20.12,,1000.1,23.82,2025-03-25T12:48:51.025976536Z,0.16
,Ståle  sin iPhone,,ESP32,64826,24.07,,,-20.44,,1000.1,23.82,2025-03-25T12:48:54.0047331Z,0.16
,Ståle  sin iPhone,,ESP32,64728,23.98,,,-20.75,,1000.1,23.82,2025-03-25T12:48:56.98202744Z,0.16
,Ståle  sin iPhone,,ESP32,64000,23.96,,,-21.06,,1000.1,23.82,2025-03-25T12:49:00.246526323Z,0.18
,Ståle  sin iPhone,,ESP32,64581,24.08,,,-21.37,,1000.09,23.82,2025-03-25T12:49:03.198988616Z,0.16
,Ståle  sin iPhone,,ESP32,64386,24.15,,,-21.69,,1000.09,23.82,2025-03-25T12:49:06.179316241Z,0.14
,Ståle  sin iPhone,,ESP32,63665,24.16,,,-21.94,,1000.1,23.82,2025-03-25T12:49:09.147072292Z,0.17
,Ståle  sin iPhone,,ESP32,64144,24.31,,,-22.19,,1000.1,23.82,2025-03-25T12:49:12.116757297Z,0.18
,Ståle  sin iPhone,,ESP32,65422,24.19,,,-22.44,,1000.1,23.82,2025-03-25T12:49:14.994473788Z,0.18
,Ståle  sin iPhone,,ESP32,65826,24.04,,,-22.69,,1000.1,23.82,2025-03-25T12:49:17.957287732Z,0.17
,Ståle  sin iPhone,,ESP32,66338,23.92,,,-22.94,,1000.09,23.82,2025-03-25T12:49:20.926974744Z,0.14
,Ståle  sin iPhone,,ESP32,66286,23.84,,,-23.19,,1000.1,23.81,2025-03-25T12:49:23.89714119Z,0.17
,Ståle  sin iPhone,,ESP32,66390,23.84,,,-23.38,,1000.1,23.81,2025-03-25T12:49:26.994963541Z,0.16
,Ståle  sin iPhone,,ESP32,65928,23.83,,,-23.62,,1000.1,23.81,2025-03-25T12:49:29.944022998Z,0.15
,Ståle  sin iPhone,,ESP32,66235,23.79,,,-23.81,,1000.09,23.81,2025-03-25T12:49:32.90042539Z,0.16
,Ståle  sin iPhone,,ESP32,65826,23.75,,,-24,,1000.1,23.81,2025-03-25T12:49:35.780598171Z,0.19
,Ståle  sin iPhone,,ESP32,65523,23.78,,,-24.19,,1000.11,23.81,2025-03-25T12:49:38.652709608Z,0.16
,Ståle  sin iPhone,,ESP32,65826,23.94,,,-24.31,,1000.12,23.81,2025-03-25T12:49:41.514711007Z,-2.64
,Ståle  sin iPhone,,ESP32,65573,24.06,,,-24.5,,1000.12,23.81,2025-03-25T12:49:44.376938075Z,203.92
,Ståle  sin iPhone,,ESP32,66030,24.11,,,-24.63,,1000.13,23.82,2025-03-25T12:49:47.356874201Z,203.97
,Ståle  sin iPhone,,ESP32,66132,24.14,,,-24.75,,1000.13,23.82,2025-03-25T12:49:50.218292447Z,203.97
,Ståle  sin iPhone,,ESP32,66338,24.11,,,-24.87,,1000.14,23.82,2025-03-25T12:49:53.085457719Z,203.95
,Ståle  sin iPhone,,ESP32,66286,24.1,,,-25,,1000.13,23.82,2025-03-25T12:49:58.716944983Z,0.25
,Ståle  sin iPhone,,ESP32,65024,24.09,,,-25.25,,1000.13,23.81,2025-03-25T12:50:01.57506324Z,0.16
,Ståle  sin iPhone,,ESP32,65024,24.12,,,-25.31,,1000.13,23.81,2025-03-25T12:50:04.574640941Z,0.16
,Ståle  sin iPhone,,ESP32,65222,24.13,,,-25.44,,1000.14,23.81,2025-03-25T12:50:07.516671739Z,0.14
,Ståle  sin iPhone,,ESP32,65173,24.1,,,-25.5,,1000.14,23.81,2025-03-25T12:50:10.607232497Z,0.14
