Timestamp(ns),Value,MotorActive
1741789621156830000,-4.53,false
1741789621160816000,1.98,false
1741789621164816000,5.20,false
1741789621168823000,2.58,false
1741789621172870000,-0.39,false
1741789621176816000,-3.41,false
1741789621180816000,-0.80,false
1741789621184816000,2.92,false
1741789621188883000,0.29,false
1741789621192868000,-3.41,false
1741789621196816000,-4.42,false
1741789621200816000,-1.21,false
1741789621204816000,4.09,false
1741789621208823000,1.21,false
1741789621212867000,-0.42,false
1741789621216816000,-3.40,false
1741789621220816000,0.84,false
1741789621224816000,4.31,false
1741789621228823000,2.28,false
1741789621232867000,-4.50,false
1741789621236816000,-4.18,false
1741789621240816000,-1.12,false
1741789621244816000,1.99,false
1741789621248823000,-0.85,false
1741789621252831000,-3.41,false
1741789621256816000,-5.92,false
1741789621260816000,-3.04,false
1741789621264816000,4.38,false
1741789621268823000,2.20,false
1741789621272831000,0.36,false
1741789621276816000,-1.47,false
1741789621280816000,1.66,false
1741789621284816000,5.53,false
1741789621288823000,5.12,false
1741789621292832000,-2.11,false
1741789621296816000,-3.64,false
1741789621300816000,-1.32,false
1741789621304816000,3.62,false
1741789621308823000,-0.19,false
1741789621312831000,-2.71,false
1741789621316816000,-5.59,false
1741789621320816000,0.62,false
1741789621324816000,4.10,false
1741789621328823000,1.38,false
1741789621332831000,-5.76,false
1741789621336816000,-5.33,false
1741789621340816000,-1.97,false
1741789621344816000,2.43,false
1741789621348823000,2.16,false
1741789621352831000,-0.12,false
1741789621356818000,-2.30,false
1741789621360818000,0.60,false
1741789621364816000,6.25,false
1741789621368823000,3.03,false
1741789621372831000,0.54,false
1741789621376817000,-1.80,false
1741789621380816000,-0.04,false
1741789621384816000,2.95,false
1741789621388823000,1.72,false
1741789621392831000,-4.73,false
1741789621396816000,-4.38,false
1741789621400816000,-0.99,false
1741789621404816000,3.68,false
1741789621408823000,0.40,false
1741789621412834000,-2.18,false
1741789621416816000,-5.31,false
1741789621420816000,0.37,false
1741789621424816000,4.86,false
1741789621428823000,3.00,false
1741789621432832000,0.68,false
1741789621436817000,-2.70,false
1741789621440816000,-0.12,false
1741789621444816000,3.63,false
1741789621448823000,0.65,false
1741789621452832000,-2.16,false
1741789621456816000,-3.57,false
1741789621460816000,-0.88,false
1741789621464816000,3.62,false
1741789621468823000,0.70,false
1741789621472832000,-1.63,false
1741789621476816000,-2.91,false
1741789621480816000,-0.48,false
1741789621484816000,3.10,false
1741789621488823000,2.01,false
1741789621492831000,-3.11,false
1741789621496816000,-2.79,false
1741789621500816000,0.72,false
1741789621504816000,4.00,false
1741789621508828000,2.49,false
1741789621512838000,-0.38,false
1741789621516816000,-3.31,false
1741789621520816000,0.92,false
1741789621524816000,3.98,false
1741789621528823000,1.39,false
1741789621532832000,-1.29,false
1741789621536816000,-3.89,false
1741789621540816000,-0.74,false
1741789621544816000,2.97,false
1741789621548823000,-0.15,false
1741789621552831000,-3.43,false
1741789621556816000,-4.25,false
1741789621560817000,-1.05,false
