Timestamp(ns),Value,MotorActive
1741803940260869000,3.36,false
1741803940264854000,0.03,false
1741803940268854000,-2.27,false
1741803940272861000,-5.06,false
1741803940276902000,1.81,false
1741803940280854000,5.64,false
1741803940284854000,4.83,false
1741803940288854000,0.24,false
1741803940292861000,-6.54,false
1741803940296906000,-2.79,false
1741803940300854000,1.56,false
1741803940304854000,1.96,false
1741803940308854000,-0.73,false
1741803940312861000,-4.13,false
1741803940316905000,-1.59,false
1741803940320854000,3.33,false
1741803940324854000,1.67,false
1741803940328854000,-0.78,false
1741803940332861000,-2.62,false
1741803940336905000,1.16,false
1741803940340854000,4.50,false
1741803940344854000,4.92,false
1741803940348854000,-3.47,false
1741803940352927000,-5.85,false
1741803940356907000,-1.97,false
1741803940360854000,1.49,false
1741803940364854000,2.65,false
1741803940368854000,0.33,false
1741803940372861000,-3.71,false
1741803940376905000,-0.10,false
1741803940380854000,3.28,false
1741803940384854000,3.39,false
1741803940388854000,0.84,false
1741803940392861000,-2.71,false
1741803940396869000,0.92,false
1741803940400854000,3.49,false
1741803940404854000,1.15,false
1741803940408854000,-2.20,false
1741803940412861000,-5.75,false
1741803940416869000,-2.81,false
1741803940420854000,5.44,false
1741803940424854000,3.83,false
1741803940428854000,0.61,false
1741803940432861000,-3.82,false
1741803940436869000,-0.33,false
1741803940440854000,3.23,false
1741803940444854000,4.19,false
1741803940448854000,-1.98,false
1741803940452861000,-4.84,false
1741803940456870000,-1.72,false
1741803940460855000,1.65,false
1741803940464856000,1.51,false
1741803940468854000,-1.24,false
1741803940472861000,-4.93,false
1741803940476869000,-0.44,false
1741803940480854000,3.62,false
1741803940484854000,3.29,false
1741803940488854000,-0.20,false
1741803940492861000,-3.91,false
1741803940496870000,-0.12,false
1741803940500854000,3.08,false
1741803940504854000,1.77,false
1741803940508854000,-1.57,false
1741803940512861000,-4.96,false
1741803940516870000,-1.59,false
1741803940520854000,5.90,false
1741803940524854000,3.98,false
1741803940528854000,1.07,false
1741803940532861000,-3.74,false
1741803940536869000,-0.94,false
1741803940540854000,3.45,false
1741803940544854000,4.43,false
1741803940548854000,-1.37,false
1741803940552861000,-4.08,false
1741803940556870000,-0.77,false
1741803940560854000,1.89,false
1741803940564854000,1.77,false
1741803940568854000,-0.84,false
1741803940572863000,-5.01,false
1741803940576870000,0.01,false
1741803940580854000,4.21,false
1741803940584854000,3.74,false
1741803940588854000,0.93,false
1741803940592861000,-4.35,false
1741803940596870000,-1.49,false
1741803940600854000,1.55,false
1741803940604854000,3.94,false
1741803940608854000,-0.16,false
1741803940612861000,-3.15,false
1741803940616870000,-0.93,false
1741803940620854000,3.82,false
1741803940624854000,1.88,false
1741803940628854000,-0.52,false
1741803940632861000,-3.73,false
1741803940636869000,0.17,false
1741803940640854000,4.12,false
1741803940644854000,4.74,false
1741803940648854000,-1.81,false
1741803940652861000,-3.46,false
1741803940656869000,-0.45,false
1741803940660854000,1.89,false
1741803940664858000,1.86,false
1741803940668857000,-0.31,false
1741803940672861000,-4.43,false
1741803940676869000,-2.85,false
1741803940680854000,3.98,false
1741803940684854000,3.86,false
1741803940688856000,1.38,false
1741803940692861000,-3.68,false
1741803940696869000,-1.37,false
1741803940700854000,1.08,false
1741803940704854000,3.11,false
1741803940708854000,-1.53,false
1741803940712861000,-3.49,false
1741803940716869000,0.10,false
1741803940720854000,5.31,false
1741803940724854000,1.64,false
1741803940728854000,-1.75,false
1741803940732861000,-5.57,false
1741803940736869000,0.89,false
1741803940740854000,5.63,false
1741803940744854000,6.43,false
1741803940748854000,2.47,false
1741803940752861000,-5.62,false
1741803940756869000,-2.79,false
1741803940760854000,0.42,false
1741803940764856000,2.22,false
1741803940768854000,0.25,false
1741803940772861000,-2.85,false
1741803940776869000,-0.62,false
1741803940780854000,3.41,false
1741803940784854000,0.75,false
1741803940788043000,-2.49,false
1741803940791854000,-5.00,false
1741803940795854000,0.93,false
1741803940799854000,5.33,false
1741803940803854000,6.66,false
1741803940807854000,1.02,false
1741803940811854000,-6.92,false
1741803940815854000,-3.59,false
1741803940819854000,0.55,false
1741803940823854000,5.99,false
1741803940827854000,1.99,false
1741803940831854000,-2.52,false
1741803940835854000,-2.87,false
1741803940839854000,2.00,false
1741803940843854000,2.46,false
1741803940847854000,0.12,false
1741803940851854000,-2.46,false
1741803940855854000,0.77,false
1741803940859855000,3.61,false
1741803940863857000,5.39,false
1741803940867854000,-2.27,false
1741803940871856000,-6.11,false
1741803940875854000,-3.13,false
1741803940879854000,0.04,false
1741803940883854000,3.86,false
1741803940887854000,0.07,false
1741803940891854000,-3.82,false
1741803940895854000,-3.50,false
1741803940899854000,2.13,false
1741803940903854000,2.74,false
1741803940907854000,-0.83,false
1741803940911854000,-4.65,false
1741803940915854000,-0.27,false
1741803940919854000,2.70,false
1741803940923854000,5.19,false
1741803940927854000,-2.24,false
1741803940931854000,-5.60,false
1741803940935854000,-3.19,false
1741803940939854000,4.34,false
1741803940943854000,4.71,false
1741803940947854000,1.59,false
1741803940951854000,-2.22,false
1741803940955854000,-0.85,false
1741803940959854000,2.11,false
1741803940963854000,4.80,false
1741803940967854000,1.82,false
1741803940971854000,-3.83,false
1741803940975854000,-1.04,false
1741803940979854000,1.65,false
1741803940983854000,2.89,false
1741803940987854000,-0.53,false
1741803940991854000,-3.92,false
1741803940995854000,-3.29,false
1741803940999854000,3.51,false
1741803941003854000,4.61,false
1741803941007854000,0.45,false
1741803941011854000,-4.68,false
1741803941015854000,-1.16,false
1741803941019854000,1.58,false
1741803941023854000,4.65,false
1741803941027854000,-1.17,false
1741803941031854000,-4.76,false
1741803941035854000,-2.98,false
1741803941039854000,4.28,false
1741803941043854000,3.36,false
1741803941047854000,0.42,false
1741803941051854000,-2.80,false
1741803941055854000,-0.43,false
1741803941059856000,2.83,false
1741803941063854000,5.02,false
1741803941067854000,1.57,false
1741803941071855000,-4.83,false
1741803941075855000,-1.45,false
1741803941079854000,1.84,false
1741803941083854000,3.49,false
1741803941087854000,-0.33,false
1741803941091854000,-4.45,false
1741803941095854000,-3.90,false
1741803941099854000,3.47,false
1741803941103854000,4.98,false
1741803941107854000,1.51,false
1741803941111854000,-4.68,false
1741803941115854000,-1.54,false
1741803941119854000,1.44,false
1741803941123854000,5.15,false
1741803941127854000,0.30,false
1741803941131854000,-4.64,false
1741803941135854000,-3.95,false
1741803941139854000,-0.36,false
1741803941143854000,5.69,false
1741803941147854000,1.67,false
1741803941151854000,-2.49,false
1741803941155854000,-2.74,false
1741803941159854000,0.40,false
1741803941163854000,3.87,false
1741803941167854000,2.16,false
1741803941171854000,-1.85,false
1741803941175854000,-0.38,false
1741803941179854000,0.30,false
1741803941183854000,1.33,false
1741803941187854000,-0.88,false
1741803941191854000,-3.68,false
1741803941195854000,-1.82,false
1741803941199854000,5.50,false
1741803941203854000,5.80,false
1741803941207854000,2.13,false
1741803941211854000,0.38,false
1741803941215854000,1.56,false
1741803941219854000,3.60,false
1741803941223854000,6.99,false
1741803941227854000,1.09,false
1741803941231854000,-2.82,false
1741803941235854000,-1.25,false
1741803941239854000,0.86,false
1741803941243854000,4.72,false
1741803941247854000,1.40,false
1741803941251854000,-3.14,false
1741803941255854000,-2.98,false
1741803941259855000,-0.13,false
1741803941263855000,2.82,false
1741803941267854000,0.55,false
1741803941271854000,-5.24,false
1741803941275855000,-3.54,false
1741803941279862000,-1.17,false
1741803941283855000,3.40,false
1741803941287937000,-0.27,false
1741803941291854000,-4.37,false
1741803941295854000,-3.77,false
1741803941299854000,2.32,false
1741803941303854000,2.97,false
1741803941307854000,-0.20,false
1741803941311854000,-2.78,false
1741803941315854000,-1.88,false
1741803941319854000,0.62,false
1741803941323854000,3.80,false
1741803941327854000,-0.38,false
1741803941331854000,-2.89,false
1741803941335854000,-1.21,false
1741803941339854000,0.64,false
1741803941343854000,3.21,false
1741803941347854000,0.58,false
1741803941351854000,-2.11,false
1741803941355854000,-2.40,false
1741803941359854000,3.93,false
1741803941363854000,5.53,false
1741803941367854000,2.26,false
1741803941371854000,-4.26,false
1741803941375854000,-2.07,false
1741803941379854000,-0.09,false
1741803941383854000,3.95,false
1741803941387854000,0.45,false
1741803941391854000,-3.71,false
1741803941395854000,-3.05,false
1741803941399854000,2.10,false
1741803941403854000,2.42,false
1741803941407854000,-0.19,false
1741803941411854000,-2.89,false
1741803941415854000,-0.96,false
1741803941419854000,1.05,false
1741803941423854000,4.37,false
1741803941427854000,-0.43,false
1741803941431869000,-3.74,false
1741803941435854000,-1.60,false
1741803941439854000,0.15,false
1741803941443854000,2.40,false
1741803941447854000,0.71,false
1741803941451869000,-2.02,false
1741803941455854000,-2.37,false
1741803941459855000,3.00,false
1741803941463854000,4.39,false
1741803941467854000,1.12,false
1741803941471871000,-3.06,false
1741803941475855000,-0.15,false
1741803941479854000,2.04,false
1741803941483854000,5.09,false
1741803941487854000,0.25,false
1741803941491869000,-3.89,false
1741803941495854000,-3.40,false
1741803941499854000,2.22,false
1741803941503854000,2.54,false
1741803941507854000,-0.28,false
1741803941511869000,-2.83,false
1741803941515854000,-1.23,false
1741803941519854000,0.80,false
1741803941523854000,3.80,false
1741803941527854000,0.38,false
1741803941531869000,-4.50,false
1741803941535854000,-1.76,false
1741803941539854000,0.83,false
1741803941543854000,3.35,false
1741803941547854000,0.35,false
1741803941551869000,-3.30,false
1741803941555854000,-3.17,false
1741803941559854000,3.10,false
1741803941563854000,4.77,false
1741803941567854000,2.24,false
1741803941571869000,-2.14,false
1741803941575854000,0.06,false
1741803941579854000,1.96,false
1741803941583854000,4.45,false
1741803941587854000,-0.74,false
1741803941591869000,-4.26,false
1741803941595854000,-2.57,false
1741803941599854000,0.56,false
1741803941603854000,3.97,false
1741803941607854000,-0.14,false
1741803941611869000,-3.47,false
1741803941615854000,-2.02,false
1741803941619854000,0.65,false
1741803941623854000,3.76,false
1741803941627854000,1.72,false
1741803941631869000,-3.75,false
1741803941635854000,-1.72,false
1741803941639854000,0.92,false
1741803941643854000,7.98,false
1741803941647854000,8.06,false
1741803941651869000,6.21,false
1741803941655854000,8.87,false
1741803941659854000,16.68,false
1741803941663855000,17.36,false
1741803941667854000,13.55,false
1741803941671869000,10.59,false
1741803941675854000,15.53,false
1741803941679854000,21.24,false
