Timestamp(ns),Value,MotorActive
1741793967948830000,-0.68,false
1741793967952816000,0.45,false
1741793967956816000,-1.20,false
1741793967960823000,-4.37,false
1741793967964867000,-0.47,false
1741793967968816000,3.16,false
1741793967972816000,1.81,false
1741793967976816000,-0.21,false
1741793967980823000,-2.49,false
1741793967984864000,0.95,false
1741793967988816000,4.81,false
1741793967992816000,2.39,false
1741793967996816000,0.10,false
1741793968000823000,-2.19,false
1741793968004862000,1.24,false
1741793968008816000,6.89,false
1741793968012816000,4.31,false
1741793968016816000,1.29,false
1741793968020823000,-2.65,false
1741793968024867000,0.99,false
1741793968028816000,3.68,false
1741793968032816000,2.36,false
1741793968036816000,-4.61,false
1741793968040823000,-6.86,false
1741793968044831000,-4.35,false
1741793968048816000,-2.13,false
1741793968052816000,-3.10,false
1741793968056816000,-5.20,false
1741793968060823000,-7.89,false
1741793968064831000,-1.29,false
1741793968068816000,2.96,false
1741793968072816000,1.43,false
1741793968076816000,-0.37,false
1741793968080823000,-1.33,false
1741793968084831000,2.30,false
1741793968088816000,5.91,false
1741793968092816000,6.54,false
1741793968096816000,2.10,false
1741793968100823000,0.20,false
1741793968104831000,3.52,false
1741793968108816000,9.18,false
1741793968112816000,5.29,false
1741793968116816000,1.01,false
1741793968120823000,-3.87,false
1741793968124831000,-1.08,false
1741793968128816000,2.56,false
1741793968132816000,1.23,false
1741793968136816000,-6.15,false
1741793968140823000,-6.98,false
1741793968144831000,-3.87,false
1741793968149006000,-1.10,false
1741793968152818000,-1.03,false
1741793968156816000,-3.06,false
1741793968160823000,-5.42,false
1741793968164831000,0.38,false
1741793968168816000,4.69,false
1741793968172816000,2.37,false
1741793968176816000,-0.31,false
1741793968180823000,-1.12,false
1741793968184831000,2.24,false
1741793968188816000,5.48,false
1741793968192816000,5.88,false
1741793968196816000,-1.11,false
1741793968200823000,-3.36,false
1741793968204833000,0.00,false
1741793968208816000,5.75,false
1741793968212816000,2.20,false
1741793968216816000,-0.79,false
1741793968220823000,-4.71,false
1741793968224831000,-0.28,false
1741793968228816000,3.53,false
1741793968232816000,2.69,false
1741793968236816000,-3.04,false
1741793968240823000,-3.52,false
1741793968244832000,-0.54,false
1741793968248816000,2.61,false
1741793968252817000,1.67,false
1741793968256816000,-0.95,false
1741793968260826000,-3.57,false
1741793968264834000,-0.39,false
1741793968268816000,4.83,false
1741793968272816000,2.67,false
1741793968276816000,-0.76,false
1741793968280823000,-4.67,false
1741793968284831000,-1.60,false
1741793968288816000,2.10,false
1741793968292816000,2.91,false
1741793968296816000,-4.09,false
