Timestamp(ns),Value,MotorActive
1741795193653830000,3.37,false
1741795193657816000,0.74,false
1741795193661816000,-2.86,false
1741795193666014000,0.43,false
1741795193669816000,3.21,false
1741795193673816000,3.08,false
1741795193677816000,-0.05,false
1741795193681816000,-3.74,false
1741795193685816000,-0.27,false
1741795193689816000,3.43,false
1741795193693816000,2.47,false
1741795193697816000,0.46,false
1741795193701816000,-2.60,false
1741795193705816000,0.73,false
1741795193709816000,7.26,false
1741795193713816000,5.45,false
1741795193717816000,2.35,false
1741795193721816000,-1.77,false
1741795193725816000,0.86,false
1741795193729816000,3.77,false
1741795193733816000,5.23,false
1741795193737816000,-0.98,false
1741795193741816000,-4.10,false
1741795193745816000,-2.04,false
1741795193749816000,0.45,false
1741795193753816000,1.27,false
1741795193757816000,-0.95,false
1741795193761816000,-4.23,false
1741795193765816000,1.34,false
1741795193769816000,5.58,false
1741795193773816000,5.36,false
1741795193777816000,1.95,false
1741795193781816000,-2.05,false
1741795193785816000,2.54,false
1741795193789816000,6.04,false
1741795193793816000,8.64,false
1741795193797816000,1.27,false
1741795193801816000,-3.18,false
1741795193805816000,-1.73,false
1741795193809816000,4.44,false
1741795193813816000,3.23,false
1741795193817816000,0.93,false
1741795193821816000,-2.18,false
1741795193825816000,-0.23,false
1741795193829816000,3.52,false
1741795193833816000,4.36,false
1741795193837816000,-1.28,false
1741795193841816000,-3.44,false
1741795193845816000,0.07,false
1741795193849816000,3.00,false
1741795193853819000,2.85,false
1741795193857818000,-0.34,false
1741795193861816000,-4.11,false
1741795193865816000,-2.88,false
1741795193869816000,4.85,false
1741795193873817000,4.66,false
1741795193877816000,2.01,false
1741795193881816000,-3.02,false
1741795193885816000,-0.73,false
1741795193889816000,1.92,false
1741795193893816000,4.88,false
1741795193897816000,0.61,false
1741795193901816000,-2.59,false
1741795193905816000,-0.48,false
1741795193909816000,5.02,false
1741795193913816000,2.28,false
1741795193917816000,-0.44,false
1741795193921816000,-3.99,false
1741795193925816000,-0.07,false
1741795193929816000,3.30,false
1741795193933817000,3.50,false
1741795193937816000,-3.23,false
1741795193941816000,-4.56,false
1741795193945816000,-1.48,false
1741795193949816000,1.71,false
1741795193953816000,3.40,false
1741795193957816000,0.54,false
1741795193961816000,-3.41,false
1741795193965816000,-2.15,false
1741795193969816000,4.10,false
1741795193973816000,3.08,false
1741795193977819000,0.58,false
1741795193981817000,-3.69,false
1741795193985816000,-1.29,false
1741795193989816000,1.70,false
1741795193993816000,3.75,false
1741795193997816000,-0.87,false
1741795194001816000,-3.00,false
1741795194005816000,-0.53,false
1741795194009818000,5.34,false
1741795194013818000,2.70,false
1741795194017816000,-0.09,false
1741795194021816000,-4.22,false
1741795194025816000,-1.33,false
1741795194029816000,2.20,false
1741795194033816000,3.17,false
1741795194037816000,-0.02,false
1741795194041816000,-4.55,false
1741795194045816000,-1.69,false
1741795194049816000,0.87,false
1741795194053818000,1.23,false
1741795194057816000,-0.14,false
1741795194061816000,-3.20,false
1741795194065816000,-0.70,false
1741795194069816000,5.21,false
1741795194073816000,3.64,false
1741795194077820000,0.37,false
1741795194081816000,-4.04,false
1741795194085816000,-1.03,false
1741795194089816000,1.96,false
1741795194093816000,3.50,false
1741795194097816000,-2.97,false
1741795194101816000,-5.26,false
1741795194105816000,-1.76,false
1741795194109816000,1.24,false
1741795194113816000,2.95,false
1741795194117816000,0.67,false
1741795194121816000,-3.10,false
1741795194125816000,0.79,false
1741795194129816000,4.35,false
1741795194133816000,4.16,false
1741795194137816000,1.14,false
1741795194141816000,-3.92,false
1741795194145816000,-1.03,false
1741795194149816000,1.67,false
1741795194153816000,0.75,false
1741795194157816000,-1.13,false
1741795194161816000,-4.38,false
1741795194165816000,-2.48,false
1741795194169816000,4.30,false
1741795194173816000,2.43,false
1741795194178008000,-0.16,false
1741795194181816000,-2.83,false
1741795194185816000,0.23,false
1741795194189816000,2.99,false
1741795194193816000,3.71,false
1741795194197816000,-1.65,false
1741795194201816000,-3.67,false
1741795194205816000,-0.73,false
1741795194209816000,2.03,false
1741795194213816000,2.70,false
1741795194217816000,0.36,false
1741795194221816000,-3.26,false
1741795194225816000,1.28,false
1741795194229816000,4.62,false
1741795194233816000,4.09,false
1741795194237816000,0.83,false
1741795194241816000,-4.12,false
1741795194245816000,-1.17,false
1741795194249816000,1.23,false
1741795194253816000,1.02,false
1741795194257816000,-1.75,false
1741795194261817000,-4.91,false
1741795194265818000,-1.81,false
1741795194269816000,4.98,false
1741795194273816000,3.60,false
1741795194277816000,1.39,false
1741795194281817000,-1.42,false
1741795194285816000,1.47,false
1741795194289816000,4.37,false
1741795194293816000,4.44,false
1741795194297816000,-1.36,false
1741795194301816000,-3.62,false
1741795194305816000,-0.68,false
1741795194309816000,1.83,false
1741795194313816000,1.65,false
1741795194317816000,-0.77,false
1741795194321816000,-3.87,false
1741795194325816000,0.33,false
1741795194329816000,4.66,false
1741795194333816000,3.83,false
1741795194337816000,0.95,false
1741795194341816000,-3.11,false
1741795194345816000,0.13,false
1741795194349816000,3.90,false
1741795194353816000,6.70,false
1741795194357816000,0.15,false
1741795194361816000,-3.24,false
1741795194365816000,-0.93,false
1741795194369816000,4.74,false
1741795194373816000,3.12,false
1741795194377816000,0.62,false
1741795194381816000,-3.55,false
1741795194385816000,0.53,false
1741795194389816000,4.42,false
1741795194393816000,5.15,false
1741795194397816000,0.14,false
1741795194401816000,-2.02,false
1741795194405816000,0.79,false
