Timestamp(ns),Value,MotorActive
1742907730673493000,-0.38,false
1742907730677710000,-2.76,false
1742907730681479000,0.13,false
1742907730685486000,0.63,false
1742907730689536000,-1.11,false
1742907730693479000,-3.14,false
1742907730697479000,-3.98,false
1742907730701479000,-0.93,false
1742907730705486000,4.00,false
1742907730709525000,3.06,false
1742907730713479000,-1.18,false
1742907730717479000,-3.43,false
1742907730721479000,-0.11,false
1742907730725486000,1.92,false
1742907730729525000,4.17,false
1742907730733479000,-0.62,false
1742907730737479000,-2.28,false
1742907730741479000,0.51,false
1742907730745486000,1.80,false
1742907730749525000,0.82,false
1742907730753479000,-1.95,false
1742907730757479000,-3.60,false
1742907730761479000,1.85,false
1742907730765486000,2.78,false
1742907730769525000,1.97,false
1742907730773479000,-2.22,false
1742907730777479000,-4.72,false
1742907730781479000,-0.54,false
1742907730785486000,1.45,false
1742907730789528000,0.31,false
1742907730793479000,-2.15,false
1742907730797479000,-4.16,false
1742907730801479000,-2.02,false
1742907730805486000,1.92,false
1742907730809494000,1.15,false
1742907730813479000,-1.60,false
1742907730817479000,-2.98,false
1742907730821479000,1.12,false
1742907730825486000,2.55,false
1742907730829494000,3.32,false
1742907730833479000,-2.35,false
1742907730837479000,-2.99,false
1742907730841479000,1.09,false
1742907730845486000,3.17,false
1742907730849494000,1.86,false
1742907730853479000,-1.53,false
1742907730857479000,-3.23,false
1742907730861479000,0.89,false
1742907730865486000,2.56,false
1742907730869494000,2.30,false
1742907730873482000,-1.69,false
1742907730877481000,-3.78,false
1742907730881479000,0.50,false
1742907730885486000,1.64,false
1742907730889495000,2.69,false
1742907730893479000,-3.24,false
1742907730897479000,-4.96,false
1742907730901479000,-1.45,false
1742907730905488000,2.61,false
1742907730909495000,1.19,false
1742907730913479000,-1.90,false
1742907730917479000,-3.90,false
1742907730921479000,1.24,false
1742907730925486000,2.49,false
1742907730929494000,3.06,false
1742907730933479000,-2.57,false
1742907730937479000,-3.71,false
1742907730941479000,0.95,false
1742907730945486000,3.01,false
1742907730949494000,1.62,false
1742907730953479000,-1.37,false
1742907730957479000,-4.15,false
1742907730961479000,-2.07,false
1742907730965486000,2.91,false
1742907730969495000,2.76,false
1742907730973479000,-0.82,false
1742907730977479000,-3.30,false
1742907730981479000,-0.45,false
1742907730985487000,1.01,false
1742907730989495000,2.69,false
1742907730993479000,-2.24,false
1742907730997479000,-3.76,false
1742907731001479000,-0.45,false
1742907731005488000,2.95,false
1742907731009497000,0.76,false
1742907731013479000,-2.29,false
1742907731017479000,-4.47,false
1742907731021479000,0.99,false
1742907731025487000,3.14,false
1742907731029494000,3.32,false
1742907731033479000,-0.45,false
1742907731037479000,-3.60,false
1742907731041479000,-0.29,false
1742907731045486000,0.73,false
1742907731049494000,0.28,false
1742907731053479000,-0.84,false
1742907731057479000,-2.31,false
1742907731061479000,0.09,false
1742907731065486000,3.63,false
1742907731069495000,1.97,false
1742907731073479000,-1.38,false
1742907731077479000,-3.29,false
1742907731081479000,0.54,false
1742907731085582000,2.24,false
1742907731089494000,2.76,false
1742907731093479000,-2.62,false
1742907731097480000,-4.51,false
1742907731101479000,-0.83,false
1742907731105487000,1.17,false
1742907731109494000,1.46,false
1742907731113479000,-0.86,false
1742907731117479000,-3.49,false
1742907731121479000,0.35,false
1742907731125487000,1.89,false
1742907731129495000,2.07,false
1742907731133479000,-0.92,false
1742907731137479000,-2.34,false
1742907731141479000,1.54,false
1742907731145486000,2.43,false
1742907731149494000,-0.83,false
1742907731153479000,-2.41,false
1742907731157479000,-3.79,false
1742907731161479000,-0.21,false
1742907731165487000,4.14,false
1742907731169494000,1.64,false
1742907731173479000,-1.71,false
1742907731177479000,-3.59,false
1742907731181479000,0.37,false
1742907731185486000,2.09,false
1742907731189693000,3.27,false
1742907731193479000,-2.28,false
1742907731197479000,-3.52,false
1742907731201479000,-0.26,false
1742907731205487000,0.72,false
1742907731209494000,-1.06,false
1742907731213479000,-2.47,false
1742907731217479000,-3.46,false
1742907731221479000,1.78,false
1742907731225509000,3.11,false
1742907731229506000,1.65,false
1742907731233479000,-1.60,false
1742907731237480000,-2.67,false
1742907731241479000,0.82,false
1742907731245487000,1.97,false
1742907731249494000,3.36,false
1742907731253480000,-2.08,false
1742907731257480000,-4.15,false
1742907731261479000,-0.58,false
1742907731265486000,3.06,false
1742907731269494000,1.00,false
1742907731273479000,-0.51,false
1742907731277479000,-1.85,false
1742907731281480000,1.73,false
1742907731285487000,2.01,false
1742907731289494000,0.98,false
1742907731293479000,-3.28,false
1742907731297487000,-2.80,false
1742907731301480000,1.32,false
1742907731305486000,1.98,false
1742907731309494000,-0.58,false
1742907731313479000,-2.72,false
1742907731317479000,-4.40,false
1742907731321479000,-1.15,false
1742907731325486000,3.41,false
1742907731329494000,1.56,false
1742907731333479000,-1.63,false
1742907731337479000,-3.17,false
1742907731341479000,0.17,false
1742907731345486000,1.60,false
1742907731349494000,2.36,false
1742907731353479000,-2.34,false
1742907731357479000,-2.85,false
1742907731361479000,1.74,false
1742907731365486000,4.16,false
1742907731369494000,0.61,false
1742907731373479000,-2.02,false
1742907731377479000,-4.26,false
1742907731381479000,1.26,false
1742907731385486000,3.19,false
1742907731389494000,2.46,false
1742907731393479000,-1.22,false
1742907731397479000,-3.64,false
1742907731401479000,0.55,false
1742907731405486000,1.84,false
1742907731409494000,0.08,false
1742907731413479000,-0.83,false
1742907731417479000,-0.97,false
1742907731421479000,3.48,false
1742907731425486000,8.29,false
1742907731429494000,5.25,false
1742907731433479000,1.79,false
1742907731437479000,1.55,false
1742907731441479000,5.47,false
1742907731445486000,7.58,false
1742907731449494000,8.12,false
1742907731453479000,1.65,false
1742907731457479000,1.42,false
1742907731461479000,4.82,false
1742907731465486000,7.91,false
1742907731469494000,4.59,false
1742907731473479000,2.04,false
1742907731477479000,-0.16,false
1742907731481479000,4.29,false
1742907731485488000,5.59,false
1742907731489495000,3.62,false
1742907731493479000,0.69,false
1742907731497479000,-0.82,false
1742907731501479000,2.86,false
1742907731505486000,3.65,false
1742907731509494000,-0.95,false
1742907731513479000,-3.38,false
1742907731517479000,-4.53,false
1742907731521479000,-0.20,false
1742907731525486000,3.79,false
1742907731529494000,0.58,false
1742907731533479000,-2.37,false
1742907731537479000,-2.95,false
1742907731541479000,0.09,false
1742907731545486000,1.92,false
1742907731549494000,1.93,false
1742907731553479000,-3.10,false
1742907731557479000,-3.48,false
1742907731561479000,0.18,false
1742907731565486000,1.48,false
1742907731569494000,-1.38,false
1742907731573479000,-3.70,false
1742907731577479000,-4.83,false
1742907731581479000,2.56,false
1742907731585682000,4.53,false
1742907731589496000,2.25,false
1742907731593479000,-1.04,false
1742907731597479000,-3.02,false
1742907731601479000,0.56,false
1742907731605486000,3.17,false
1742907731609494000,1.38,false
1742907731613479000,-0.76,false
1742907731617479000,-3.13,false
1742907731621479000,-0.00,false
1742907731625486000,3.15,false
1742907731629494000,0.45,false
1742907731633479000,-1.62,false
1742907731637479000,-3.60,false
1742907731641479000,1.33,false
1742907731645486000,3.29,false
1742907731649494000,1.93,false
1742907731653479000,-5.36,false
1742907731657479000,-4.38,false
1742907731661479000,-0.19,false
1742907731665486000,2.30,false
1742907731669494000,0.60,false
1742907731673481000,-1.98,false
1742907731677480000,-4.33,false
1742907731681479000,0.59,false
1742907731685487000,3.12,false
1742907731689495000,1.17,false
1742907731693479000,-1.45,false
1742907731697479000,-1.62,false
1742907731701745000,1.31,false
1742907731705487000,3.13,false
1742907731709498000,2.96,false
1742907731713479000,-2.65,false
1742907731717479000,-3.07,false
1742907731721479000,0.91,false
1742907731725486000,5.02,false
1742907731729494000,2.08,false
1742907731733479000,-0.63,false
1742907731737479000,-3.70,false
1742907731741479000,0.70,false
1742907731745486000,3.62,false
1742907731749494000,3.19,false
1742907731753479000,-1.32,false
1742907731757479000,-0.99,false
1742907731761479000,2.13,false
1742907731765486000,3.86,false
1742907731769494000,1.77,false
1742907731773479000,0.21,false
1742907731777479000,-0.57,false
1742907731781479000,3.14,false
1742907731785486000,6.16,false
1742907731789494000,3.72,false
1742907731793479000,0.91,false
1742907731797479000,1.11,false
1742907731801479000,3.59,false
1742907731805486000,5.39,false
1742907731809495000,4.68,false
1742907731813479000,-0.10,false
1742907731817479000,-0.78,false
1742907731821479000,2.58,false
1742907731825486000,4.75,false
1742907731829494000,0.82,false
1742907731833479000,-0.85,false
1742907731837479000,-2.66,false
1742907731841479000,1.43,false
1742907731845486000,3.56,false
1742907731849494000,2.04,false
1742907731853479000,-0.80,false
1742907731857479000,-0.62,false
1742907731861479000,2.65,false
1742907731865486000,4.41,false
1742907731869494000,2.01,false
1742907731873479000,0.37,false
