Timestamp(ns),Value,MotorActive
1742910278344493000,-0.56,false
1742910278348479000,-2.60,false
1742910278352479000,0.27,false
1742910278356479000,1.59,false
1742910278360525000,3.15,false
1742910278364479000,0.05,false
1742910278368479000,-3.36,false
1742910278372479000,-0.66,false
1742910278376657000,1.36,false
1742910278380525000,2.73,false
1742910278384479000,-0.94,false
1742910278388479000,-2.95,false
1742910278392479000,-2.90,false
1742910278396479000,1.74,false
1742910278400494000,3.23,false
1742910278404479000,-0.32,false
1742910278408479000,-2.11,false
1742910278412479000,0.05,false
1742910278416479000,1.73,false
1742910278420494000,4.32,false
1742910278424479000,-1.01,false
1742910278428479000,-3.16,false
1742910278432479000,-1.84,false
1742910278436479000,1.66,false
1742910278440494000,3.46,false
1742910278444479000,0.11,false
1742910278448479000,-1.72,false
1742910278452479000,-3.06,false
1742910278456479000,1.78,false
1742910278460494000,3.97,false
1742910278464479000,1.20,false
1742910278468479000,-3.44,false
1742910278472479000,-1.11,false
1742910278476479000,0.84,false
1742910278480494000,3.07,false
1742910278484479000,-0.27,false
1742910278488479000,-2.40,false
1742910278492479000,-2.68,false
1742910278496479000,2.72,false
1742910278500494000,3.81,false
1742910278504479000,0.02,false
1742910278508479000,-2.34,false
1742910278512479000,-0.05,false
1742910278516479000,1.65,false
1742910278520494000,3.18,false
1742910278524479000,0.88,false
1742910278528479000,-4.35,false
1742910278532479000,-2.11,false
1742910278536479000,1.64,false
1742910278540494000,3.61,false
1742910278544479000,0.04,false
1742910278548481000,-2.25,false
1742910278552479000,-3.44,false
1742910278556479000,2.42,false
1742910278560494000,4.56,false
1742910278564479000,1.25,false
1742910278568479000,-3.24,false
1742910278572479000,-0.73,false
1742910278576479000,1.29,false
1742910278580496000,2.74,false
1742910278584480000,-0.97,false
1742910278588481000,-2.69,false
1742910278592479000,-2.05,false
1742910278596479000,1.76,false
1742910278600494000,2.84,false
1742910278604479000,-1.06,false
1742910278608479000,-2.55,false
1742910278612479000,0.58,false
1742910278616480000,2.87,false
1742910278620495000,4.90,false
1742910278624479000,2.13,false
1742910278628479000,-4.01,false
1742910278632479000,-2.14,false
1742910278636479000,0.95,false
1742910278640494000,3.31,false
1742910278644479000,-0.10,false
1742910278648479000,-2.18,false
1742910278652479000,-3.01,false
1742910278656479000,2.32,false
1742910278660495000,3.61,false
1742910278664479000,0.07,false
1742910278668479000,-1.56,false
1742910278672479000,0.07,false
1742910278676479000,2.93,false
1742910278680494000,3.99,false
1742910278684479000,-1.92,false
1742910278688479000,-3.86,false
1742910278692480000,-3.71,false
1742910278696479000,-0.03,false
1742910278700494000,4.20,false
1742910278704479000,-0.08,false
1742910278708479000,-2.24,false
