#group,false,false,false,false,false,false,false
#datatype,string,double,double,string,double,dateTime:RFC3339,double
#default,,,,,,,
,SSID,core,core2,device,pipe,time,water
,Ståle  sin iPhone,31.5,23,ESP32-C6,-10.5,2025-03-25T13:56:09.886470293Z,38.5
,Ståle  sin iPhone,31,23,ESP32-C6,-10.5,2025-03-25T13:56:12.146219591Z,38.5
,Ståle  sin iPhone,31,23,ESP32-C6,-10.5,2025-03-25T13:56:14.475811882Z,38.5
,Ståle  sin iPhone,31,23,ESP32-C6,-11,2025-03-25T13:56:16.735465874Z,38.5
,Ståle  sin iPhone,31,23,ESP32-C6,-10.5,2025-03-25T13:56:22.084102342Z,38.5
,Ståle  sin iPhone,30.5,23,ESP32-C6,-11,2025-03-25T13:56:24.426764625Z,38.5
,Ståle  sin iPhone,30,23,ESP32-C6,-11,2025-03-25T13:56:26.694563659Z,38.5
,Ståle  sin iPhone,30,23,ESP32-C6,-11,2025-03-25T13:56:28.937352479Z,38.5
,Ståle  sin iPhone,30,23,ESP32-C6,-11,2025-03-25T13:56:31.16744101Z,38.5
,Ståle  sin iPhone,30,23,ESP32-C6,-11,2025-03-25T13:56:33.425575195Z,38.5
,Ståle  sin iPhone,29.5,23,ESP32-C6,-11,2025-03-25T13:56:35.704113475Z,38.5
,Ståle  sin iPhone,29.5,23,ESP32-C6,-11,2025-03-25T13:56:37.956615769Z,38.5
,Ståle  sin iPhone,29.5,23,ESP32-C6,-11,2025-03-25T13:56:40.315751534Z,38.5
,Ståle  sin iPhone,29.5,23,ESP32-C6,-11,2025-03-25T13:56:42.64738082Z,38.5
,Ståle  sin iPhone,29,23,ESP32-C6,-11,2025-03-25T13:56:44.914966903Z,38.5
,Ståle  sin iPhone,29,23,ESP32-C6,-11.5,2025-03-25T13:56:47.184114621Z,38.5
,Ståle  sin iPhone,29,23,ESP32-C6,-11.5,2025-03-25T13:56:49.517560775Z,38.5
,Ståle  sin iPhone,29,23,ESP32-C6,-11.5,2025-03-25T13:56:51.76668872Z,38.5
,Ståle  sin iPhone,28.5,23,ESP32-C6,-11.5,2025-03-25T13:56:54.126716463Z,38.5
,Ståle  sin iPhone,28.5,23,ESP32-C6,-11.5,2025-03-25T13:56:56.383946012Z,38.5
,Ståle  sin iPhone,28.5,23,ESP32-C6,-11.5,2025-03-25T13:56:58.736307509Z,38.5
,Ståle  sin iPhone,28.5,23,ESP32-C6,-11.5,2025-03-25T13:57:00.969817911Z,38.5
,Ståle  sin iPhone,28,23,ESP32-C6,-11.5,2025-03-25T13:57:03.339907532Z,38.5
,Ståle  sin iPhone,28,23,ESP32-C6,-11.5,2025-03-25T13:57:05.595958631Z,38.5
,Ståle  sin iPhone,28,23,ESP32-C6,-11.5,2025-03-25T13:57:07.84656461Z,38.5
,Ståle  sin iPhone,28,23,ESP32-C6,-11.5,2025-03-25T13:57:10.114594266Z,38.5
,Ståle  sin iPhone,28,23,ESP32-C6,-12,2025-03-25T13:57:12.564517166Z,38.5
,Ståle  sin iPhone,27.5,23,ESP32-C6,-12,2025-03-25T13:57:14.806843746Z,38.5
,Ståle  sin iPhone,27.5,23,ESP32-C6,-12,2025-03-25T13:57:17.073713078Z,38.5
,Ståle  sin iPhone,27.5,23,ESP32-C6,-12,2025-03-25T13:57:19.297878507Z,38.5
,Ståle  sin iPhone,27.5,23,ESP32-C6,-12,2025-03-25T13:57:21.566543279Z,38.5
,Ståle  sin iPhone,27.5,23,ESP32-C6,-12,2025-03-25T13:57:23.927752841Z,38.5
,Ståle  sin iPhone,27,23,ESP32-C6,-12,2025-03-25T13:57:26.277227929Z,38.5
,Ståle  sin iPhone,27,23,ESP32-C6,-12,2025-03-25T13:57:28.426172643Z,38.5
,Ståle  sin iPhone,27,23,ESP32-C6,-12,2025-03-25T13:57:30.686743354Z,38.5
,Ståle  sin iPhone,27,23,ESP32-C6,-12.5,2025-03-25T13:57:32.937024903Z,38.5
,Ståle  sin iPhone,27,23,ESP32-C6,-12.5,2025-03-25T13:57:35.205964167Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:37.534268139Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:39.87649344Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:42.140167081Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:44.384514168Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:46.63609146Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:48.886402525Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-12.5,2025-03-25T13:57:51.149313529Z,38.5
,Ståle  sin iPhone,26.5,23,ESP32-C6,-13,2025-03-25T13:57:53.401534815Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:57:55.646029225Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:57:57.901425144Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:00.059752071Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:02.334980757Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:04.55664325Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:06.84244137Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:09.063444404Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:11.524275816Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13,2025-03-25T13:58:13.881460846Z,38.5
,Ståle  sin iPhone,26,23,ESP32-C6,-13.5,2025-03-25T13:58:16.127992467Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:18.390372191Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:20.638781133Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:22.894944631Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:25.242201612Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:27.514038804Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:29.763998081Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-13.5,2025-03-25T13:58:32.21617823Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:34.473947029Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:36.713686714Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:38.986461375Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:41.217138422Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:43.566963602Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:45.82926068Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14,2025-03-25T13:58:48.076643995Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14,2025-03-25T13:58:50.326561793Z,38.5
,Ståle  sin iPhone,25.5,23,ESP32-C6,-14,2025-03-25T13:58:52.576529855Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:58:55.057216663Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:00.567534062Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:02.954901319Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:05.197210764Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:07.54178068Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:09.789047941Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:12.042349409Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14.5,2025-03-25T13:59:14.428701569Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-14,2025-03-25T13:59:19.529788485Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-13.5,2025-03-25T13:59:21.667294396Z,38.5
,Ståle  sin iPhone,25,23,ESP32-C6,-13.5,2025-03-25T13:59:23.916940105Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-13,2025-03-25T13:59:26.181708425Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-13,2025-03-25T13:59:28.421540579Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12.5,2025-03-25T13:59:30.704264749Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12.5,2025-03-25T13:59:32.939007086Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12.5,2025-03-25T13:59:35.304367485Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12.5,2025-03-25T13:59:37.556797082Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12,2025-03-25T13:59:39.814091464Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-12,2025-03-25T13:59:42.049270335Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11.5,2025-03-25T13:59:44.291925616Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11.5,2025-03-25T13:59:46.547484985Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11.5,2025-03-25T13:59:48.826716553Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11,2025-03-25T13:59:51.08546745Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11,2025-03-25T13:59:53.528921915Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-11,2025-03-25T13:59:55.667138105Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10.5,2025-03-25T13:59:57.911170551Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10.5,2025-03-25T14:00:00.187824904Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10.5,2025-03-25T14:00:02.354166591Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10,2025-03-25T14:00:04.788369407Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10,2025-03-25T14:00:07.030447026Z,38
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10,2025-03-25T14:00:09.282029601Z,38.5
,Ståle  sin iPhone,24.5,23,ESP32-C6,-10,2025-03-25T14:00:11.531931599Z,38
,Ståle  sin iPhone,24.5,23,ESP32-C6,-9.5,2025-03-25T14:00:13.693464081Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9.5,2025-03-25T14:00:15.842119959Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9.5,2025-03-25T14:00:18.087635003Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9.5,2025-03-25T14:00:20.566931098Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9,2025-03-25T14:00:22.796925965Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9,2025-03-25T14:00:24.952001764Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9,2025-03-25T14:00:27.303943365Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-9,2025-03-25T14:00:29.577515854Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8.5,2025-03-25T14:00:31.826887851Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8.5,2025-03-25T14:00:33.981992068Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8.5,2025-03-25T14:00:36.217689127Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8.5,2025-03-25T14:00:38.464340368Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8.5,2025-03-25T14:00:43.68680467Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:45.846691954Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:47.997180581Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:50.342096434Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:52.597148685Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:54.846259086Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:57.01106646Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-8,2025-03-25T14:00:59.251808294Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:01.502226989Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:03.756821918Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:06.032273713Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:08.377500677Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:10.621190889Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:13.177385028Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:15.736818217Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7.5,2025-03-25T14:01:18.096646753Z,38
,Ståle  sin iPhone,24,23,ESP32-C6,-7,2025-03-25T14:01:20.34714094Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7.5,2025-03-25T14:01:22.516839924Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:24.867314401Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:27.142637449Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:29.469592528Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:31.845129767Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:34.070527517Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:36.338408833Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:38.596523748Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:41.058425766Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:43.281576813Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:45.636315899Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:48.000225302Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:50.258333729Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:52.496415596Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:01:54.751301674Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-7,2025-03-25T14:01:57.001899975Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:01:59.161992789Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:01.414917888Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:03.660982855Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:05.946369828Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:08.068630561Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:10.433183031Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:15.754686964Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:18.096680814Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:20.361119354Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:22.909102216Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:25.284744368Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:27.5230799Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:29.790971769Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:32.026191525Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:34.304196837Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:36.471632756Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:38.781962711Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:41.037240104Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:43.491387994Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:45.754065365Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:48.101625193Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:50.395346235Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:52.847103244Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:55.078597746Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:57.337339333Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:02:59.596152025Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:03:01.946071643Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:03:04.196024743Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:03:06.464443905Z,38
,Ståle  sin iPhone,23.5,23,ESP32-C6,-6.5,2025-03-25T14:03:08.695790044Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:10.964845292Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:13.20639988Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-6.5,2025-03-25T14:03:15.457158551Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:17.826288937Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:20.17707797Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:22.414867363Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:24.894325308Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:27.144463552Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:29.504385708Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:31.745938488Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:34.089095037Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:36.346970718Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:38.608352931Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:40.866421291Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:43.115022992Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:45.374990977Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:47.716483384Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:50.07651553Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:52.338569352Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:54.677087602Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7,2025-03-25T14:03:56.936911702Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:03:59.179708398Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:01.462771639Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:03.796591027Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:06.248655431Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:09.035427911Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:11.362372422Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:13.737484972Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:16.094612408Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:18.224280317Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:20.488522355Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:22.847203025Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:25.112662122Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-7.5,2025-03-25T14:04:27.44816231Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:29.681400689Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:31.966550231Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:34.185958486Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:36.571147683Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:38.816937879Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:40.977615886Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:43.217267543Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:45.476972199Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8,2025-03-25T14:04:47.80720434Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:04:50.094472475Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:04:52.437142968Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:04:54.689539949Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:04:57.028853308Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:04:59.408165912Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:05:01.653086169Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:05:03.906302568Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:05:06.164896668Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:05:08.424730233Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-8.5,2025-03-25T14:05:10.775956691Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:13.017275946Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:15.470563495Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:17.74618881Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:20.197063191Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:22.655046802Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:24.89593437Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:27.256080458Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:29.50751875Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9,2025-03-25T14:05:31.856325111Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:34.116281681Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:36.374605208Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:38.724008333Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:40.983683722Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:43.330152833Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:45.696477843Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:47.966144403Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-9.5,2025-03-25T14:05:50.30817137Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:05:52.546422081Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:05:54.796266057Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:05:57.149459446Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:05:59.407593851Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:06:01.768620569Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:06:04.121462884Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:06:06.374565401Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:06:08.611202598Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:10.877358859Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10,2025-03-25T14:06:13.134928925Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:15.398224527Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:17.718354776Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:19.994982412Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:22.346472789Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:24.613988124Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-10.5,2025-03-25T14:06:26.964320511Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-11,2025-03-25T14:06:29.214569298Z,38
,Ståle  sin iPhone,23,23,ESP32-C6,-11,2025-03-25T14:06:31.456511715Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-11,2025-03-25T14:06:33.925034146Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-11,2025-03-25T14:06:36.046326501Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,-11,2025-03-25T14:06:38.195991105Z,37.5
