#group,false,false,false,false,false,false,false
#datatype,string,double,double,string,double,dateTime:RFC3339,double
#default,,,,,,,
,SSID,core,core2,device,pipe,time,water
,Ståle  sin iPhone,30.5,23.5,ESP32-C6,-27.5,2025-03-11T16:04:28.149033922Z,36
,Ståle  sin iPhone,30.5,23.5,ESP32-C6,-27.5,2025-03-11T16:04:30.706181286Z,36
,Ståle  sin iPhone,30,23.5,ESP32-C6,-27.5,2025-03-11T16:04:33.046678548Z,36
,Ståle  sin iPhone,30,23.5,ESP32-C6,-27.5,2025-03-11T16:04:35.602947071Z,36
,Ståle  sin iPhone,30,23.5,ESP32-C6,-27.5,2025-03-11T16:04:37.9727255Z,36
,Ståle  sin iPhone,30,23.5,ESP32-C6,-27.5,2025-03-11T16:04:40.334623566Z,36
,Ståle  sin iPhone,29.5,23.5,ESP32-C6,-27.5,2025-03-11T16:04:42.779661923Z,36
,Ståle  sin iPhone,29.5,23.5,ESP32-C6,-28,2025-03-11T16:04:45.127457884Z,36
,Ståle  sin iPhone,29.5,23,ESP32-C6,-28,2025-03-11T16:04:47.396993738Z,36
,Ståle  sin iPhone,29.5,23.5,ESP32-C6,-28,2025-03-11T16:04:50.254956723Z,36
,Ståle  sin iPhone,29,23.5,ESP32-C6,-28,2025-03-11T16:04:52.508594953Z,35.5
,Ståle  sin iPhone,29,23.5,ESP32-C6,-28,2025-03-11T16:04:55.213095681Z,36
,Ståle  sin iPhone,29,23.5,ESP32-C6,-28,2025-03-11T16:05:00.090135226Z,36
,Ståle  sin iPhone,29,23.5,ESP32-C6,-28,2025-03-11T16:05:03.273921678Z,36
,Ståle  sin iPhone,28.5,23.5,ESP32-C6,-28.5,2025-03-11T16:05:07.25676632Z,36
,Ståle  sin iPhone,28.5,23.5,ESP32-C6,-28.5,2025-03-11T16:05:14.747186125Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-28.5,2025-03-11T16:05:20.302213135Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-28.5,2025-03-11T16:05:22.720646015Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:25.481137392Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:27.829275167Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:30.090662672Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:32.42367352Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:34.786203633Z,36
,Ståle  sin iPhone,28,24,ESP32-C6,-29,2025-03-11T16:05:37.236211168Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29,2025-03-11T16:05:39.59366206Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29,2025-03-11T16:05:41.765101931Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29.5,2025-03-11T16:05:44.216237904Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29.5,2025-03-11T16:05:46.487556876Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29.5,2025-03-11T16:05:48.726812033Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29.5,2025-03-11T16:05:51.071899377Z,36
,Ståle  sin iPhone,27.5,24,ESP32-C6,-29.5,2025-03-11T16:05:53.434028912Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-29.5,2025-03-11T16:05:55.695127418Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-29.5,2025-03-11T16:05:57.928881032Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-29.5,2025-03-11T16:06:00.198579579Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:02.44613375Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:04.689183284Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:07.050073732Z,35.5
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:09.308148547Z,35.5
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:11.541986262Z,35.5
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:14.064947063Z,36
,Ståle  sin iPhone,27,24,ESP32-C6,-30,2025-03-11T16:06:16.475963945Z,35.5
,,32.5,33.5,,-43,2025-03-11T15:30:41.230078898Z,37.5
,,32.5,33.5,,-43,2025-03-11T15:30:42.266807219Z,37
,,32.5,33.5,,-42.5,2025-03-11T15:30:43.306900444Z,37
,,32.5,33.5,,-42.5,2025-03-11T15:30:44.399239195Z,37.5
,,32.5,33.5,,-42.5,2025-03-11T15:30:45.421789894Z,37
,,32.5,33.5,,-42.5,2025-03-11T15:30:47.688019949Z,37.5
,,32.5,33.5,,-42.5,2025-03-11T15:30:50.036142282Z,37
,Ståle  sin iPhone,23,23.5,ESP32-C6,23,2025-03-11T14:30:44.228351983Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23,2025-03-11T14:30:46.579442101Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23,2025-03-11T14:30:48.819190494Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23,2025-03-11T14:30:51.081184274Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:30:54.567069197Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:30:56.917591247Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23,2025-03-11T14:30:59.368859954Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:01.745636617Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:04.079439184Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:06.546832167Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:08.798984393Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:11.039319407Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:13.408992102Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:15.648507896Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:17.917718014Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:20.259083624Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:22.635574957Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:25.077541969Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:27.422753363Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:29.694938925Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,23.5,2025-03-11T14:31:32.140057079Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,23.5,2025-03-11T14:31:34.38981873Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,23.5,2025-03-11T14:31:36.654556403Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,24,2025-03-11T14:31:39.517527828Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,24,2025-03-11T14:31:41.869815091Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,24,2025-03-11T14:31:44.173030064Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,24,2025-03-11T14:31:46.586443277Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,24.5,2025-03-11T14:31:51.2965909Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,24.5,2025-03-11T14:31:53.632032802Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,24.5,2025-03-11T14:31:56.018228307Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,24.5,2025-03-11T14:31:58.45731978Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,24,2025-03-11T14:32:00.822890482Z,23
,Ståle  sin iPhone,23,23.5,ESP32-C6,24,2025-03-11T14:32:03.169214404Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,23.5,2025-03-11T14:32:05.520886164Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,23,2025-03-11T14:32:09.101767036Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,22.5,2025-03-11T14:32:11.367674991Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,22,2025-03-11T14:32:13.717190649Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,21.5,2025-03-11T14:32:15.964988494Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,21,2025-03-11T14:32:18.327471901Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,21,2025-03-11T14:32:20.672525809Z,23
,Ståle  sin iPhone,23,23,ESP32-C6,20.5,2025-03-11T14:32:22.930384845Z,26.5
,Ståle  sin iPhone,23,23,ESP32-C6,20,2025-03-11T14:32:25.182634846Z,30.5
,Ståle  sin iPhone,23,23,ESP32-C6,19.5,2025-03-11T14:32:27.539410972Z,33
,Ståle  sin iPhone,22.5,23,ESP32-C6,19,2025-03-11T14:32:29.819650384Z,34.5
,Ståle  sin iPhone,23,23,ESP32-C6,18.5,2025-03-11T14:32:32.149166592Z,36
,Ståle  sin iPhone,22.5,23,ESP32-C6,18.5,2025-03-11T14:32:34.399541266Z,37
,Ståle  sin iPhone,22.5,23,ESP32-C6,18,2025-03-11T14:32:36.65697449Z,37.5
,Ståle  sin iPhone,23,23,ESP32-C6,17.5,2025-03-11T14:32:38.901671024Z,38
,Ståle  sin iPhone,22.5,23,ESP32-C6,17,2025-03-11T14:32:41.259405749Z,38.5
,Ståle  sin iPhone,23,23,ESP32-C6,16.5,2025-03-11T14:32:43.517411167Z,39
,Ståle  sin iPhone,23,23,ESP32-C6,16.5,2025-03-11T14:32:45.96983226Z,39
,Ståle  sin iPhone,22.5,23,ESP32-C6,16,2025-03-11T14:32:48.327028342Z,39.5
,Ståle  sin iPhone,23,23,ESP32-C6,15.5,2025-03-11T14:32:50.780520119Z,39.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,15,2025-03-11T14:32:53.429417768Z,39.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,14.5,2025-03-11T14:32:56.236785129Z,40
,Ståle  sin iPhone,22.5,23,ESP32-C6,14,2025-03-11T14:32:58.698246389Z,40
,Ståle  sin iPhone,22.5,23,ESP32-C6,13.5,2025-03-11T14:33:01.252732739Z,40
,Ståle  sin iPhone,22.5,23,ESP32-C6,13.5,2025-03-11T14:33:03.69582233Z,40
,Ståle  sin iPhone,22.5,23,ESP32-C6,13,2025-03-11T14:33:06.140041991Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,12.5,2025-03-11T14:33:08.507679614Z,40.5
,Ståle  sin iPhone,23,23,ESP32-C6,12,2025-03-11T14:33:10.857474048Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,11.5,2025-03-11T14:33:13.314527634Z,40.5
,Ståle  sin iPhone,23,23,ESP32-C6,11,2025-03-11T14:33:15.876611254Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,11,2025-03-11T14:33:18.220785796Z,40.5
,Ståle  sin iPhone,23,23,ESP32-C6,10.5,2025-03-11T14:33:20.587931864Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,10,2025-03-11T14:33:22.936821465Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,9.5,2025-03-11T14:33:25.290334902Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,9.5,2025-03-11T14:33:27.540227917Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,9,2025-03-11T14:33:29.907432158Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,8.5,2025-03-11T14:33:32.248554689Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,8,2025-03-11T14:33:34.624685737Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,8,2025-03-11T14:33:37.06354412Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,7.5,2025-03-11T14:33:39.332406817Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,7,2025-03-11T14:33:41.687509317Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,7,2025-03-11T14:33:44.029552142Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,6.5,2025-03-11T14:33:46.182480727Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,6,2025-03-11T14:33:48.362811006Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,5.5,2025-03-11T14:33:50.690247424Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,5.5,2025-03-11T14:33:53.055799741Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,5,2025-03-11T14:33:55.499895237Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,5,2025-03-11T14:33:57.788911616Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,4.5,2025-03-11T14:34:00.111249274Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,4,2025-03-11T14:34:02.397139521Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,3.5,2025-03-11T14:34:04.709899647Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,3.5,2025-03-11T14:34:06.969565512Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,3,2025-03-11T14:34:09.212831706Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,3,2025-03-11T14:34:11.569019601Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,2.5,2025-03-11T14:34:13.92860655Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,2,2025-03-11T14:34:16.272389908Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,2,2025-03-11T14:34:21.299136855Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,1,2025-03-11T14:34:23.659908673Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,1,2025-03-11T14:34:25.916609454Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,0.5,2025-03-11T14:34:28.369895693Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,0,2025-03-11T14:34:30.612974619Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,0,2025-03-11T14:34:33.087593716Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-0.5,2025-03-11T14:34:35.63282805Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-1,2025-03-11T14:34:38.200730347Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-1,2025-03-11T14:34:40.557681483Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-1.5,2025-03-11T14:34:42.909079844Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-2,2025-03-11T14:34:45.167032564Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-2,2025-03-11T14:34:47.613593014Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-2.5,2025-03-11T14:34:49.784050569Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-2.5,2025-03-11T14:34:52.136783249Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-3,2025-03-11T14:34:54.479878048Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-3,2025-03-11T14:34:56.946787795Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-3.5,2025-03-11T14:34:59.399729893Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-4,2025-03-11T14:35:01.657788323Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-4,2025-03-11T14:35:03.907575811Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-4.5,2025-03-11T14:35:06.166381246Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-4.5,2025-03-11T14:35:08.610948081Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-5,2025-03-11T14:35:10.961764088Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-5,2025-03-11T14:35:13.321151264Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-5.5,2025-03-11T14:35:15.682200811Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-6,2025-03-11T14:35:17.929957573Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-6,2025-03-11T14:35:20.187317567Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-6.5,2025-03-11T14:35:22.432971309Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-6.5,2025-03-11T14:35:24.6968155Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-7,2025-03-11T14:35:26.938833689Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-7,2025-03-11T14:35:29.198810915Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-7.5,2025-03-11T14:35:31.564966262Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-7.5,2025-03-11T14:35:34.009764781Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-8,2025-03-11T14:35:36.359496081Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-8,2025-03-11T14:35:38.625828317Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-8.5,2025-03-11T14:35:40.969742399Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-9,2025-03-11T14:35:43.331742467Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-9,2025-03-11T14:35:45.688092365Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-9.5,2025-03-11T14:35:48.031978442Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-9.5,2025-03-11T14:35:50.390027867Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-9.5,2025-03-11T14:35:52.757469155Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-10,2025-03-11T14:35:55.092506799Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-10,2025-03-11T14:35:57.452779537Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-10.5,2025-03-11T14:35:59.702388985Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-10.5,2025-03-11T14:36:02.086798213Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-11,2025-03-11T14:36:04.412758739Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-11,2025-03-11T14:36:06.886673843Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-11.5,2025-03-11T14:36:09.121911554Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-11.5,2025-03-11T14:36:11.382371838Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-12,2025-03-11T14:36:13.638535153Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-12,2025-03-11T14:36:15.982636383Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-12.5,2025-03-11T14:36:18.240776821Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-12.5,2025-03-11T14:36:20.51072547Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-13,2025-03-11T14:36:22.86055474Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-13,2025-03-11T14:36:25.207302408Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-13.5,2025-03-11T14:36:27.460185181Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-13.5,2025-03-11T14:36:29.702795546Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-14,2025-03-11T14:36:31.880815852Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-14,2025-03-11T14:36:34.221707525Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-14.5,2025-03-11T14:36:37.717129294Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-14.5,2025-03-11T14:36:40.169308892Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-15,2025-03-11T14:36:42.602881173Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-15,2025-03-11T14:36:44.866047407Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-15.5,2025-03-11T14:36:47.120095975Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-15.5,2025-03-11T14:36:49.377702882Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-16,2025-03-11T14:36:51.730305273Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-16,2025-03-11T14:36:53.980213399Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-16.5,2025-03-11T14:36:56.239787341Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-16.5,2025-03-11T14:36:58.581529273Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-17,2025-03-11T14:37:00.847890291Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-17,2025-03-11T14:37:03.089858262Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-17,2025-03-11T14:37:05.442752676Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-17.5,2025-03-11T14:37:07.904568241Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-17.5,2025-03-11T14:37:10.26689065Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-18,2025-03-11T14:37:12.733589398Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-18,2025-03-11T14:37:15.080138937Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-18.5,2025-03-11T14:37:17.330702636Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-18.5,2025-03-11T14:37:19.571604214Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-19,2025-03-11T14:37:22.032243099Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-19,2025-03-11T14:37:27.469259403Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-19.5,2025-03-11T14:37:29.719776909Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-19.5,2025-03-11T14:37:31.897261963Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-20,2025-03-11T14:37:37.2077161Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-20.5,2025-03-11T14:37:39.542930316Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-20.5,2025-03-11T14:37:41.901793299Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-21,2025-03-11T14:37:44.162429617Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-21,2025-03-11T14:37:46.720920723Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-21,2025-03-11T14:37:49.179906941Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-21.5,2025-03-11T14:37:51.422764028Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-21.5,2025-03-11T14:37:53.78401876Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-22,2025-03-11T14:37:56.040520983Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-22,2025-03-11T14:37:58.289973215Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-22,2025-03-11T14:38:00.638926844Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-22.5,2025-03-11T14:38:03.032880854Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-22.5,2025-03-11T14:38:05.465370567Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-23,2025-03-11T14:38:07.817517689Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-23,2025-03-11T14:38:10.171016666Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-23.5,2025-03-11T14:38:12.412591549Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-23.5,2025-03-11T14:38:14.67175883Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-23.5,2025-03-11T14:38:16.937500271Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-24,2025-03-11T14:38:19.280246704Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-24,2025-03-11T14:38:21.530808538Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-24,2025-03-11T14:38:23.883036529Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-24.5,2025-03-11T14:38:26.257660498Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-24.5,2025-03-11T14:38:28.544674025Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25,2025-03-11T14:38:30.84246495Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25,2025-03-11T14:38:33.191956741Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25,2025-03-11T14:38:35.566936157Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25.5,2025-03-11T14:38:37.92659635Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25.5,2025-03-11T14:38:40.271945212Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-25.5,2025-03-11T14:38:42.621551828Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-26,2025-03-11T14:38:44.886933753Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-26,2025-03-11T14:38:47.147401183Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-26,2025-03-11T14:38:49.482700043Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-26.5,2025-03-11T14:38:51.839595224Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-26.5,2025-03-11T14:38:54.316835037Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27,2025-03-11T14:38:56.767487654Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27,2025-03-11T14:38:59.220418741Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27,2025-03-11T14:39:01.461668083Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27.5,2025-03-11T14:39:03.736415072Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27.5,2025-03-11T14:39:06.079812038Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-27.5,2025-03-11T14:39:08.337684206Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-28,2025-03-11T14:39:13.350351479Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-28,2025-03-11T14:39:15.599926958Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-28.5,2025-03-11T14:39:17.968812962Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-28.5,2025-03-11T14:39:20.310848042Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-28.5,2025-03-11T14:39:22.570924289Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29,2025-03-11T14:39:24.919940854Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29,2025-03-11T14:39:27.279870421Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29,2025-03-11T14:39:29.537449301Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29.5,2025-03-11T14:39:31.799407755Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29.5,2025-03-11T14:39:34.077422138Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,-29.5,2025-03-11T14:39:36.397282796Z,40.5
