Timestamp(ns),Value,MotorActive
1741804023960868000,4.01,false
1741804023964854000,0.93,false
1741804023968854000,-2.40,false
1741804023972861000,-3.94,false
1741804023976900000,0.59,false
1741804023980854000,3.38,false
1741804023984854000,0.11,false
1741804023988854000,-5.74,false
1741804023992861000,-2.10,false
1741804023996900000,0.95,false
1741804024000854000,4.91,false
1741804024004854000,-0.89,false
1741804024008854000,-5.53,false
1741804024012861000,-5.74,false
1741804024016901000,-2.27,false
1741804024020854000,3.36,false
1741804024024854000,0.11,false
1741804024028854000,-2.50,false
1741804024032861000,-1.48,false
1741804024036900000,0.78,false
1741804024040854000,3.96,false
1741804024044854000,1.19,false
1741804024048854000,-4.89,false
1741804024052861000,-2.31,false
1741804024056902000,1.38,false
1741804024060854000,4.48,false
1741804024064854000,-0.06,false
1741804024068854000,-4.06,false
1741804024072861000,-4.67,false
1741804024076869000,1.53,false
1741804024080854000,6.52,false
1741804024084854000,2.81,false
1741804024088854000,-0.13,false
1741804024092861000,-3.59,false
1741804024096869000,-1.86,false
1741804024100854000,1.53,false
1741804024104854000,-0.52,false
1741804024108854000,-3.14,false
1741804024112861000,-2.76,false
1741804024116869000,-0.48,false
1741804024120854000,3.54,false
1741804024124854000,-0.07,false
1741804024128854000,-3.75,false
1741804024132861000,-1.29,false
1741804024136869000,1.41,false
1741804024140854000,5.12,false
1741804024144854000,2.83,false
1741804024148854000,-3.98,false
1741804024152861000,-2.65,false
1741804024156869000,0.04,false
1741804024160854000,3.05,false
1741804024164856000,-0.71,false
1741804024168854000,-3.08,false
1741804024172861000,-3.04,false
1741804024176869000,2.27,false
1741804024180854000,4.29,false
1741804024184854000,0.32,false
1741804024188854000,-2.60,false
1741804024192861000,-2.42,false
1741804024196870000,0.45,false
1741804024200854000,4.45,false
1741804024204854000,0.39,false
1741804024208854000,-3.52,false
1741804024212861000,-4.06,false
1741804024216876000,-1.50,false
1741804024220854000,3.10,false
1741804024224854000,-0.15,false
1741804024228854000,-2.37,false
1741804024232861000,-0.64,false
1741804024236869000,1.66,false
1741804024240854000,4.37,false
1741804024244854000,1.20,false
1741804024248854000,-4.94,false
1741804024252861000,-2.70,false
1741804024256869000,0.73,false
1741804024260854000,4.57,false
1741804024264854000,-0.19,false
1741804024268854000,-3.34,false
1741804024272863000,-3.76,false
1741804024276870000,2.62,false
1741804024280854000,4.87,false
1741804024284854000,1.12,false
1741804024288856000,-2.42,false
1741804024292862000,-2.23,false
1741804024296870000,0.58,false
1741804024300854000,4.51,false
1741804024304854000,-1.34,false
1741804024308854000,-5.02,false
1741804024312861000,-4.35,false
1741804024316870000,-1.07,false
1741804024320854000,3.10,false
1741804024324854000,-0.06,false
1741804024328854000,-3.18,false
1741804024332861000,-5.42,false
1741804024336870000,0.70,false
1741804024340854000,4.38,false
1741804024344854000,1.77,false
1741804024348854000,-4.32,false
1741804024352861000,-2.31,false
1741804024356869000,0.22,false
1741804024360854000,4.36,false
1741804024364857000,0.85,false
1741804024368854000,-1.97,false
1741804024372862000,-2.38,false
1741804024376869000,4.39,false
1741804024380854000,5.98,false
1741804024384854000,2.10,false
1741804024388856000,-0.32,false
1741804024392861000,0.99,false
1741804024396869000,3.75,false
1741804024400854000,7.41,false
1741804024404854000,4.94,false
1741804024408854000,-2.65,false
1741804024412861000,-2.55,false
1741804024416869000,0.43,false
1741804024420854000,5.35,false
1741804024425015000,1.59,false
1741804024428855000,-1.30,false
1741804024432862000,-2.52,false
1741804024436869000,3.21,false
1741804024440854000,5.70,false
1741804024444854000,2.74,false
1741804024448854000,-3.36,false
1741804024452861000,-1.09,false
1741804024456869000,1.75,false
1741804024460854000,6.68,false
1741804024464854000,2.24,false
1741804024468854000,-1.20,false
1741804024472861000,-1.56,false
1741804024476869000,0.97,false
1741804024480854000,6.96,false
1741804024484854000,3.69,false
1741804024488854000,1.07,false
1741804024492861000,1.11,false
1741804024496869000,3.89,false
1741804024500854000,7.17,false
1741804024504854000,4.26,false
1741804024508854000,-3.74,false
1741804024512861000,-3.09,false
1741804024516869000,-0.02,false
1741804024520854000,4.53,false
1741804024524056000,1.07,false
1741804024527854000,-2.52,false
1741804024531854000,-4.54,false
1741804024535854000,-1.94,false
1741804024539854000,3.88,false
1741804024543854000,0.70,false
1741804024547854000,-1.48,false
1741804024551854000,-4.38,false
1741804024555854000,4.17,false
1741804024559856000,13.72,false
1741804024563854000,21.10,false
1741804024567854000,24.27,false
1741804024571854000,19.21,false
1741804024575854000,12.65,false
1741804024579854000,6.02,false
1741804024583854000,-4.05,false
1741804024587854000,-2.70,false
1741804024591854000,1.44,false
1741804024595854000,19.35,false
1741804024599854000,24.22,false
1741804024603854000,18.04,false
1741804024607854000,8.38,false
1741804024611854000,-5.46,false
1741804024615854000,-1.81,false
1741804024619854000,7.03,false
1741804024623854000,13.53,false
1741804024627856000,13.95,false
1741804024631854000,9.86,false
1741804024635854000,8.03,false
1741804024639854000,4.03,false
1741804024643854000,0.52,false
1741804024647854000,1.23,false
1741804024651854000,2.85,false
1741804024655854000,15.95,false
1741804024659854000,19.43,false
1741804024663854000,15.17,false
1741804024667854000,2.36,false
1741804024671854000,1.44,false
1741804024675854000,5.87,false
1741804024679854000,12.77,false
1741804024683854000,16.89,false
1741804024687854000,14.98,false
1741804024691854000,11.57,false
1741804024695854000,12.46,false
1741804024699854000,13.30,false
1741804024703854000,10.53,false
1741804024707854000,9.11,false
1741804024711854000,11.18,false
1741804024715854000,14.78,false
1741804024719854000,17.41,false
1741804024723854000,15.33,false
1741804024727854000,4.23,false
1741804024731854000,2.53,false
1741804024735854000,5.93,false
1741804024739854000,13.77,false
1741804024743854000,11.39,false
1741804024747854000,9.18,false
1741804024751854000,5.69,false
1741804024755854000,8.53,false
1741804024759854000,11.83,false
1741804024763854000,10.61,false
1741804024767854000,6.36,false
1741804024771856000,7.15,false
1741804024775854000,10.84,false
1741804024779854000,13.58,false
1741804024783854000,12.00,false
1741804024788051000,9.02,false
1741804024791854000,6.74,false
1741804024795854000,10.42,false
1741804024799854000,17.38,false
1741804024803854000,13.99,false
1741804024807854000,11.32,false
1741804024811854000,8.69,false
1741804024815854000,11.64,false
1741804024819854000,16.43,false
1741804024823854000,15.81,false
1741804024827854000,7.11,false
1741804024831854000,6.05,false
1741804024835854000,8.86,false
1741804024839854000,14.59,false
1741804024843854000,11.33,false
1741804024847854000,8.62,false
1741804024851854000,4.95,false
1741804024855854000,9.86,false
1741804024859854000,13.52,false
1741804024863854000,11.18,false
1741804024867854000,7.92,false
1741804024871854000,6.64,false
1741804024875854000,11.05,false
1741804024879854000,15.65,false
1741804024883854000,13.73,false
1741804024887854000,9.80,false
1741804024891854000,6.92,false
1741804024895854000,10.02,false
1741804024899854000,19.62,false
1741804024903854000,18.24,false
1741804024907854000,16.24,false
1741804024911854000,14.38,false
1741804024915854000,15.88,false
1741804024919854000,19.21,false
1741804024923854000,17.85,false
1741804024927854000,9.24,false
1741804024931854000,8.78,false
1741804024935854000,13.09,false
1741804024939854000,17.33,false
1741804024943854000,16.35,false
1741804024947854000,11.89,false
1741804024951854000,6.50,false
1741804024955854000,10.91,false
1741804024959856000,16.47,false
1741804024963854000,16.98,false
1741804024967854000,16.41,false
1741804024971854000,16.14,false
1741804024975854000,19.85,false
1741804024979854000,23.66,false
1741804024983854000,25.70,false
1741804024987854000,26.06,false
1741804024991854000,28.65,false
1741804024995854000,38.71,false
1741804024999854000,61.33,false
1741804025003854000,67.22,false
1741804025007854000,72.11,false
1741804025011854000,83.37,false
1741804025015854000,93.18,false
1741804025019854000,105.33,false
1741804025023854000,114.08,false
1741804025027854000,127.14,false
1741804025031854000,135.48,false
1741804025035987000,147.31,false
1741804025039854000,157.82,false
1741804025043854000,169.77,false
1741804025047854000,172.62,false
1741804025051854000,174.71,false
1741804025055854000,192.80,false
1741804025059854000,205.67,false
1741804025063854000,213.75,false
1741804025067854000,222.17,false
1741804025071854000,241.59,false
1741804025075854000,254.86,false
1741804025079854000,269.09,false
1741804025083854000,283.35,false
1741804025087854000,285.41,false
1741804025091854000,287.05,false
1741804025095854000,294.24,false
1741804025099854000,313.18,false
1741804025103854000,319.47,false
1741804025107854000,327.70,false
1741804025111854000,336.13,false
1741804025115854000,364.79,false
1741804025119854000,380.50,false
1741804025123854000,390.99,false
1741804025127854000,405.71,false
1741804025131854000,415.31,false
1741804025135854000,429.64,false
1741804025139854000,444.26,false
1741804025143854000,466.69,false
1741804025147854000,475.65,false
1741804025151854000,482.12,false
1741804025155854000,493.84,false
1741804025159854000,509.96,false
1741804025163854000,519.16,false
1741804025167854000,523.05,false
1741804025171856000,526.18,false
1741804025175854000,533.02,false
1741804025179854000,542.40,false
1741804025183854000,550.46,false
1741804025187854000,557.22,false
1741804025191854000,559.98,false
1741804025195854000,568.04,false
1741804025199854000,581.06,false
1741804025203854000,581.77,false
1741804025207854000,583.04,false
1741804025211854000,584.61,false
1741804025215854000,605.79,false
1741804025219854000,619.41,false
1741804025223854000,627.50,false
1741804025227854000,634.66,false
1741804025231854000,640.15,false
1741804025235854000,649.46,false
1741804025239854000,659.89,false
1741804025243854000,676.47,false
1741804025247854000,682.52,false
1741804025251854000,686.93,false
1741804025255854000,696.45,false
1741804025259854000,713.38,false
1741804025263854000,715.56,false
1741804025267854000,717.46,false
1741804025271854000,722.73,false
1741804025275854000,729.69,false
1741804025279854000,737.59,false
1741804025283854000,743.30,false
1741804025287925000,747.36,false
1741804025291854000,748.94,false
1741804025295854000,756.39,false
1741804025299854000,776.27,false
1741804025303854000,778.53,false
1741804025307854000,779.29,false
1741804025311854000,776.82,false
1741804025315854000,779.66,false
1741804025319854000,783.05,false
1741804025323854000,783.18,false
1741804025327854000,781.84,false
1741804025331854000,784.93,false
1741804025335854000,792.21,false
1741804025339854000,799.14,false
1741804025343854000,802.25,false
1741804025347854000,801.01,false
1741804025351854000,797.97,false
1741804025355854000,792.61,false
1741804025359856000,809.77,false
1741804025363854000,818.39,false
1741804025367854000,818.14,false
1741804025371854000,805.10,false
1741804025375854000,800.73,false
1741804025379854000,801.43,false
1741804025383854000,801.22,false
1741804025387854000,800.14,false
1741804025391854000,804.09,false
1741804025395854000,813.28,false
1741804025399854000,825.34,false
1741804025403854000,819.70,false
1741804025407854000,814.69,false
1741804025411854000,810.64,false
1741804025415854000,822.27,false
1741804025419854000,832.40,false
1741804025423854000,834.01,false
1741804025427854000,830.55,false
1741804025431854000,821.87,false
1741804025435854000,822.40,false
1741804025439854000,824.72,false
1741804025443854000,830.46,false
1741804025447856000,834.13,false
1741804025451854000,837.33,false
1741804025455854000,845.56,false
1741804025459854000,856.25,false
1741804025463854000,853.53,false
1741804025467854000,850.75,false
1741804025471854000,851.57,false
1741804025475854000,857.34,false
1741804025479854000,864.77,false
1741804025483854000,867.13,false
1741804025487854000,862.20,false
1741804025491854000,859.40,false
1741804025495854000,861.60,false
1741804025499854000,865.03,false
1741804025503854000,870.36,false
1741804025507854000,871.29,false
1741804025511854000,870.04,false
1741804025515854000,879.07,false
1741804025519854000,884.63,false
1741804025523854000,885.11,false
1741804025527854000,883.90,false
1741804025531854000,882.33,false
1741804025535854000,885.73,false
1741804025539854000,888.52,false
1741804025543854000,885.05,false
1741804025547964000,880.56,false
1741804025551250000,876.59,false
1741804025554854000,879.44,false
1741804025558855000,883.15,false
1741804025562861000,886.72,false
1741804025566869000,884.30,false
1741804025570856000,880.61,false
1741804025574854000,883.29,false
1741804025578854000,896.49,false
1741804025582861000,900.23,false
1741804025586869000,899.62,false
1741804025590854000,895.73,false
1741804025594854000,899.44,false
1741804025598854000,904.23,false
1741804025602861000,909.70,false
1741804025606869000,908.30,false
1741804025610854000,906.11,false
1741804025614854000,908.96,false
1741804025618854000,915.64,false
1741804025622861000,913.45,false
1741804025626863000,909.86,false
1741804025630854000,906.58,false
1741804025634854000,915.07,false
1741804025638854000,921.34,false
1741804025642861000,923.31,false
1741804025646854000,918.03,false
1741804025650854000,905.30,false
1741804025654854000,906.32,false
1741804025658854000,908.47,false
1741804025662861000,912.47,false
1741804025666854000,911.27,false
1741804025670854000,907.35,false
1741804025674854000,907.80,false
1741804025678854000,909.91,false
1741804025682861000,907.59,false
1741804025686854000,903.34,false
1741804025690854000,897.97,false
1741804025694854000,902.15,false
1741804025698854000,906.33,false
1741804025702861000,909.79,false
1741804025706854000,903.49,false
1741804025710854000,899.78,false
1741804025714854000,902.50,false
1741804025718854000,906.06,false
1741804025722861000,909.95,false
1741804025726854000,908.17,false
1741804025730854000,903.98,false
1741804025734854000,902.95,false
1741804025738854000,904.03,false
1741804025742861000,902.49,false
1741804025746854000,895.73,false
1741804025750854000,883.83,false
1741804025754854000,884.60,false
1741804025758856000,884.68,false
1741804025762861000,881.95,false
1741804025766855000,877.56,false
1741804025770854000,872.27,false
1741804025774854000,872.47,false
1741804025778854000,875.56,false
1741804025782861000,873.06,false
1741804025786854000,867.13,false
1741804025790856000,856.85,false
1741804025794854000,858.09,false
1741804025798854000,859.63,false
1741804025802861000,860.39,false
1741804025806854000,849.29,false
1741804025810854000,842.70,false
1741804025814854000,842.56,false
1741804025818854000,843.14,false
1741804025822861000,844.19,false
1741804025826854000,842.39,false
1741804025830854000,839.52,false
1741804025834854000,843.33,false
1741804025838854000,846.55,false
1741804025842861000,846.34,false
1741804025846854000,842.00,false
1741804025850854000,836.93,false
1741804025854854000,841.00,false
1741804025858856000,844.45,false
1741804025862861000,844.87,false
1741804025866854000,840.54,false
1741804025870854000,834.73,false
