Timestamp(ns),Value,MotorActive
1741806396915329000,-5.31,false
1741806396919314000,-2.27,false
1741806396923314000,3.72,false
1741806396927314000,0.90,false
1741806396931360000,-1.00,false
1741806396935314000,-2.96,false
1741806396939314000,1.12,false
1741806396943314000,4.49,false
1741806396947314000,1.80,false
1741806396951360000,-3.34,false
1741806396955314000,-1.81,false
1741806396959314000,0.77,false
1741806396963314000,4.14,false
1741806396967314000,1.05,false
1741806396971360000,-2.58,false
1741806396975314000,-4.74,false
1741806396979314000,-1.47,false
1741806396983314000,4.30,false
1741806396987314000,1.48,false
1741806396991359000,-1.07,false
1741806396995314000,-3.19,false
1741806396999314000,-0.93,false
1741806397003314000,2.40,false
1741806397007314000,0.86,false
1741806397011367000,-4.02,false
1741806397015314000,-3.85,false
1741806397019314000,-0.35,false
1741806397023314000,4.87,false
1741806397027314000,1.33,false
1741806397031360000,-1.54,false
1741806397035314000,-5.15,false
1741806397039314000,-0.41,false
1741806397043314000,3.98,false
1741806397047314000,2.53,false
1741806397051329000,1.37,false
1741806397055314000,0.69,false
1741806397059314000,2.64,false
1741806397063314000,4.17,false
1741806397067314000,-2.08,false
1741806397071329000,-4.90,false
1741806397075314000,-4.85,false
1741806397079314000,-0.27,false
1741806397083314000,6.39,false
1741806397087314000,2.40,false
1741806397091329000,-0.92,false
1741806397095314000,-3.84,false
1741806397099314000,-1.54,false
1741806397103314000,2.49,false
1741806397107314000,1.50,false
1741806397111329000,-3.36,false
1741806397115316000,-3.24,false
1741806397119316000,-0.37,false
1741806397123314000,2.73,false
1741806397127314000,0.55,false
1741806397131329000,-2.61,false
1741806397135314000,-5.66,false
1741806397139314000,0.56,false
1741806397143314000,5.12,false
1741806397147314000,3.43,false
1741806397151330000,0.87,false
1741806397155314000,-2.59,false
1741806397159314000,-0.03,false
1741806397163314000,3.51,false
1741806397167314000,0.84,false
1741806397171329000,-2.76,false
1741806397175314000,-3.97,false
1741806397179314000,-0.96,false
1741806397183314000,4.94,false
1741806397187314000,1.36,false
1741806397191329000,-1.90,false
1741806397195314000,-4.94,false
1741806397199314000,-0.20,false
1741806397203314000,3.70,false
1741806397207314000,2.44,false
1741806397211330000,-3.54,false
1741806397215314000,-3.77,false
1741806397219315000,-1.94,false
1741806397223314000,0.57,false
1741806397227314000,-0.67,false
1741806397231329000,-1.88,false
1741806397235314000,-3.70,false
1741806397239314000,1.44,false
1741806397243315000,4.11,false
1741806397247314000,1.36,false
1741806397251330000,-1.56,false
1741806397255314000,-3.78,false
1741806397259314000,0.30,false
1741806397263314000,4.71,false
1741806397267314000,1.13,false
1741806397271330000,-2.18,false
1741806397275314000,-3.61,false
1741806397279314000,-0.75,false
1741806397283314000,2.94,false
1741806397287314000,-0.15,false
1741806397291329000,-1.95,false
1741806397295314000,-3.88,false
1741806397299314000,1.62,false
1741806397303314000,4.93,false
1741806397307314000,2.53,false
1741806397311329000,-4.73,false
1741806397315314000,-4.48,false
1741806397318479000,-1.13,false
1741806397322321000,2.48,false
1741806397326314000,3.78,false
1741806397330314000,-1.56,false
1741806397334314000,-3.74,false
1741806397338314000,-0.93,false
1741806397342326000,0.87,false
1741806397346315000,0.66,false
1741806397350314000,-1.36,false
1741806397354314000,-4.39,false
1741806397358314000,-0.09,false
1741806397362321000,3.56,false
1741806397366316000,3.09,false
1741806397370314000,-0.30,false
1741806397374314000,-4.03,false
1741806397378314000,-0.85,false
1741806397382321000,2.00,false
1741806397386315000,1.25,false
1741806397390314000,-1.05,false
1741806397394314000,-4.27,false
1741806397398314000,-1.54,false
1741806397402321000,3.12,false
1741806397406314000,0.65,false
1741806397410314000,-1.48,false
1741806397414314000,-4.03,false
1741806397418314000,-0.08,false
1741806397422323000,3.35,false
1741806397426315000,4.10,false
1741806397430314000,-2.84,false
1741806397434314000,-4.88,false
1741806397438314000,-1.58,false
1741806397442321000,1.20,false
1741806397446314000,1.76,false
1741806397450314000,-0.50,false
1741806397454314000,-4.07,false
