Timestamp(ns),Value,MotorActive
1742917017800367000,6.15,false
1742917017804353000,4.01,false
1742917017808353000,-4.62,false
1742917017812353000,-6.29,false
1742917017816404000,-3.14,false
1742917017820353000,5.37,false
1742917017824353000,4.35,false
1742917017828353000,2.71,false
1742917017832353000,-1.36,false
1742917017836401000,-0.82,false
1742917017840353000,0.30,false
1742917017844353000,-1.81,false
1742917017848353000,-4.27,false
1742917017852353000,-0.14,false
1742917017856404000,4.48,false
1742917017860353000,6.30,false
1742917017864353000,-1.85,false
1742917017868353000,-6.56,false
1742917017872353000,-7.19,false
1742917017876404000,3.40,false
1742917017880353000,6.88,false
1742917017884353000,3.92,false
1742917017888353000,1.04,false
1742917017892353000,-1.64,false
1742917017896404000,-0.21,false
1742917017900353000,1.56,false
1742917017904353000,0.06,false
1742917017908353000,-2.21,false
1742917017912353000,0.31,false
1742917017916404000,4.40,false
1742917017920353000,2.60,false
1742917017924353000,-3.43,false
1742917017928353000,-5.59,false
1742917017932353000,-5.12,false
1742917017936368000,5.07,false
1742917017940353000,7.22,false
1742917017944353000,2.49,false
1742917017948353000,-2.20,false
1742917017952353000,-2.71,false
1742917017956368000,0.42,false
1742917017960353000,2.99,false
1742917017964353000,1.26,false
1742917017968353000,-0.86,false
1742917017972353000,-1.75,false
1742917017976368000,0.57,false
1742917017980353000,1.64,false
1742917017984353000,-2.07,false
1742917017988353000,-2.89,false
1742917017992353000,1.67,false
1742917017996368000,3.68,false
1742917018000353000,4.79,false
1742917018004355000,1.47,false
1742917018008353000,-4.69,false
1742917018012353000,-3.24,false
1742917018016368000,1.33,false
1742917018020353000,5.61,false
1742917018024353000,2.30,false
1742917018028353000,-0.82,false
1742917018032353000,-3.77,false
1742917018036368000,-0.77,false
1742917018040354000,2.02,false
1742917018044353000,0.84,false
1742917018048353000,0.25,false
1742917018052353000,0.63,false
1742917018056368000,1.95,false
1742917018060353000,2.75,false
1742917018064353000,-2.91,false
1742917018068354000,-4.45,false
1742917018072353000,-3.74,false
1742917018076368000,1.10,false
1742917018080353000,5.79,false
1742917018084353000,2.08,false
1742917018088353000,-1.36,false
1742917018092353000,-1.54,false
1742917018096368000,-0.13,false
1742917018100353000,3.13,false
1742917018104353000,2.46,false
1742917018108353000,-0.67,false
1742917018112353000,-0.63,false
1742917018116368000,0.60,false
1742917018120353000,1.35,false
1742917018124353000,-1.05,false
1742917018128353000,-1.16,false
1742917018132353000,-1.58,false
1742917018136368000,2.82,false
1742917018140353000,3.87,false
1742917018144353000,0.48,false
1742917018148353000,-1.71,false
