Timestamp(ns),Value,MotorActive
1741790800078830000,-7.55,false
1741790800082816000,-9.04,false
1741790800086816000,-10.76,false
1741790800090816000,-2.65,false
1741790800094867000,2.57,false
1741790800098816000,3.68,false
1741790800102816000,1.43,false
1741790800106816000,-2.49,false
1741790800110816000,1.69,false
1741790800114863000,6.11,false
1741790800118816000,8.85,false
1741790800122819000,6.89,false
1741790800126816000,2.79,false
1741790800130816000,3.63,false
1741790800134868000,8.58,false
1741790800138816000,5.06,false
1741790800142816000,-0.31,false
1741790800146816000,-5.70,false
1741790800150816000,-5.17,false
1741790800154831000,-2.30,false
1741790800158816000,-0.79,false
1741790800162816000,-7.54,false
1741790800166816000,-10.44,false
1741790800170816000,-8.06,false
1741790800174831000,-6.26,false
1741790800178816000,-4.60,false
1741790800182816000,-6.16,false
1741790800186816000,-8.54,false
1741790800190816000,-1.77,false
1741790800194831000,3.17,false
1741790800198816000,4.31,false
1741790800202816000,1.51,false
1741790800206816000,-4.40,false
1741790800210816000,-2.17,false
1741790800214831000,0.20,false
1741790800218817000,2.78,false
1741790800222816000,-1.83,false
1741790800226816000,-5.12,false
1741790800230816000,-3.09,false
1741790800234831000,0.37,false
1741790800238816000,-2.62,false
1741790800242816000,-6.78,false
1741790800246816000,-10.63,false
1741790800250816000,-7.02,false
1741790800254831000,-2.59,false
1741790800258895000,-0.19,false
1741790800262816000,-3.76,false
1741790800266816000,-5.40,false
1741790800270816000,-2.35,false
1741790800274831000,0.56,false
1741790800278818000,1.99,false
1741790800282819000,0.23,false
1741790800286816000,-2.70,false
1741790800290816000,-1.22,false
1741790800294831000,4.96,false
1741790800298816000,4.56,false
1741790800302816000,1.25,false
1741790800306816000,-6.75,false
1741790800310816000,-5.93,false
1741790800314831000,-4.68,false
1741790800318990000,-6.71,false
1741790800322816000,-8.33,false
1741790800326816000,-10.51,false
1741790800330816000,-8.15,false
1741790800334831000,-1.03,false
1741790800338816000,-2.37,false
1741790800342816000,-5.78,false
1741790800346816000,-9.36,false
1741790800350816000,-2.19,false
1741790800354831000,2.65,false
1741790800358817000,4.52,false
1741790800362816000,-0.06,false
1741790800366816000,-2.66,false
1741790800370816000,-0.32,false
1741790800374831000,1.70,false
1741790800378816000,-0.01,false
1741790800382816000,-3.26,false
1741790800386816000,-7.33,false
1741790800390816000,-6.27,false
1741790800394832000,-1.64,false
1741790800398816000,-2.97,false
1741790800402816000,-6.12,false
1741790800406816000,-11.03,false
1741790800410816000,-8.40,false
1741790800414831000,-4.88,false
1741790800418816000,-1.38,false
1741790800422824000,-4.59,false
1741790800426816000,-6.83,false
1741790800430820000,-3.30,false
1741790800434837000,5.27,false
1741790800438816000,3.78,false
1741790800442817000,0.50,false
1741790800446816000,-3.70,false
1741790800450816000,-1.15,false
1741790800454832000,2.38,false
1741790800458816000,3.93,false
1741790800462816000,0.37,false
1741790800466816000,-5.91,false
1741790800470816000,-4.27,false
1741790800474831000,-4.05,false
1741790800478818000,-6.09,false
1741790800482816000,-8.17,false
1741790800486816000,-10.76,false
1741790800490816000,-8.97,false
1741790800494832000,-2.18,false
1741790800498816000,-2.18,false
1741790800502816000,-4.45,false
1741790800506816000,-6.69,false
1741790800510816000,-3.31,false
1741790800514831000,0.44,false
1741790800518816000,3.25,false
1741790800522816000,-0.17,false
1741790800526818000,-3.45,false
1741790800530816000,-0.76,false
1741790800534832000,1.77,false
1741790800538816000,2.08,false
1741790800542816000,-1.93,false
1741790800546816000,-6.56,false
1741790800550816000,-4.27,false
1741790800554831000,-1.98,false
1741790800558816000,-1.70,false
1741790800562816000,-5.40,false
1741790800566816000,-10.44,false
1741790800570816000,-7.33,false
1741790800574831000,-4.51,false
1741790800578816000,-3.89,false
1741790800582816000,-6.47,false
1741790800586816000,-8.81,false
1741790800590816000,-5.19,false
1741790800594831000,3.66,false
1741790800598816000,3.27,false
1741790800602816000,0.33,false
1741790800606816000,-3.12,false
1741790800610816000,-0.90,false
1741790800614825000,2.26,false
1741790800618816000,4.00,false
1741790800622816000,-3.39,false
1741790800626816000,-6.63,false
1741790800630816000,-4.68,false
1741790800634816000,-3.23,false
1741790800638816000,-4.00,false
1741790800642816000,-7.19,false
1741790800646816000,-10.94,false
1741790800650816000,-5.89,false
1741790800654816000,-1.84,false
1741790800658816000,-1.16,false
1741790800662816000,-3.40,false
1741790800666816000,-5.78,false
1741790800670816000,-1.70,false
1741790800674816000,1.60,false
1741790800678816000,2.36,false
1741790800682816000,0.12,false
1741790800686816000,-3.08,false
1741790800690818000,-1.32,false
1741790800694816000,5.13,false
1741790800698816000,3.12,false
1741790800702816000,-0.30,false
1741790800706816000,-4.66,false
1741790800710816000,-4.43,false
1741790800714816000,-1.97,false
1741790800718816000,-1.14,false
1741790800722816000,-6.90,false
1741790800726816000,-9.29,false
1741790800730816000,-6.92,false
1741790800734816000,-5.12,false
1741790800738816000,-3.59,false
1741790800742816000,-4.64,false
1741790800746816000,-7.19,false
1741790800750816000,-3.38,false
1741790800754816000,0.85,false
1741790800759008000,3.14,false
1741790800762816000,1.74,false
1741790800766816000,-2.44,false
1741790800770816000,0.46,false
1741790800774816000,3.47,false
1741790800778816000,6.01,false
1741790800782816000,0.47,false
1741790800786816000,-4.10,false
1741790800790816000,-3.38,false
1741790800794816000,1.35,false
1741790800798816000,-0.40,false
1741790800802816000,-3.49,false
1741790800806816000,-7.08,false
1741790800810816000,-4.25,false
1741790800814816000,-1.26,false
1741790800818816000,0.50,false
1741790800822816000,-4.75,false
1741790800826816000,-4.87,false
1741790800830924000,1.08,false
1741790800834816000,5.65,false
1741790800838816000,7.58,false
1741790800842816000,4.69,false
1741790800846816000,1.87,false
1741790800850816000,4.64,false
1741790800854816000,13.33,false
1741790800858816000,13.81,false
1741790800862816000,10.86,false
1741790800866816000,6.05,false
1741790800870816000,7.38,false
1741790800874816000,8.87,false
1741790800878820000,10.16,false
1741790800882816000,6.64,false
1741790800886816000,3.74,false
1741790800890816000,5.16,false
1741790800894816000,9.90,false
1741790800898816000,9.12,false
1741790800902816000,7.66,false
1741790800906816000,5.67,false
1741790800910816000,11.48,false
1741790800914816000,15.65,false
1741790800918816000,17.52,false
1741790800922816000,15.24,false
1741790800926816000,12.05,false
1741790800930816000,15.95,false
1741790800934818000,19.03,false
1741790800938816000,19.88,false
1741790800942816000,17.19,false
1741790800946816000,13.84,false
1741790800950816000,15.12,false
1741790800954816000,20.48,false
1741790800958816000,20.20,false
1741790800962816000,17.63,false
1741790800966816000,16.24,false
1741790800970816000,21.17,false
1741790800974816000,26.48,false
1741790800978816000,31.00,false
1741790800982816000,31.05,false
1741790800986816000,31.52,false
1741790800990816000,38.07,false
1741790800994816000,53.85,false
1741790800998816000,57.56,false
1741790801002816000,60.02,false
1741790801006816000,61.09,false
1741790801010816000,73.46,false
1741790801014816000,79.92,false
1741790801018816000,82.84,false
1741790801022816000,82.27,false
1741790801026816000,80.98,false
1741790801030816000,85.99,false
1741790801034816000,90.88,false
1741790801038816000,94.08,false
1741790801042816000,92.45,false
1741790801046816000,89.40,false
1741790801050816000,90.39,false
1741790801054816000,96.89,false
1741790801058816000,96.92,false
1741790801062816000,95.25,false
1741790801066816000,97.37,false
1741790801070816000,103.64,false
1741790801074816000,109.73,false
1741790801078816000,116.03,false
1741790801082816000,118.26,false
1741790801086817000,119.50,false
1741790801090818000,126.10,false
1741790801094816000,131.62,false
1741790801098816000,136.71,false
1741790801102816000,135.45,false
1741790801106816000,133.61,false
1741790801110816000,141.62,false
1741790801114816000,147.53,false
1741790801118816000,150.66,false
1741790801122816000,149.71,false
1741790801126816000,151.18,false
1741790801130816000,158.92,false
1741790801134816000,167.83,false
1741790801138816000,181.58,false
1741790801142816000,186.16,false
1741790801146816000,189.58,false
1741790801150816000,198.06,false
1741790801154816000,215.75,false
1741790801158816000,219.47,false
1741790801162816000,221.28,false
1741790801166816000,223.77,false
1741790801170816000,238.39,false
1741790801174816000,247.73,false
1741790801178816000,256.33,false
1741790801182816000,262.33,false
1741790801186816000,265.39,false
1741790801190816000,273.43,false
1741790801194816000,281.20,false
1741790801198816000,291.76,false
1741790801202816000,293.63,false
1741790801206816000,294.62,false
1741790801210816000,304.91,false
1741790801214816000,310.03,false
1741790801218816000,310.20,false
1741790801222816000,306.35,false
1741790801226816000,303.73,false
1741790801230816000,309.57,false
1741790801234816000,316.29,false
1741790801238816000,324.03,false
1741790801242816000,331.12,false
1741790801246816000,335.70,false
1741790801250816000,345.74,false
1741790801254816000,368.10,false
1741790801258887000,373.46,false
1741790801262816000,376.78,false
1741790801266816000,379.44,false
1741790801270816000,393.53,false
