Timestamp(ns),Value,MotorActive
1742920137085367000,2.43,false
1742920137089353000,-0.84,false
1742920137093353000,-4.13,false
1742920137097353000,-1.05,false
1742920137101399000,1.76,false
1742920137105353000,2.78,false
1742920137109353000,-0.23,false
1742920137113353000,-3.57,false
1742920137117353000,-0.35,false
1742920137121399000,1.32,false
1742920137125353000,0.26,false
1742920137129353000,-1.79,false
1742920137133353000,-4.04,false
1742920137137353000,-0.81,false
1742920137141399000,4.20,false
1742920137145353000,3.05,false
1742920137149423000,-0.30,false
1742920137153353000,-2.99,false
1742920137157353000,-0.14,false
1742920137161401000,1.90,false
1742920137165353000,3.86,false
1742920137169353000,-0.91,false
1742920137173353000,-2.76,false
1742920137177353000,-0.10,false
1742920137181368000,0.82,false
1742920137185353000,0.27,false
1742920137189353000,-2.14,false
1742920137193353000,-4.57,false
1742920137197353000,1.15,false
1742920137201368000,3.42,false
1742920137205353000,3.47,false
1742920137209353000,-0.05,false
1742920137213353000,-3.37,false
1742920137217353000,0.42,false
1742920137221368000,2.51,false
1742920137225353000,4.84,false
1742920137229353000,0.37,false
1742920137233353000,-1.53,false
1742920137237353000,1.16,false
1742920137241368000,4.66,false
1742920137245353000,3.39,false
1742920137249353000,0.36,false
1742920137253353000,-1.72,false
1742920137257353000,2.96,false
1742920137261369000,4.98,false
1742920137265353000,6.28,false
1742920137269353000,1.02,false
1742920137273353000,-1.20,false
1742920137277353000,2.17,false
1742920137281368000,3.24,false
1742920137285354000,3.45,false
1742920137289355000,1.50,false
1742920137293353000,-0.30,false
1742920137297353000,0.99,false
1742920137301368000,5.33,false
1742920137305353000,5.39,false
1742920137309353000,1.84,false
1742920137313353000,0.60,false
1742920137317353000,4.22,false
1742920137321368000,5.51,false
1742920137325353000,7.22,false
1742920137329353000,2.58,false
1742920137333353000,0.82,false
1742920137337353000,3.59,false
1742920137341368000,7.64,false
1742920137345353000,7.01,false
1742920137349353000,4.11,false
1742920137353353000,2.13,false
1742920137357353000,5.80,false
1742920137361371000,7.09,false
1742920137365353000,8.26,false
1742920137369353000,3.64,false
1742920137373353000,2.24,false
1742920137377353000,5.49,false
1742920137381368000,6.87,false
1742920137385353000,6.47,false
1742920137389353000,3.85,false
1742920137393353000,2.42,false
1742920137397353000,5.14,false
1742920137401368000,9.93,false
1742920137405353000,9.67,false
1742920137409353000,5.81,false
1742920137413353000,3.13,false
1742920137417353000,6.54,false
1742920137421369000,7.94,false
1742920137425353000,9.91,false
1742920137429353000,5.65,false
1742920137433353000,4.20,false
1742920137437353000,7.57,false
1742920137441368000,11.20,false
1742920137445353000,10.07,false
1742920137449353000,6.77,false
1742920137453353000,5.32,false
1742920137457354000,10.18,false
1742920137460556000,12.94,false
1742920137464353000,14.36,false
1742920137468353000,11.01,false
1742920137472360000,9.34,false
1742920137476366000,11.84,false
1742920137480353000,13.79,false
1742920137484353000,15.93,false
1742920137488354000,11.49,false
1742920137492360000,9.49,false
1742920137496368000,11.42,false
1742920137500353000,14.47,false
1742920137504353000,15.18,false
1742920137508353000,11.50,false
1742920137512360000,10.06,false
1742920137516368000,9.67,false
1742920137520353000,15.47,false
1742920137524353000,16.96,false
1742920137528353000,13.50,false
1742920137532360000,8.56,false
1742920137536368000,10.86,false
1742920137540353000,12.51,false
1742920137544353000,14.71,false
1742920137548353000,9.65,false
1742920137552360000,7.20,false
1742920137556369000,7.82,false
1742920137560353000,13.08,false
1742920137564353000,13.39,false
1742920137568353000,9.70,false
1742920137572360000,7.76,false
1742920137576368000,10.93,false
1742920137580353000,13.95,false
1742920137584354000,16.39,false
1742920137588353000,10.47,false
1742920137592361000,8.75,false
1742920137596368000,11.14,false
1742920137600353000,15.49,false
1742920137604353000,19.23,false
1742920137608353000,15.51,false
1742920137612360000,13.37,false
1742920137616369000,12.36,false
1742920137620353000,17.90,false
1742920137624353000,19.24,false
1742920137628353000,15.34,false
1742920137632360000,11.15,false
1742920137636368000,14.35,false
1742920137640353000,16.84,false
1742920137644353000,18.16,false
1742920137648353000,11.47,false
1742920137652361000,8.98,false
1742920137656372000,9.46,false
1742920137660353000,15.65,false
1742920137664353000,17.09,false
1742920137668354000,13.81,false
1742920137672360000,11.53,false
1742920137676370000,13.09,false
1742920137680353000,14.94,false
1742920137684353000,17.51,false
1742920137688353000,16.73,false
1742920137692361000,12.84,false
1742920137696378000,14.77,false
1742920137700355000,17.83,false
1742920137704353000,20.01,false
1742920137708353000,17.12,false
1742920137712362000,15.32,false
1742920137716369000,14.49,false
1742920137720354000,20.25,false
1742920137724353000,22.02,false
1742920137728353000,18.90,false
1742920137732362000,14.29,false
1742920137736369000,15.68,false
1742920137740353000,17.09,false
1742920137744355000,19.24,false
1742920137748353000,15.89,false
1742920137752360000,13.25,false
1742920137756368000,13.30,false
1742920137760353000,16.36,false
1742920137764353000,17.95,false
1742920137768353000,14.92,false
1742920137772368000,14.41,false
1742920137776396000,18.96,false
1742920137780353000,22.19,false
1742920137784353000,25.40,false
1742920137788353000,23.78,false
1742920137792360000,20.78,false
1742920137796368000,24.73,false
1742920137800353000,30.75,false
1742920137804353000,42.82,false
1742920137808353000,44.76,false
1742920137812360000,48.63,false
1742920137816368000,54.17,false
1742920137820353000,71.91,false
1742920137824353000,81.19,false
1742920137828353000,85.10,false
1742920137832360000,90.72,false
1742920137836368000,105.40,false
1742920137840353000,112.28,false
1742920137844353000,118.63,false
1742920137848353000,120.23,false
1742920137852360000,120.49,false
1742920137856368000,123.84,false
1742920137860353000,131.02,false
1742920137864353000,143.59,false
1742920137868353000,143.51,false
1742920137872360000,141.17,false
1742920137876369000,154.88,false
1742920137880353000,163.12,false
1742920137884353000,169.25,false
1742920137888354000,171.10,false
1742920137892361000,176.44,false
1742920137896370000,184.95,false
1742920137900353000,196.05,false
1742920137904353000,212.28,false
1742920137908353000,215.71,false
1742920137912360000,220.22,false
1742920137916368000,224.54,false
1742920137920353000,237.86,false
1742920137924353000,243.84,false
1742920137928353000,247.32,false
1742920137932360000,253.72,false
1742920137936368000,275.03,false
1742920137940353000,288.65,false
1742920137944353000,302.87,false
1742920137948353000,323.67,false
1742920137952360000,334.34,false
1742920137956368000,346.24,false
1742920137960353000,360.05,false
1742920137964353000,379.75,false
1742920137968353000,384.26,false
1742920137972635000,390.51,false
1742920137976370000,407.77,false
1742920137980353000,415.56,false
1742920137984353000,422.99,false
1742920137988353000,427.55,false
1742920137992360000,439.68,false
1742920137996368000,449.71,false
1742920138000353000,467.33,false
1742920138004353000,490.99,false
1742920138008353000,528.98,false
1742920138012360000,541.91,false
1742920138016368000,551.89,false
1742920138020353000,571.18,false
1742920138024353000,579.49,false
