Timestamp(ns),Value,MotorActive
1741787250864830000,4.08,false
1741787250868816000,0.10,false
1741787250872816000,-3.92,false
1741787250876816000,-5.95,false
1741787250880862000,2.36,false
1741787250884816000,5.45,false
1741787250888816000,2.56,false
1741787250892816000,-0.22,false
1741787250896816000,-1.35,false
1741787250900831000,2.29,false
1741787250904816000,6.38,false
1741787250908816000,5.48,false
1741787250912816000,-1.65,false
1741787250916816000,-1.96,false
1741787250920831000,1.67,false
1741787250924816000,6.68,false
1741787250928816000,2.65,false
1741787250932816000,-0.71,false
1741787250936816000,-3.55,false
1741787250940831000,1.93,false
1741787250944816000,5.62,false
1741787250948022000,3.05,false
1741787250951823000,-0.82,false
1741787250955816000,-4.28,false
1741787250959816000,-0.11,false
1741787250963816000,3.23,false
1741787250967816000,3.63,false
1741787250971823000,-2.35,false
1741787250975816000,-3.59,false
1741787250979816000,-0.28,false
1741787250983816000,2.68,false
1741787250987816000,3.03,false
1741787250991823000,-0.93,false
1741787250995816000,-4.55,false
1741787250999816000,0.73,false
1741787251003816000,3.74,false
1741787251007816000,2.06,false
1741787251011823000,-1.18,false
1741787251015816000,-5.24,false
1741787251019816000,-1.75,false
1741787251023816000,1.84,false
1741787251027816000,3.19,false
1741787251031823000,-3.50,false
1741787251035816000,-5.79,false
1741787251039816000,-1.96,false
1741787251043816000,5.24,false
1741787251047816000,2.85,false
1741787251051823000,-0.15,false
1741787251055816000,-3.26,false
1741787251059816000,2.36,false
1741787251063816000,6.26,false
1741787251067818000,6.22,false
1741787251071823000,-1.32,false
1741787251075816000,-3.52,false
1741787251079816000,-0.13,false
1741787251083816000,3.03,false
1741787251087816000,1.29,false
1741787251091823000,-2.47,false
1741787251095816000,-6.11,false
1741787251099816000,-3.66,false
1741787251103816000,3.29,false
1741787251107816000,1.89,false
1741787251111823000,-1.83,false
1741787251115816000,-5.25,false
1741787251119816000,-1.29,false
1741787251123816000,2.54,false
1741787251127816000,3.62,false
1741787251131823000,-2.43,false
1741787251135816000,-4.55,false
1741787251139816000,-0.88,false
1741787251143816000,5.28,false
1741787251147816000,2.84,false
1741787251151823000,0.26,false
1741787251155817000,-3.46,false
1741787251159817000,1.11,false
1741787251163816000,4.55,false
1741787251167816000,4.02,false
1741787251171823000,-3.51,false
1741787251175816000,-5.52,false
1741787251179816000,-1.76,false
1741787251183816000,1.50,false
1741787251187816000,1.25,false
1741787251191823000,-1.62,false
1741787251195816000,-4.52,false
1741787251199816000,-2.04,false
1741787251203816000,4.37,false
1741787251207816000,3.48,false
1741787251211830000,0.30,false
1741787251215819000,-3.10,false
1741787251219816000,0.25,false
1741787251223816000,3.29,false
1741787251227816000,3.81,false
1741787251231823000,-3.64,false
1741787251235816000,-5.81,false
1741787251239816000,-2.51,false
1741787251243816000,3.52,false
1741787251247816000,0.87,false
1741787251251823000,-1.70,false
1741787251255818000,-4.49,false
1741787251259817000,0.62,false
1741787251263817000,4.75,false
1741787251267816000,5.22,false
1741787251271823000,2.30,false
1741787251275816000,-2.92,false
1741787251279818000,0.63,false
1741787251283816000,4.13,false
1741787251287816000,2.76,false
1741787251291823000,0.16,false
1741787251295816000,-2.63,false
1741787251299816000,-0.83,false
1741787251303816000,5.18,false
1741787251307816000,3.43,false
1741787251311823000,0.30,false
1741787251315816000,-2.73,false
1741787251319816000,0.30,false
1741787251323816000,3.18,false
1741787251327816000,4.16,false
1741787251331823000,-2.11,false
1741787251335816000,-3.80,false
1741787251339816000,-0.28,false
1741787251343816000,2.70,false
1741787251347816000,3.04,false
1741787251351823000,-0.36,false
1741787251355816000,-3.78,false
1741787251359816000,2.21,false
1741787251363816000,5.60,false
1741787251367816000,4.60,false
1741787251371823000,1.08,false
1741787251375816000,-3.01,false
1741787251379816000,0.24,false
1741787251383816000,3.42,false
1741787251387816000,1.23,false
1741787251391823000,-1.66,false
1741787251395816000,-4.82,false
1741787251399816000,-1.08,false
1741787251403816000,5.15,false
1741787251407816000,2.97,false
1741787251411823000,0.36,false
1741787251415816000,-2.09,false
1741787251419816000,2.71,false
1741787251423816000,6.49,false
1741787251427816000,7.08,false
1741787251431823000,-1.27,false
1741787251435816000,-3.83,false
1741787251439816000,-0.30,false
1741787251443816000,2.75,false
1741787251447816000,2.17,false
1741787251451823000,-1.63,false
1741787251455816000,-5.29,false
1741787251460020000,0.14,false
1741787251463816000,3.92,false
1741787251467817000,3.49,false
1741787251471824000,-0.09,false
1741787251475816000,-3.43,false
1741787251479816000,0.37,false
1741787251483816000,3.78,false
1741787251487816000,6.11,false
1741787251491823000,-0.27,false
1741787251495816000,-2.35,false
1741787251499816000,1.06,false
1741787251503816000,7.76,false
1741787251507816000,5.39,false
1741787251511823000,1.64,false
1741787251515816000,-1.92,false
1741787251519816000,3.20,false
1741787251523816000,5.93,false
1741787251527816000,5.80,false
1741787251531823000,-1.18,false
1741787251535816000,-2.93,false
1741787251539816000,0.31,false
1741787251543816000,3.11,false
1741787251547816000,1.97,false
1741787251551823000,-1.13,false
1741787251555816000,-4.62,false
1741787251559816000,-1.88,false
1741787251563816000,4.72,false
1741787251567822000,3.74,false
1741787251571825000,0.46,false
1741787251575816000,-2.38,false
1741787251579816000,2.02,false
1741787251583816000,5.64,false
1741787251587816000,7.52,false
1741787251591823000,0.71,false
1741787251595816000,-2.21,false
1741787251599816000,0.67,false
1741787251603816000,6.41,false
1741787251607816000,3.55,false
1741787251611823000,0.56,false
1741787251615816000,-2.92,false
1741787251619816000,0.47,false
1741787251623816000,4.33,false
1741787251627816000,5.75,false
1741787251631823000,3.21,false
1741787251635816000,-1.62,false
1741787251639816000,1.97,false
1741787251643816000,4.80,false
1741787251647816000,5.19,false
1741787251651823000,1.89,false
1741787251655816000,-1.69,false
1741787251659816000,0.14,false
1741787251663817000,6.91,false
