#group,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,string,double,double,double,double,dateTime:RFC3339,double
#default,,,,,,,,,,,,,
,SSID,bottom_load,device,gas_resistance,humidity,load,location,pipeTemp,pipe_temp,pressure,temperature,time,top_load
,Ståle  sin iPhone,,ESP32,5684,13.98,,,23.19,,995.81,24.29,2025-03-12T13:04:09.7887256Z,0.01
,Ståle  sin iPhone,,ESP32,5684,13.92,,,23.19,,995.82,24.05,2025-03-12T13:04:12.758018907Z,-0.01
,Ståle  sin iPhone,,ESP32,5684,13.92,,,23.19,,995.83,23.85,2025-03-12T13:04:15.720493824Z,0.03
,Ståle  sin iPhone,,ESP32,5684,13.91,,,23.19,,995.83,23.7,2025-03-12T13:04:18.696663763Z,0.02
,Ståle  sin iPhone,,ESP32,5684,13.92,,,23.19,,995.84,23.59,2025-03-12T13:04:21.76672964Z,0.03
,Ståle  sin iPhone,,ESP32,5684,13.94,,,23.19,,995.84,23.51,2025-03-12T13:04:24.718511049Z,0.04
,Ståle  sin iPhone,,ESP32,5684,13.99,,,23.19,,995.84,23.46,2025-03-12T13:04:27.690207488Z,0.04
,Ståle  sin iPhone,,ESP32,5684,14,,,23.19,,995.84,23.41,2025-03-12T13:04:30.791250982Z,0.02
,Ståle  sin iPhone,,ESP32,5684,14.01,,,23.19,,995.83,23.38,2025-03-12T13:04:34.039803265Z,0.04
,Ståle  sin iPhone,,ESP32,5684,14.09,,,23.19,,995.84,23.36,2025-03-12T13:04:37.134590142Z,0.04
,Ståle  sin iPhone,,ESP32,6139,14.24,,,23.19,,995.86,23.34,2025-03-12T13:04:40.201256999Z,0.03
,Ståle  sin iPhone,,ESP32,6443,14.33,,,23.19,,995.89,23.33,2025-03-12T13:04:43.164282805Z,0.01
,Ståle  sin iPhone,,ESP32,6893,14.37,,,23.19,,995.9,23.32,2025-03-12T13:04:46.025734719Z,0.05
,Ståle  sin iPhone,,ESP32,7405,14.31,,,23.19,,995.92,23.32,2025-03-12T13:04:48.905740823Z,-0.02
,Ståle  sin iPhone,,ESP32,7835,14.24,,,23.19,,995.93,23.32,2025-03-12T13:04:51.76447493Z,0.02
,Ståle  sin iPhone,,ESP32,8331,14.18,,,23.25,,995.94,23.32,2025-03-12T13:04:54.729903437Z,0.02
,Ståle  sin iPhone,,ESP32,8762,14.14,,,23.19,,995.95,23.32,2025-03-12T13:04:57.747309506Z,0.02
,Ståle  sin iPhone,,ESP32,9114,14.09,,,23.19,,995.97,23.32,2025-03-12T13:05:00.706618519Z,0.01
,Ståle  sin iPhone,,ESP32,9529,14.13,,,23.19,,995.97,23.32,2025-03-12T13:05:03.649546076Z,0.01
,Ståle  sin iPhone,,ESP32,9975,14.22,,,23.25,,995.98,23.32,2025-03-12T13:05:06.529605419Z,0.02
,Ståle  sin iPhone,,ESP32,10322,14.35,,,23.19,,995.98,23.32,2025-03-12T13:05:09.48328092Z,0.03
,Ståle  sin iPhone,,ESP32,10738,14.47,,,23.19,,995.98,23.33,2025-03-12T13:05:12.35008066Z,0.03
,Ståle  sin iPhone,,ESP32,11212,14.5,,,23.19,,995.98,23.33,2025-03-12T13:05:18.289810205Z,0.03
,Ståle  sin iPhone,,ESP32,11153,14.62,,,23.19,,995.98,23.32,2025-03-12T13:05:21.362373197Z,0.01
,Ståle  sin iPhone,,ESP32,11590,14.75,,,23.19,,995.96,23.32,2025-03-12T13:05:24.336628757Z,0.04
,Ståle  sin iPhone,,ESP32,12495,14.83,,,23.19,,995.96,23.33,2025-03-12T13:05:27.206808124Z,0.03
,Ståle  sin iPhone,,ESP32,12895,14.82,,,23.19,,995.96,23.33,2025-03-12T13:05:30.168425513Z,0.02
,Ståle  sin iPhone,,ESP32,13289,14.93,,,23.19,,995.97,23.34,2025-03-12T13:05:33.145466005Z,0.06
,Ståle  sin iPhone,,ESP32,13663,15.03,,,23.19,,995.97,23.34,2025-03-12T13:05:36.015948913Z,0.04
,Ståle  sin iPhone,,ESP32,14106,15.14,,,23.19,,995.97,23.35,2025-03-12T13:05:38.981049816Z,0.05
,Ståle  sin iPhone,,ESP32,14558,15.14,,,23.19,,995.98,23.36,2025-03-12T13:05:41.840277007Z,0.06
,Ståle  sin iPhone,,ESP32,15083,15.06,,,23.25,,995.98,23.36,2025-03-12T13:05:44.908885666Z,0.01
,Ståle  sin iPhone,,ESP32,15421,14.99,,,23.19,,995.98,23.36,2025-03-12T13:05:47.886758584Z,0.01
,Ståle  sin iPhone,,ESP32,15775,14.95,,,23.19,,995.98,23.37,2025-03-12T13:05:50.870366084Z,0.03
,Ståle  sin iPhone,,ESP32,16120,14.95,,,23.19,,995.98,23.37,2025-03-12T13:05:53.920936319Z,0.04
,Ståle  sin iPhone,,ESP32,16558,14.94,,,23.25,,995.98,23.37,2025-03-12T13:05:56.895908617Z,0.02
,Ståle  sin iPhone,,ESP32,16953,14.9,,,23.19,,995.98,23.37,2025-03-12T13:05:59.858951624Z,0
,Ståle  sin iPhone,,ESP32,17311,14.84,,,23.19,,995.97,23.37,2025-03-12T13:06:02.939340309Z,0.02
,Ståle  sin iPhone,,ESP32,17655,14.84,,,23.19,,995.97,23.38,2025-03-12T13:06:05.898714842Z,0.04
,Ståle  sin iPhone,,ESP32,17982,14.83,,,23.25,,995.98,23.38,2025-03-12T13:06:08.984776768Z,0.03
,Ståle  sin iPhone,,ESP32,18369,14.84,,,23.19,,995.98,23.38,2025-03-12T13:06:11.964732014Z,0.02
,Ståle  sin iPhone,,ESP32,18642,14.83,,,23.19,,995.98,23.38,2025-03-12T13:06:15.026266304Z,0.05
,Ståle  sin iPhone,,ESP32,19093,14.81,,,23.19,,995.97,23.37,2025-03-12T13:06:18.103375861Z,0.02
,Ståle  sin iPhone,,ESP32,19494,14.75,,,23.25,,995.98,23.37,2025-03-12T13:06:21.059401006Z,0.03
,Ståle  sin iPhone,,ESP32,19894,14.65,,,23.19,,995.98,23.37,2025-03-12T13:06:24.027942815Z,0.06
,Ståle  sin iPhone,,ESP32,20311,14.58,,,23.19,,995.97,23.37,2025-03-12T13:06:27.006557124Z,0.04
,Ståle  sin iPhone,,ESP32,20665,14.48,,,23.19,,995.98,23.36,2025-03-12T13:06:30.306362017Z,0.04
,Ståle  sin iPhone,,ESP32,20969,14.42,,,23.25,,995.98,23.36,2025-03-12T13:06:33.248894162Z,0.02
,Ståle  sin iPhone,,ESP32,21304,14.4,,,23.19,,995.98,23.36,2025-03-12T13:06:36.111175398Z,0.05
,Ståle  sin iPhone,,ESP32,21672,14.37,,,23.19,,995.98,23.36,2025-03-12T13:06:39.177969632Z,0.04
,Ståle  sin iPhone,,ESP32,22030,14.37,,,23.19,,995.98,23.35,2025-03-12T13:06:42.259696359Z,0.05
,Ståle  sin iPhone,,ESP32,22307,14.34,,,23.19,,995.97,23.35,2025-03-12T13:06:45.14768667Z,0.04
,Ståle  sin iPhone,,ESP32,22735,14.31,,,23.19,,995.97,23.34,2025-03-12T13:06:48.087851688Z,0.05
,Ståle  sin iPhone,,ESP32,23555,14.27,,,23.25,,995.97,23.34,2025-03-12T13:06:50.978825879Z,0.05
,Ståle  sin iPhone,,ESP32,23952,14.22,,,23.19,,995.97,23.34,2025-03-12T13:06:53.938534368Z,0.06
,Ståle  sin iPhone,,ESP32,24390,14.19,,,23.25,,995.97,23.33,2025-03-12T13:06:56.897827936Z,0.05
,Ståle  sin iPhone,,ESP32,24615,14.15,,,23.19,,995.97,23.33,2025-03-12T13:06:59.85770691Z,0.04
,Ståle  sin iPhone,,ESP32,24801,14.14,,,23.19,,995.96,23.32,2025-03-12T13:07:02.737675866Z,0.03
,Ståle  sin iPhone,,ESP32,25241,14.16,,,23.19,,995.97,23.32,2025-03-12T13:07:05.609417636Z,0.04
,Ståle  sin iPhone,,ESP32,25528,14.14,,,23.19,,995.98,23.32,2025-03-12T13:07:08.588873228Z,0.03
,Ståle  sin iPhone,,ESP32,25790,14.15,,,23.19,,995.97,23.31,2025-03-12T13:07:11.637564095Z,0.04
,Ståle  sin iPhone,,ESP32,26122,14.17,,,23.19,,995.97,23.31,2025-03-12T13:07:14.617931855Z,0.03
,Ståle  sin iPhone,,ESP32,26299,14.2,,,23.19,,995.97,23.31,2025-03-12T13:07:17.704994063Z,0.01
,Ståle  sin iPhone,,ESP32,26611,14.22,,,23.19,,995.97,23.3,2025-03-12T13:07:20.968603989Z,0.02
,Ståle  sin iPhone,,ESP32,26981,14.21,,,23.19,,995.97,23.3,2025-03-12T13:07:23.936329461Z,0.05
,Ståle  sin iPhone,,ESP32,27344,14.2,,,23.19,,995.97,23.3,2025-03-12T13:07:27.027883667Z,0.09
,Ståle  sin iPhone,,ESP32,27467,14.23,,,23.19,,995.98,23.3,2025-03-12T13:07:29.995638372Z,0.23
,Ståle  sin iPhone,,ESP32,27699,14.23,,,23.19,,995.98,23.29,2025-03-12T13:07:33.057147339Z,0.05
,Ståle  sin iPhone,,ESP32,27953,14.21,,,23.19,,995.98,23.29,2025-03-12T13:07:36.139119969Z,0.07
,Ståle  sin iPhone,,ESP32,28249,14.19,,,23.19,,995.98,23.28,2025-03-12T13:07:39.187754268Z,0.05
,Ståle  sin iPhone,,ESP32,28628,14.18,,,23.19,,995.98,23.28,2025-03-12T13:07:42.157759415Z,0.04
,Ståle  sin iPhone,,ESP32,28978,14.17,,,23.19,,995.97,23.27,2025-03-12T13:07:45.156005252Z,0.01
,Ståle  sin iPhone,,ESP32,29257,14.16,,,23.19,,995.98,23.27,2025-03-12T13:07:48.214738661Z,0.01
,Ståle  sin iPhone,,ESP32,29643,14.13,,,23.19,,995.98,23.27,2025-03-12T13:07:51.168857446Z,0.06
,Ståle  sin iPhone,,ESP32,30061,14.11,,,23.19,,995.98,23.26,2025-03-12T13:07:54.046001631Z,0.02
,Ståle  sin iPhone,,ESP32,30382,14.1,,,23.19,,995.98,23.26,2025-03-12T13:07:57.008494036Z,0.05
,Ståle  sin iPhone,,ESP32,30732,14.08,,,23.19,,995.98,23.26,2025-03-12T13:08:03.057967017Z,0.02
,Ståle  sin iPhone,,ESP32,29788,14.11,,,23.19,,995.97,23.25,2025-03-12T13:08:06.028654725Z,0.03
,Ståle  sin iPhone,,ESP32,30425,14.15,,,23.19,,995.97,23.25,2025-03-12T13:08:08.89762295Z,0.06
,Ståle  sin iPhone,,ESP32,30910,14.15,,,23.19,,995.97,23.25,2025-03-12T13:08:11.768550176Z,0.04
,Ståle  sin iPhone,,ESP32,31250,14.17,,,23.19,,995.96,23.25,2025-03-12T13:08:14.721118835Z,0.04
,Ståle  sin iPhone,,ESP32,31714,14.16,,,23.19,,995.96,23.25,2025-03-12T13:08:17.798017493Z,0.06
,Ståle  sin iPhone,,ESP32,32290,14.14,,,23.19,,995.96,23.25,2025-03-12T13:08:20.766340075Z,0.02
,Ståle  sin iPhone,,ESP32,32586,14.13,,,23.19,,995.96,23.25,2025-03-12T13:08:23.628286237Z,0.04
,Ståle  sin iPhone,,ESP32,32512,14.15,,,23.19,,995.96,23.25,2025-03-12T13:08:26.729148021Z,0.06
,Ståle  sin iPhone,,ESP32,32686,14.15,,,23.19,,995.96,23.25,2025-03-12T13:08:29.688521398Z,0.04
,Ståle  sin iPhone,,ESP32,32837,14.14,,,23.19,,995.96,23.25,2025-03-12T13:08:32.750605817Z,0.02
,Ståle  sin iPhone,,ESP32,33066,14.18,,,23.19,,995.96,23.25,2025-03-12T13:08:35.609965845Z,0.05
,Ståle  sin iPhone,,ESP32,33324,14.21,,,23.19,,995.96,23.25,2025-03-12T13:08:38.479678346Z,0.03
,Ståle  sin iPhone,,ESP32,33481,14.26,,,23.19,,995.96,23.25,2025-03-12T13:08:41.354918802Z,0.02
,Ståle  sin iPhone,,ESP32,34151,14.33,,,23.19,,995.97,23.25,2025-03-12T13:08:44.207575049Z,0.02
,Ståle  sin iPhone,,ESP32,34261,14.38,,,23.19,,995.96,23.25,2025-03-12T13:08:47.168247676Z,0.05
,Ståle  sin iPhone,,ESP32,34288,14.35,,,23.19,,995.96,23.25,2025-03-12T13:08:50.159065305Z,0
,Ståle  sin iPhone,,ESP32,34707,14.32,,,23.19,,995.96,23.25,2025-03-12T13:08:53.025510861Z,0.01
,Ståle  sin iPhone,,ESP32,35251,14.31,,,23.19,,995.96,23.25,2025-03-12T13:08:55.903741249Z,0.04
,Ståle  sin iPhone,,ESP32,35310,14.29,,,23.19,,995.95,23.25,2025-03-12T13:09:01.935814504Z,0.05
,Ståle  sin iPhone,,ESP32,34151,14.35,,,23.19,,995.96,23.24,2025-03-12T13:09:04.806241507Z,0.04
,Ståle  sin iPhone,,ESP32,34792,14.38,,,23.19,,995.95,23.24,2025-03-12T13:09:07.806615573Z,0.03
,Ståle  sin iPhone,,ESP32,35368,14.34,,,23.19,,995.95,23.24,2025-03-12T13:09:10.731461311Z,0.04
,Ståle  sin iPhone,,ESP32,35934,14.32,,,23.12,,995.95,23.24,2025-03-12T13:09:13.615571841Z,0.05
,Ståle  sin iPhone,,ESP32,36178,14.3,,,23.19,,995.95,23.24,2025-03-12T13:09:16.46957467Z,0.04
,Ståle  sin iPhone,,ESP32,36519,14.3,,,23.19,,995.95,23.24,2025-03-12T13:09:19.346639219Z,0.02
,Ståle  sin iPhone,,ESP32,36644,14.33,,,23.12,,995.95,23.24,2025-03-12T13:09:22.20683066Z,-0.01
,Ståle  sin iPhone,,ESP32,37155,14.35,,,23.19,,995.96,23.24,2025-03-12T13:09:25.077640181Z,0.02
,Ståle  sin iPhone,,ESP32,37383,14.35,,,23.19,,995.96,23.24,2025-03-12T13:09:27.938950548Z,-0.03
,Ståle  sin iPhone,,ESP32,37285,14.38,,,23.19,,995.96,23.24,2025-03-12T13:09:31.017547525Z,0
,Ståle  sin iPhone,,ESP32,37252,14.51,,,23.12,,995.96,23.24,2025-03-12T13:09:34.180534546Z,-0
,Ståle  sin iPhone,,ESP32,37580,14.54,,,23.12,,995.96,23.23,2025-03-12T13:09:37.048727404Z,0.03
,Ståle  sin iPhone,,ESP32,37914,14.51,,,23.12,,995.96,23.23,2025-03-12T13:09:40.053312078Z,0.03
,Ståle  sin iPhone,,ESP32,38049,14.55,,,23.12,,995.96,23.23,2025-03-12T13:09:42.988426759Z,0.02
,Ståle  sin iPhone,,ESP32,38288,14.58,,,23.12,,995.95,23.23,2025-03-12T13:09:45.96805694Z,0.02
,Ståle  sin iPhone,,ESP32,38531,14.6,,,23.12,,995.95,23.23,2025-03-12T13:09:49.035731083Z,0.03
,Ståle  sin iPhone,,ESP32,38740,14.59,,,23.12,,995.95,23.23,2025-03-12T13:09:51.89874021Z,0.05
,Ståle  sin iPhone,,ESP32,39275,14.58,,,23.12,,995.95,23.23,2025-03-12T13:09:54.776705114Z,0.02
,Ståle  sin iPhone,,ESP32,39421,14.55,,,23.12,,995.95,23.24,2025-03-12T13:09:57.745984701Z,0.01
,Ståle  sin iPhone,,ESP32,39530,14.56,,,23.12,,995.95,23.24,2025-03-12T13:10:00.609341502Z,0.02
,Ståle  sin iPhone,,ESP32,39493,14.56,,,23.12,,995.95,23.23,2025-03-12T13:10:03.476720483Z,0
,Ståle  sin iPhone,,ESP32,39567,14.6,,,23.12,,995.96,23.24,2025-03-12T13:10:06.334845483Z,0.02
,Ståle  sin iPhone,,ESP32,39421,14.65,,,23.12,,995.97,23.24,2025-03-12T13:10:09.316167469Z,0.02
,Ståle  sin iPhone,,ESP32,39825,14.71,,,23.12,,995.97,23.24,2025-03-12T13:10:12.17890961Z,0.04
,Ståle  sin iPhone,,ESP32,40087,14.72,,,23.12,,995.97,23.24,2025-03-12T13:10:15.15084422Z,0.03
,Ståle  sin iPhone,,ESP32,40276,14.71,,,23.12,,995.97,23.24,2025-03-12T13:10:17.985253573Z,0.02
,Ståle  sin iPhone,,ESP32,40544,14.67,,,23.12,,995.96,23.24,2025-03-12T13:10:20.985973839Z,0
,Ståle  sin iPhone,,ESP32,40660,14.64,,,23.12,,995.95,23.24,2025-03-12T13:10:23.848587707Z,-0.02
,Ståle  sin iPhone,,ESP32,40894,14.65,,,23.12,,995.95,23.24,2025-03-12T13:10:26.719184265Z,0.04
,Ståle  sin iPhone,,ESP32,41131,14.62,,,23.12,,995.94,23.24,2025-03-12T13:10:29.808692434Z,0.02
,Ståle  sin iPhone,,ESP32,41330,14.56,,,23.12,,995.94,23.24,2025-03-12T13:10:32.755929774Z,0.01
,Ståle  sin iPhone,,ESP32,41693,14.53,,,23.12,,995.94,23.24,2025-03-12T13:10:35.72959342Z,0.02
,Ståle  sin iPhone,,ESP32,41734,14.54,,,23.12,,995.93,23.24,2025-03-12T13:10:38.598995216Z,0.01
,Ståle  sin iPhone,,ESP32,41653,14.6,,,23.12,,995.94,23.24,2025-03-12T13:10:41.575942741Z,-0
,Ståle  sin iPhone,,ESP32,41816,14.68,,,23.12,,995.93,23.24,2025-03-12T13:10:44.530418824Z,0.02
,Ståle  sin iPhone,,ESP32,42188,14.68,,,23.12,,995.94,23.25,2025-03-12T13:10:47.616004503Z,-0
,Ståle  sin iPhone,,ESP32,42398,14.67,,,23.12,,995.94,23.25,2025-03-12T13:10:50.679929438Z,0.01
,Ståle  sin iPhone,,ESP32,42440,14.64,,,23.12,,995.94,23.25,2025-03-12T13:10:53.549938353Z,0.01
,Ståle  sin iPhone,,ESP32,42652,14.64,,,23.12,,995.95,23.25,2025-03-12T13:10:56.434808572Z,0.02
,Ståle  sin iPhone,,ESP32,42652,14.68,,,23.12,,995.95,23.25,2025-03-12T13:10:59.38880124Z,0.02
,Ståle  sin iPhone,,ESP32,42953,14.72,,,23.12,,995.94,23.26,2025-03-12T13:11:02.258139892Z,0.01
,Ståle  sin iPhone,,ESP32,42909,14.72,,,23.12,,995.95,23.26,2025-03-12T13:11:05.125596666Z,0.02
,Ståle  sin iPhone,,ESP32,43389,14.67,,,23.12,,995.95,23.26,2025-03-12T13:11:08.187739746Z,-0.03
,Ståle  sin iPhone,,ESP32,43083,14.63,,,23.12,,995.95,23.26,2025-03-12T13:11:11.25860941Z,-0
,Ståle  sin iPhone,,ESP32,43611,14.6,,,23.12,,995.95,23.26,2025-03-12T13:11:14.115836809Z,-0.01
,Ståle  sin iPhone,,ESP32,43835,14.58,,,23.12,,995.95,23.27,2025-03-12T13:11:19.667008568Z,-0.02
,Ståle  sin iPhone,,ESP32,42314,14.58,,,23.12,,995.95,23.26,2025-03-12T13:11:22.525631201Z,0
,Ståle  sin iPhone,,ESP32,43039,14.57,,,23.12,,995.94,23.26,2025-03-12T13:11:25.412763053Z,0
,Ståle  sin iPhone,,ESP32,43345,14.53,,,23.12,,995.94,23.26,2025-03-12T13:11:28.489783154Z,0.01
,Ståle  sin iPhone,,ESP32,43745,14.51,,,23.12,,995.94,23.26,2025-03-12T13:11:31.428768536Z,-0.01
,Ståle  sin iPhone,,ESP32,44244,14.5,,,23.12,,995.94,23.26,2025-03-12T13:11:34.304625226Z,0.01
,Ståle  sin iPhone,,ESP32,44521,14.48,,,23.12,,995.94,23.27,2025-03-12T13:11:37.181656681Z,0.02
,Ståle  sin iPhone,,ESP32,44802,14.43,,,23.12,,995.94,23.27,2025-03-12T13:11:40.046677996Z,-0.01
,Ståle  sin iPhone,,ESP32,45133,14.4,,,23.12,,995.94,23.27,2025-03-12T13:11:42.915893192Z,-0.02
,Ståle  sin iPhone,,ESP32,45181,14.38,,,23.12,,995.93,23.27,2025-03-12T13:11:45.868476624Z,0.01
,Ståle  sin iPhone,,ESP32,45422,14.36,,,23.12,,995.94,23.27,2025-03-12T13:11:48.738197703Z,0.02
,Ståle  sin iPhone,,ESP32,45470,14.34,,,23.12,,995.94,23.27,2025-03-12T13:11:51.71635698Z,0.01
,Ståle  sin iPhone,,ESP32,45960,14.32,,,23.12,,995.94,23.27,2025-03-12T13:11:54.582494064Z,-0.02
,Ståle  sin iPhone,,ESP32,45960,14.3,,,23.12,,995.94,23.27,2025-03-12T13:11:57.563207749Z,-0
,Ståle  sin iPhone,,ESP32,46159,14.29,,,23.12,,995.94,23.27,2025-03-12T13:12:00.533051231Z,0.02
,Ståle  sin iPhone,,ESP32,46109,14.29,,,23.12,,995.94,23.27,2025-03-12T13:12:03.486409144Z,-0
,Ståle  sin iPhone,,ESP32,46460,14.29,,,23.12,,995.93,23.27,2025-03-12T13:12:06.461385546Z,0.01
,Ståle  sin iPhone,,ESP32,46410,14.28,,,23.12,,995.93,23.27,2025-03-12T13:12:09.330297731Z,0.01
,Ståle  sin iPhone,,ESP32,46664,14.28,,,23.12,,995.94,23.28,2025-03-12T13:12:12.20382904Z,-0
,Ståle  sin iPhone,,ESP32,46817,14.26,,,23.12,,995.93,23.28,2025-03-12T13:12:15.158016731Z,-0.01
,Ståle  sin iPhone,,ESP32,46511,14.27,,,23.12,,995.93,23.28,2025-03-12T13:12:18.026822217Z,0.03
,Ståle  sin iPhone,,ESP32,46817,14.29,,,23.12,,995.93,23.28,2025-03-12T13:12:20.887970879Z,-0.01
,Ståle  sin iPhone,,ESP32,47636,14.29,,,23.12,,995.94,23.28,2025-03-12T13:12:23.86736543Z,-0
,Ståle  sin iPhone,,ESP32,47770,14.29,,,23.12,,995.95,23.28,2025-03-12T13:12:26.828407859Z,-0.01
,Ståle  sin iPhone,,ESP32,47743,14.29,,,23.12,,995.95,23.28,2025-03-12T13:12:29.698141506Z,-0.01
,Ståle  sin iPhone,,ESP32,48311,14.3,,,23.12,,995.94,23.29,2025-03-12T13:12:32.570418901Z,-0.01
,Ståle  sin iPhone,,ESP32,48586,14.28,,,23.12,,995.94,23.29,2025-03-12T13:12:35.454171065Z,-0.02
,Ståle  sin iPhone,,ESP32,48808,14.27,,,23.12,,995.94,23.29,2025-03-12T13:12:38.411659653Z,0.01
,Ståle  sin iPhone,,ESP32,48365,14.28,,,23.12,,995.93,23.29,2025-03-12T13:12:41.276106214Z,-0.02
,Ståle  sin iPhone,,ESP32,48558,14.3,,,23.12,,995.93,23.3,2025-03-12T13:12:44.1390633Z,-0.02
,Ståle  sin iPhone,,ESP32,48641,14.32,,,23.12,,995.94,23.3,2025-03-12T13:12:47.016422834Z,-0.01
,Ståle  sin iPhone,,ESP32,48948,14.33,,,23.12,,995.94,23.3,2025-03-12T13:12:49.977640647Z,-0.01
,Ståle  sin iPhone,,ESP32,48641,14.32,,,23.12,,995.93,23.3,2025-03-12T13:12:52.938440678Z,-0.03
,Ståle  sin iPhone,,ESP32,48752,14.31,,,23.12,,995.93,23.3,2025-03-12T13:12:55.817272748Z,-0.02
,Ståle  sin iPhone,,ESP32,48976,14.31,,,23.12,,995.93,23.3,2025-03-12T13:12:58.697858126Z,0.01
,Ståle  sin iPhone,,ESP32,49174,14.3,,,23.12,,995.93,23.3,2025-03-12T13:13:01.656703315Z,0
,Ståle  sin iPhone,,ESP32,49373,14.29,,,23.12,,995.93,23.3,2025-03-12T13:13:04.728399962Z,-0.02
,Ståle  sin iPhone,,ESP32,49487,14.27,,,23.12,,995.93,23.3,2025-03-12T13:13:07.611871073Z,-0.01
,Ståle  sin iPhone,,ESP32,49863,14.27,,,23.12,,995.93,23.3,2025-03-12T13:13:10.876056756Z,-0.01
,Ståle  sin iPhone,,ESP32,49516,14.27,,,23.12,,995.93,23.3,2025-03-12T13:13:13.83483469Z,-0.01
,Ståle  sin iPhone,,ESP32,49747,14.28,,,23.12,,995.92,23.3,2025-03-12T13:13:16.696130417Z,0.02
,Ståle  sin iPhone,,ESP32,49718,14.27,,,23.12,,995.92,23.3,2025-03-12T13:13:19.596475637Z,-0.02
,Ståle  sin iPhone,,ESP32,50245,14.26,,,23.12,,995.93,23.3,2025-03-12T13:13:22.528865436Z,-0.01
,Ståle  sin iPhone,,ESP32,50572,14.24,,,23.12,,995.93,23.3,2025-03-12T13:13:25.388559189Z,-0
,Ståle  sin iPhone,,ESP32,50127,14.25,,,23.12,,995.92,23.3,2025-03-12T13:13:28.295482159Z,0.02
,Ståle  sin iPhone,,ESP32,50097,14.27,,,23.12,,995.93,23.3,2025-03-12T13:13:31.447973512Z,0
,Ståle  sin iPhone,,ESP32,50363,14.29,,,23.12,,995.93,23.3,2025-03-12T13:13:34.419263223Z,-0.01
,Ståle  sin iPhone,,ESP32,50215,14.32,,,23.06,,995.93,23.3,2025-03-12T13:13:37.399960076Z,-0.02
,Ståle  sin iPhone,,ESP32,50662,14.33,,,23.12,,995.93,23.3,2025-03-12T13:13:40.378843178Z,-0.03
,Ståle  sin iPhone,,ESP32,50602,14.32,,,23.12,,995.93,23.3,2025-03-12T13:13:43.358061035Z,0.01
,Ståle  sin iPhone,,ESP32,50753,14.29,,,23.12,,995.94,23.29,2025-03-12T13:13:46.524958531Z,-0.03
,Ståle  sin iPhone,,ESP32,50844,14.26,,,23.12,,995.93,23.29,2025-03-12T13:13:49.578301239Z,-0.01
,Ståle  sin iPhone,,ESP32,51087,14.26,,,23.12,,995.93,23.29,2025-03-12T13:13:52.564478194Z,-0.03
,Ståle  sin iPhone,,ESP32,51210,14.25,,,23.12,,995.92,23.29,2025-03-12T13:13:55.707531254Z,-0.01
,Ståle  sin iPhone,,ESP32,51087,14.26,,,23.06,,995.94,23.29,2025-03-12T13:13:58.788964921Z,0.04
,Ståle  sin iPhone,,ESP32,51148,14.25,,,23.12,,995.93,23.29,2025-03-12T13:14:01.757806409Z,0.01
,Ståle  sin iPhone,,ESP32,51457,14.26,,,23.12,,995.92,23.29,2025-03-12T13:14:07.905395814Z,-0
,Ståle  sin iPhone,,ESP32,50215,14.25,,,23.06,,995.91,23.28,2025-03-12T13:14:10.899304043Z,-0
,Ståle  sin iPhone,,ESP32,50753,14.24,,,23.06,,995.9,23.28,2025-03-12T13:14:13.945384431Z,-0.01
,Ståle  sin iPhone,,ESP32,51026,14.26,,,23.06,,995.9,23.28,2025-03-12T13:14:17.019924156Z,-0.01
,Ståle  sin iPhone,,ESP32,50996,14.24,,,23.12,,995.91,23.28,2025-03-12T13:14:19.98906633Z,0.02
,Ståle  sin iPhone,,ESP32,51738,14.24,,,23.12,,995.91,23.28,2025-03-12T13:14:22.9495723Z,-0
,Ståle  sin iPhone,,ESP32,52308,14.24,,,23.12,,995.91,23.28,2025-03-12T13:14:25.827836066Z,0.01
,Ståle  sin iPhone,,ESP32,52276,14.23,,,23.06,,995.91,23.28,2025-03-12T13:14:28.688554825Z,0.01
,Ståle  sin iPhone,,ESP32,52958,14.23,,,23.06,,995.9,23.28,2025-03-12T13:14:31.656596594Z,-0.02
,Ståle  sin iPhone,,ESP32,53056,14.23,,,23.06,,995.91,23.28,2025-03-12T13:14:34.541751538Z,0.02
,Ståle  sin iPhone,,ESP32,52761,14.24,,,23.12,,995.9,23.28,2025-03-12T13:14:37.606680469Z,0
,Ståle  sin iPhone,,ESP32,52991,14.25,,,23.06,,995.9,23.28,2025-03-12T13:14:40.47597121Z,-0.04
,Ståle  sin iPhone,,ESP32,53156,14.25,,,23.06,,995.9,23.28,2025-03-12T13:14:43.439299594Z,-0
,Ståle  sin iPhone,,ESP32,53522,14.26,,,23.12,,995.9,23.28,2025-03-12T13:14:46.398563696Z,-0.02
,Ståle  sin iPhone,,ESP32,53725,14.28,,,23.12,,995.9,23.28,2025-03-12T13:14:49.595139231Z,0.03
,Ståle  sin iPhone,,ESP32,53556,14.28,,,23.12,,995.9,23.28,2025-03-12T13:14:52.572535384Z,-0.03
,Ståle  sin iPhone,,ESP32,53657,14.28,,,23.12,,995.91,23.28,2025-03-12T13:14:55.517880386Z,-0.02
,Ståle  sin iPhone,,ESP32,54375,14.28,,,23.06,,995.91,23.28,2025-03-12T13:14:58.377975213Z,-0.01
,Ståle  sin iPhone,,ESP32,53860,14.27,,,23.12,,995.9,23.28,2025-03-12T13:15:01.76600031Z,0.03
