gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
97172,23.36,-20.12,1000.5,23.9,25.03.25 13-35-33,0.38
97449,23.39,-20.31,1000.5,23.9,25.03.25 13-35-36,0.35
98632,23.41,-20.44,1000.5,23.91,25.03.25 13-35-39,0.36
98803,23.4,-20.56,1000.5,23.91,25.03.25 13-35-42,0.3
99436,23.36,-20.69,1000.5,23.91,25.03.25 13-35-44,0.31
98461,23.32,-20.88,1000.5,23.91,25.03.25 13-35-47,0.31
98178,23.31,-20.94,1000.51,23.91,25.03.25 13-35-50,0.34
97061,23.27,-21.12,1000.51,23.91,25.03.25 13-35-53,0.32
97840,23.27,-21.25,1000.51,23.91,25.03.25 13-35-56,0.36
97952,23.25,-21.31,1000.51,23.91,25.03.25 13-35-59,0.31
97393,23.28,-21.44,1000.52,23.91,25.03.25 13-36-02,0.32
97227,23.3,-21.56,1000.52,23.92,25.03.25 13-36-05,0.31
97393,23.25,-21.69,1000.52,23.91,25.03.25 13-36-09,0.31
97784,23.22,-21.75,1000.53,23.91,25.03.25 13-36-12,0.3
98121,23.23,-21.87,1000.53,23.92,25.03.25 13-36-15,0.3
98461,23.22,-21.94,1000.53,23.92,25.03.25 13-36-18,0.3
98975,23.22,-22.06,1000.52,23.92,25.03.25 13-36-21,0.29
98518,23.22,-22.19,1000.52,23.92,25.03.25 13-36-24,0.27
98918,23.22,-22.19,1000.52,23.92,25.03.25 13-36-27,0.3
99610,23.21,-22.31,1000.52,23.92,25.03.25 13-36-30,0.3
100254,23.15,-22.37,1000.51,23.92,25.03.25 13-36-33,0.31
100668,23.13,-22.44,1000.51,23.92,25.03.25 13-36-36,0.29
100195,23.11,-22.5,1000.52,23.92,25.03.25 13-36-39,0.26
99843,23.13,-22.56,1000.52,23.92,25.03.25 13-36-42,0.3
98975,23.19,-22.56,1000.51,23.92,25.03.25 13-36-45,0.31
98746,23.25,-22.62,1000.52,23.92,25.03.25 13-36-47,0.33
98975,23.27,-22.62,1000.52,23.92,25.03.25 13-36-50,0.29
99436,23.24,-22.69,1000.52,23.92,25.03.25 13-36-53,0.31
99494,23.23,-22.69,1000.52,23.92,25.03.25 13-36-56,0.3
99727,23.23,-22.69,1000.52,23.92,25.03.25 13-36-59,0.3
98803,23.24,-22.69,1000.51,23.92,25.03.25 13-37-03,194.71
100136,23.24,-22.69,1000.51,23.92,25.03.25 13-37-05,194.58
99843,23.24,-22.69,1000.52,23.92,25.03.25 13-37-11,194.59
97672,23.59,-22.69,1000.52,23.91,25.03.25 13-37-14,0.41
97393,23.78,-22.69,1000.53,23.91,25.03.25 13-37-17,0.37
97505,23.91,-22.62,1000.52,23.92,25.03.25 13-37-20,0.35
98461,23.91,-22.62,1000.54,23.92,25.03.25 13-37-23,0.29
99552,23.88,-22.56,1000.54,23.92,25.03.25 13-37-26,0.25
99902,23.82,-22.56,1000.54,23.92,25.03.25 13-37-29,0.27
99785,23.76,-22.5,1000.54,23.92,25.03.25 13-37-32,0.27
99669,23.67,-22.5,1000.53,23.93,25.03.25 13-37-35,-14.68
99552,23.58,-22.44,1000.53,23.92,25.03.25 13-37-38,0.32
99378,23.49,-22.37,1000.53,23.92,25.03.25 13-37-44,0.3
96786,23.39,-22.31,1000.54,23.92,25.03.25 13-37-47,0.31
95433,23.34,-22.25,1000.54,23.92,25.03.25 13-37-50,0.3
95114,23.32,-22.19,1000.54,23.92,25.03.25 13-37-53,0.29
95486,23.3,-22.13,1000.54,23.92,25.03.25 13-37-56,0.32
95808,23.27,-22.06,1000.54,23.92,25.03.25 13-37-59,0.3
96512,23.23,-22.0,1000.54,23.92,25.03.25 13-38-02,0.31
97896,23.19,-21.87,1000.54,23.92,25.03.25 13-38-05,0.28
98461,23.15,-21.81,1000.54,23.92,25.03.25 13-38-08,0.33
97560,23.16,-21.75,1000.54,23.93,25.03.25 13-38-11,0.32
97505,23.17,-21.69,1000.53,23.93,25.03.25 13-38-14,0.28
97061,23.18,-21.56,1000.53,23.93,25.03.25 13-38-17,0.29
97061,23.2,-21.44,1000.54,23.93,25.03.25 13-38-20,0.28
97338,23.2,-21.37,1000.54,23.93,25.03.25 13-38-23,0.27
96622,23.21,-21.31,1000.54,23.93,25.03.25 13-38-29,0.28
94849,23.36,-21.12,1000.54,23.92,25.03.25 13-38-32,182.65
95061,23.38,-21.0,1000.54,23.92,25.03.25 13-38-34,182.61
96896,23.33,-20.94,1000.54,23.93,25.03.25 13-38-38,182.6
96841,23.31,-20.81,1000.55,23.93,25.03.25 13-38-41,182.67
97172,23.29,-20.75,1000.55,23.93,25.03.25 13-38-44,0.38
97952,23.27,-20.62,1000.55,23.93,25.03.25 13-38-47,0.32
98518,23.27,-20.5,1000.54,23.93,25.03.25 13-38-50,0.33
98518,23.27,-20.44,1000.54,23.93,25.03.25 13-38-53,0.28
98689,23.35,-20.31,1000.54,23.93,25.03.25 13-38-56,0.3
98746,23.37,-20.19,1000.53,23.93,25.03.25 13-38-59,0.28
99090,23.31,-20.06,1000.53,23.94,25.03.25 13-39-02,0.28
98918,23.27,-19.94,1000.54,23.94,25.03.25 13-39-05,2.27
100019,23.27,-19.81,1000.54,23.94,25.03.25 13-39-08,108.14
100313,23.24,-19.75,1000.54,23.94,25.03.25 13-39-11,16.32
101567,23.24,-19.62,1000.55,23.94,25.03.25 13-39-14,193.73
101085,23.23,-19.5,1000.55,23.94,25.03.25 13-39-17,233.4
101446,23.23,-19.44,1000.56,23.94,25.03.25 13-39-20,816.53
100727,23.21,-19.31,1000.56,23.94,25.03.25 13-39-25,1647.19
99960,23.2,-19.06,1000.56,23.93,25.03.25 13-39-28,0.28
99321,23.17,-19.0,1000.56,23.93,25.03.25 13-39-31,0.27
100195,23.16,-18.87,1000.55,23.93,25.03.25 13-39-34,0.25
100727,23.18,-18.75,1000.55,23.93,25.03.25 13-39-37,0.28
100787,23.13,-18.62,1000.55,23.93,25.03.25 13-39-41,0.3
100195,23.12,-18.5,1000.55,23.93,25.03.25 13-39-44,0.27
101145,23.12,-18.37,1000.55,23.93,25.03.25 13-39-46,0.25
101325,23.12,-18.25,1000.55,23.93,25.03.25 13-39-49,0.29
102297,23.12,-18.12,1000.55,23.93,25.03.25 13-39-52,0.28
103038,23.1,-18.0,1000.56,23.94,25.03.25 13-39-57,0.25
101748,23.12,-17.81,1000.56,23.93,25.03.25 13-40-00,0.28
102053,23.11,-17.69,1000.55,23.93,25.03.25 13-40-03,0.28
102359,23.1,-17.62,1000.56,23.93,25.03.25 13-40-06,0.29
102790,23.1,-17.44,1000.56,23.93,25.03.25 13-40-09,0.3
103601,23.09,-17.31,1000.55,23.93,25.03.25 13-40-12,0.29
102481,23.09,-17.25,1000.55,23.93,25.03.25 13-40-15,0.29
101627,23.06,-17.06,1000.56,23.93,25.03.25 13-40-18,0.28
102543,23.06,-17.0,1000.55,23.93,25.03.25 13-40-20,0.28
102914,23.09,-16.87,1000.55,23.93,25.03.25 13-40-23,0.29
101931,23.19,-16.75,1000.55,23.93,25.03.25 13-40-29,64.64
99960,23.35,-16.5,1000.55,23.92,25.03.25 13-40-32,220.84
99378,23.34,-16.37,1000.56,23.92,25.03.25 13-40-35,220.81
99785,23.38,-16.25,1000.56,23.93,25.03.25 13-40-38,220.83
100195,23.44,-16.12,1000.57,23.93,25.03.25 13-40-41,220.78
99902,23.56,-16.0,1000.57,23.93,25.03.25 13-40-43,-4.09
100490,23.62,-15.88,1000.56,23.93,25.03.25 13-40-46,0.37
100136,23.57,-15.81,1000.57,23.93,25.03.25 13-40-49,0.37
101386,23.53,-15.69,1000.58,23.94,25.03.25 13-40-52,0.32
100966,23.48,-15.56,1000.58,23.94,25.03.25 13-40-58,0.32
99205,23.4,-15.31,1000.57,23.93,25.03.25 13-41-01,0.46
98234,23.39,-15.19,1000.57,23.93,25.03.25 13-41-04,0.23
98291,23.35,-15.06,1000.57,23.93,25.03.25 13-41-07,0.23
98065,23.3,-14.94,1000.56,23.93,25.03.25 13-41-10,0.23
96786,23.27,-14.81,1000.56,23.94,25.03.25 13-41-12,0.22
96786,23.39,-14.69,1000.56,23.94,25.03.25 13-41-15,0.24
98009,23.43,-14.56,1000.57,23.94,25.03.25 13-41-21,0.24
96786,23.43,-14.31,1000.57,23.94,25.03.25 13-41-24,0.27
96841,23.37,-14.13,1000.57,23.94,25.03.25 13-41-27,0.29
97784,23.31,-14.0,1000.57,23.94,25.03.25 13-41-30,0.26
98121,23.26,-13.81,1000.57,23.94,25.03.25 13-41-33,0.26
98575,23.26,-13.69,1000.57,23.94,25.03.25 13-41-35,0.24
98975,23.23,-13.5,1000.57,23.94,25.03.25 13-41-38,0.23
100195,23.19,-13.31,1000.57,23.95,25.03.25 13-41-41,0.24
100431,23.17,-13.19,1000.57,23.95,25.03.25 13-41-44,0.25
99902,23.16,-13.0,1000.57,23.95,25.03.25 13-41-47,0.24
100966,23.15,-12.88,1000.58,23.95,25.03.25 13-41-50,0.23
100490,23.13,-12.69,1000.58,23.95,25.03.25 13-41-53,0.23
101446,23.11,-12.56,1000.59,23.95,25.03.25 13-41-56,0.2
101446,23.08,-12.37,1000.58,23.95,25.03.25 13-41-59,0.24
102420,23.07,-12.19,1000.58,23.95,25.03.25 13-42-02,0.23
102666,23.08,-12.06,1000.59,23.95,25.03.25 13-42-05,0.22
102236,23.12,-11.88,1000.58,23.95,25.03.25 13-42-08,0.22
102728,23.15,-11.75,1000.58,23.95,25.03.25 13-42-11,0.21
102790,23.15,-11.5,1000.59,23.95,25.03.25 13-42-14,0.23
103853,23.13,-11.38,1000.59,23.95,25.03.25 13-42-17,0.22
103727,23.1,-11.12,1000.58,23.95,25.03.25 13-42-20,0.21
102605,23.09,-10.94,1000.58,23.95,25.03.25 13-42-23,0.23
102481,23.1,-10.75,1000.58,23.95,25.03.25 13-42-26,0.21
101688,23.08,-10.56,1000.59,23.95,25.03.25 13-42-29,0.21
101748,23.06,-10.31,1000.59,23.95,25.03.25 13-42-32,0.22
102420,23.05,-10.13,1000.58,23.95,25.03.25 13-42-35,0.21
101809,23.03,-9.88,1000.59,23.95,25.03.25 13-42-38,0.19
100313,23.05,-9.69,1000.59,23.95,25.03.25 13-42-41,0.2
100372,23.04,-9.44,1000.59,23.95,25.03.25 13-42-44,0.2
100490,23.03,-9.25,1000.59,23.95,25.03.25 13-42-46,0.17
100668,23.01,-9.0,1000.59,23.94,25.03.25 13-42-49,0.19
100727,23.02,-8.75,1000.59,23.94,25.03.25 13-42-53,0.21
100136,23.04,-8.56,1000.59,23.94,25.03.25 13-42-55,0.21
99727,23.04,-8.31,1000.59,23.94,25.03.25 13-42-58,0.19
100431,23.03,-8.13,1000.59,23.94,25.03.25 13-43-01,0.19
101205,23.02,-7.94,1000.58,23.94,25.03.25 13-43-04,0.19
100254,23.02,-7.69,1000.58,23.94,25.03.25 13-43-07,0.2
98632,23.04,-7.5,1000.58,23.94,25.03.25 13-43-10,0.2
98404,23.04,-7.25,1000.57,23.94,25.03.25 13-43-13,0.21
98404,23.03,-7.06,1000.58,23.95,25.03.25 13-43-15,0.19
98803,23.03,-6.81,1000.58,23.94,25.03.25 13-43-18,0.17
100136,23.02,-6.62,1000.58,23.95,25.03.25 13-43-21,0.17
99785,23.02,-6.44,1000.57,23.95,25.03.25 13-43-24,0.21
100372,23.02,-6.19,1000.57,23.95,25.03.25 13-43-27,0.19
100136,23.03,-5.94,1000.57,23.95,25.03.25 13-43-30,0.19
100549,23.05,-5.75,1000.57,23.95,25.03.25 13-43-33,0.17
100668,23.05,-5.62,1000.58,23.95,25.03.25 13-43-38,0.19
99960,23.06,-5.19,1000.57,23.93,25.03.25 13-43-41,0.18
99785,23.07,-5.0,1000.56,23.93,25.03.25 13-43-44,0.16
100313,23.04,-4.75,1000.57,23.93,25.03.25 13-43-47,0.19
100668,23.02,-4.62,1000.57,23.93,25.03.25 13-43-50,0.18
102053,23.01,-4.56,1000.58,23.93,25.03.25 13-43-53,0.18
102114,23.0,-4.5,1000.59,23.93,25.03.25 13-43-56,0.18
102914,22.99,-4.44,1000.58,23.93,25.03.25 13-43-59,0.21
103727,22.99,-4.44,1000.58,23.93,25.03.25 13-44-02,0.16
103601,23.09,-4.44,1000.57,23.93,25.03.25 13-44-05,0.18
103038,23.23,-4.37,1000.57,23.93,25.03.25 13-44-08,0.16
103664,23.22,-4.44,1000.58,23.93,25.03.25 13-44-11,0.19
104810,23.16,-4.5,1000.58,23.93,25.03.25 13-44-14,0.15
105068,23.08,-4.56,1000.58,23.93,25.03.25 13-44-17,0.13
104362,23.03,-4.56,1000.58,23.93,25.03.25 13-44-20,0.16
104489,23.03,-4.62,1000.58,23.93,25.03.25 13-44-23,0.18
104170,23.04,-4.75,1000.57,23.93,25.03.25 13-44-26,0.18
104425,23.05,-4.81,1000.57,23.93,25.03.25 13-44-29,0.17
103288,23.08,-4.94,1000.58,23.93,25.03.25 13-44-32,-0.03
102359,23.12,-5.0,1000.58,23.93,25.03.25 13-44-35,0.34
101386,23.18,-5.12,1000.58,23.94,25.03.25 13-44-38,0.17
102297,23.22,-5.19,1000.57,23.94,25.03.25 13-44-41,0.14
102666,23.18,-5.37,1000.59,23.94,25.03.25 13-44-44,0.13
102481,23.13,-5.44,1000.58,23.94,25.03.25 13-44-47,0.15
103413,23.11,-5.62,1000.59,23.94,25.03.25 13-44-50,0.16
103225,23.09,-5.69,1000.59,23.94,25.03.25 13-44-53,0.17
103101,23.04,-5.87,1000.6,23.94,25.03.25 13-44-56,0.17
102790,23.03,-6.0,1000.6,23.94,25.03.25 13-44-59,0.17
103101,23.02,-6.12,1000.6,23.94,25.03.25 13-45-02,0.14
103288,23.06,-6.25,1000.6,23.94,25.03.25 13-45-05,0.14
105004,23.08,-6.37,1000.6,23.94,25.03.25 13-45-08,0.15
104810,23.08,-6.5,1000.6,23.94,25.03.25 13-45-10,0.13
104425,23.08,-6.62,1000.6,23.94,25.03.25 13-45-13,0.16
105068,23.05,-6.81,1000.59,23.94,25.03.25 13-45-16,0.15
104553,23.05,-6.87,1000.59,23.95,25.03.25 13-45-19,0.13
105133,23.06,-7.0,1000.59,23.95,25.03.25 13-45-22,0.14
104810,23.07,-7.19,1000.59,23.95,25.03.25 13-45-25,0.11
104362,23.11,-7.31,1000.6,23.95,25.03.25 13-45-28,0.12
103538,23.16,-7.44,1000.59,23.95,25.03.25 13-45-31,0.13
103790,23.15,-7.56,1000.6,23.95,25.03.25 13-45-33,0.11
104170,23.13,-7.69,1000.6,23.95,25.03.25 13-45-36,0.14
103727,23.14,-7.81,1000.6,23.95,25.03.25 13-45-39,0.1
103038,23.15,-7.94,1000.6,23.95,25.03.25 13-45-45,0.14
101992,23.17,-8.19,1000.6,23.94,25.03.25 13-45-48,0.12
102114,23.18,-8.31,1000.59,23.94,25.03.25 13-45-51,0.11
103288,23.14,-8.44,1000.6,23.94,25.03.25 13-45-54,0.12
104489,23.13,-8.56,1000.6,23.94,25.03.25 13-45-57,0.12
105393,23.13,-8.63,1000.61,23.94,25.03.25 13-46-00,0.08
105004,23.14,-8.75,1000.61,23.94,25.03.25 13-46-03,0.12
105004,23.22,-8.88,1000.6,23.94,25.03.25 13-46-06,0.11
105004,23.28,-8.94,1000.6,23.94,25.03.25 13-46-09,0.12
104362,23.26,-9.0,1000.61,23.94,25.03.25 13-46-11,0.12
103853,23.27,-9.13,1000.61,23.94,25.03.25 13-46-14,0.13
102175,23.52,-9.19,1000.61,23.94,25.03.25 13-46-17,142.95
102175,23.98,-9.25,1000.61,23.94,25.03.25 13-46-20,114.76
102236,23.97,-9.38,1000.6,23.95,25.03.25 13-46-23,79.65
103727,23.8,-9.44,1000.59,23.95,25.03.25 13-46-26,117.69
104425,23.61,-9.5,1000.6,23.95,25.03.25 13-46-29,99.56
105068,23.48,-9.56,1000.6,23.95,25.03.25 13-46-32,110.66
105328,23.52,-9.56,1000.6,23.95,25.03.25 13-46-35,210.22
105004,23.47,-9.69,1000.6,23.95,25.03.25 13-46-38,2.25
104234,23.37,-9.75,1000.61,23.94,25.03.25 13-46-41,0.25
104362,23.28,-9.75,1000.6,23.95,25.03.25 13-46-44,0.22
103917,23.2,-9.81,1000.6,23.95,25.03.25 13-46-47,0.21
104043,23.17,-9.88,1000.6,23.95,25.03.25 13-46-50,0.18
104553,23.16,-9.94,1000.6,23.94,25.03.25 13-46-54,0.19
105328,23.17,-9.94,1000.61,23.95,25.03.25 13-46-56,0.17
105916,23.12,-10.0,1000.61,23.95,25.03.25 13-46-59,0.18
106048,23.1,-10.06,1000.6,23.95,25.03.25 13-47-02,0.16
105719,23.09,-10.06,1000.61,23.95,25.03.25 13-47-05,0.15
105393,23.06,-10.13,1000.61,23.95,25.03.25 13-47-08,0.15
105588,23.03,-10.13,1000.61,23.95,25.03.25 13-47-11,0.16
105719,23.04,-10.19,1000.61,23.95,25.03.25 13-47-14,0.16
105523,23.12,-10.19,1000.61,23.95,25.03.25 13-47-17,0.15
105004,23.17,-10.25,1000.61,23.95,25.03.25 13-47-20,0.17
105328,23.18,-10.25,1000.61,23.95,25.03.25 13-47-23,0.18
104425,23.19,-10.31,1000.61,23.95,25.03.25 13-47-26,0.18
104107,23.16,-10.31,1000.61,23.95,25.03.25 13-47-28,0.18
103538,23.18,-10.38,1000.62,23.95,25.03.25 13-47-31,0.18
104234,23.16,-10.38,1000.62,23.95,25.03.25 13-47-34,0.17
104362,23.15,-10.44,1000.63,23.95,25.03.25 13-47-37,0.19
104875,23.1,-10.44,1000.63,23.95,25.03.25 13-47-43,0.16
103413,23.14,-10.44,1000.62,23.94,25.03.25 13-47-46,0.16
102976,23.19,-10.5,1000.63,23.94,25.03.25 13-47-49,0.18
102976,23.21,-10.5,1000.62,23.94,25.03.25 13-47-52,0.17
102976,23.22,-10.5,1000.62,23.94,25.03.25 13-47-55,0.17
103790,23.21,-10.5,1000.63,23.94,25.03.25 13-47-58,0.34
103664,23.2,-10.5,1000.63,23.94,25.03.25 13-48-01,0.16
102236,23.21,-10.5,1000.62,23.94,25.03.25 13-48-03,0.16
103288,23.19,-10.56,1000.63,23.94,25.03.25 13-48-06,0.16
103538,23.16,-10.56,1000.63,23.95,25.03.25 13-48-09,-1.02
103980,23.11,-10.56,1000.63,23.95,25.03.25 13-48-12,48.83
103980,23.09,-10.56,1000.63,23.95,25.03.25 13-48-15,121.53
103980,23.07,-10.56,1000.63,23.95,25.03.25 13-48-18,167.28
102790,23.07,-10.56,1000.63,23.95,25.03.25 13-48-21,124.82
102852,23.08,-10.5,1000.63,23.95,25.03.25 13-48-24,151.84
103163,23.08,-10.56,1000.62,23.95,25.03.25 13-48-27,151.75
104425,23.04,-10.56,1000.63,23.95,25.03.25 13-48-30,161.54
104746,22.97,-10.5,1000.64,23.96,25.03.25 13-48-32,410.26
105785,22.93,-10.5,1000.64,23.96,25.03.25 13-48-35,0.2
105458,22.9,-10.44,1000.64,23.96,25.03.25 13-48-38,0.2
104746,22.91,-10.5,1000.64,23.96,25.03.25 13-48-41,0.19
105982,22.91,-10.44,1000.64,23.96,25.03.25 13-48-44,0.19
105916,22.97,-10.44,1000.63,23.96,25.03.25 13-48-47,0.19
106777,23.06,-10.44,1000.63,23.96,25.03.25 13-48-50,0.19
106711,23.09,-10.44,1000.63,23.96,25.03.25 13-48-53,0.17
106978,23.12,-10.38,1000.62,23.96,25.03.25 13-48-56,0.16
105654,23.11,-10.38,1000.62,23.95,25.03.25 13-48-59,0.18
105458,23.15,-10.31,1000.62,23.95,25.03.25 13-49-01,0.16
104939,23.17,-10.31,1000.62,23.95,25.03.25 13-49-04,0.16
104810,23.21,-10.31,1000.62,23.96,25.03.25 13-49-07,0.16
104298,23.23,-10.25,1000.62,23.96,25.03.25 13-49-10,0.15
104746,23.24,-10.25,1000.62,23.96,25.03.25 13-49-13,0.16
104939,23.24,-10.19,1000.63,23.96,25.03.25 13-49-16,0.16
104362,23.35,-10.19,1000.63,23.96,25.03.25 13-49-19,0.16
104107,23.48,-10.13,1000.63,23.96,25.03.25 13-49-22,0.17
102728,23.5,-10.13,1000.63,23.96,25.03.25 13-49-25,0.17
104234,23.44,-10.06,1000.62,23.96,25.03.25 13-49-31,0.19
103476,23.37,-10.0,1000.62,23.95,25.03.25 13-49-34,0.17
103350,23.38,-9.94,1000.62,23.95,25.03.25 13-49-37,0.16
103288,23.35,-9.94,1000.62,23.95,25.03.25 13-49-40,0.19
102914,23.34,-9.88,1000.62,23.95,25.03.25 13-49-43,0.19
104107,23.32,-9.81,1000.63,23.95,25.03.25 13-49-46,0.21
104553,23.32,-9.75,1000.63,23.95,25.03.25 13-49-49,0.13
104489,23.29,-9.75,1000.63,23.96,25.03.25 13-49-52,0.18
104425,23.26,-9.69,1000.64,23.96,25.03.25 13-49-55,194.28
103727,23.26,-9.63,1000.64,23.96,25.03.25 13-49-58,165.39
103288,23.27,-9.56,1000.63,23.96,25.03.25 13-50-01,153.85
103413,23.22,-9.5,1000.63,23.96,25.03.25 13-50-04,166.17
103225,23.2,-9.5,1000.64,23.97,25.03.25 13-50-07,446.62
103790,23.16,-9.44,1000.64,23.97,25.03.25 13-50-10,192.95
103413,23.14,-9.38,1000.63,23.97,25.03.25 13-50-13,13.65
103601,23.24,-9.31,1000.63,23.97,25.03.25 13-50-16,0.15
104489,23.29,-9.25,1000.63,23.97,25.03.25 13-50-18,0.15
104746,23.25,-9.25,1000.63,23.97,25.03.25 13-50-21,0.16
105263,23.21,-9.19,1000.63,23.97,25.03.25 13-50-24,0.14
106113,23.19,-9.13,1000.63,23.97,25.03.25 13-50-27,0.16
106180,23.14,-9.06,1000.63,23.97,25.03.25 13-50-30,0.16
107382,23.09,-9.06,1000.63,23.97,25.03.25 13-50-33,0.14
106644,23.07,-9.0,1000.63,23.97,25.03.25 13-50-36,0.17
106048,23.06,-8.94,1000.63,23.97,25.03.25 13-50-39,0.16
104682,23.07,-8.88,1000.63,23.97,25.03.25 13-50-42,0.15
104425,23.08,-8.75,1000.63,23.97,25.03.25 13-50-45,0.14
104234,23.06,-8.63,1000.63,23.97,25.03.25 13-50-48,0.13
105458,23.09,-8.44,1000.62,23.97,25.03.25 13-50-51,0.16
104425,23.16,-8.31,1000.63,23.97,25.03.25 13-50-54,0.13
104170,23.18,-8.13,1000.63,23.97,25.03.25 13-50-57,0.16
103476,23.16,-8.0,1000.63,23.97,25.03.25 13-51-00,0.17
105068,23.13,-7.81,1000.63,23.97,25.03.25 13-51-03,0.17
105458,23.08,-7.62,1000.63,23.97,25.03.25 13-51-06,0.16
105785,23.06,-7.44,1000.63,23.97,25.03.25 13-51-09,0.16
106511,23.07,-7.25,1000.63,23.97,25.03.25 13-51-12,0.16
106711,23.1,-7.06,1000.63,23.97,25.03.25 13-51-15,0.18
106113,23.13,-6.87,1000.63,23.97,25.03.25 13-51-18,0.18
106777,23.13,-6.69,1000.63,23.97,25.03.25 13-51-20,0.16
106113,23.09,-6.5,1000.63,23.97,25.03.25 13-51-23,0.15
106113,23.05,-6.31,1000.63,23.97,25.03.25 13-51-26,0.18
105719,23.02,-6.06,1000.63,23.97,25.03.25 13-51-29,0.19
106113,22.99,-5.87,1000.63,23.97,25.03.25 13-51-32,0.15
106911,22.96,-5.69,1000.63,23.97,25.03.25 13-51-35,0.15
107721,22.95,-5.44,1000.63,23.97,25.03.25 13-51-38,0.18
106911,22.92,-5.25,1000.63,23.97,25.03.25 13-51-41,0.17
107382,22.9,-5.06,1000.63,23.96,25.03.25 13-51-44,0.16
107721,22.9,-4.87,1000.63,23.96,25.03.25 13-51-47,0.15
108268,22.9,-4.62,1000.63,23.96,25.03.25 13-51-50,0.17
107789,22.91,-4.44,1000.63,23.97,25.03.25 13-51-52,0.16
107112,22.94,-4.25,1000.63,23.97,25.03.25 13-51-55,0.19
107382,22.96,-4.06,1000.62,23.96,25.03.25 13-51-58,0.14
108681,22.94,-3.87,1000.62,23.96,25.03.25 13-52-01,0.16
109168,22.94,-3.69,1000.62,23.96,25.03.25 13-52-04,0.16
109238,22.91,-3.5,1000.61,23.96,25.03.25 13-52-07,0.18
109659,22.9,-3.31,1000.61,23.96,25.03.25 13-52-10,0.15
109238,22.9,-3.06,1000.61,23.96,25.03.25 13-52-13,0.16
109378,22.89,-2.87,1000.61,23.96,25.03.25 13-52-15,0.14
110083,22.88,-2.69,1000.62,23.96,25.03.25 13-52-18,0.15
110012,22.86,-2.5,1000.62,23.96,25.03.25 13-52-21,0.18
109589,22.85,-2.31,1000.62,23.96,25.03.25 13-52-24,0.17
109308,22.85,-2.12,1000.62,23.95,25.03.25 13-52-27,0.16
109871,22.86,-1.94,1000.62,23.95,25.03.25 13-52-30,0.17
110226,22.88,-1.75,1000.62,23.95,25.03.25 13-52-33,0.2
109942,22.86,-1.62,1000.62,23.95,25.03.25 13-52-36,0.18
110726,22.88,-1.5,1000.62,23.95,25.03.25 13-52-39,0.17
110012,22.9,-1.5,1000.61,23.95,25.03.25 13-52-42,0.16
108751,22.93,-1.44,1000.62,23.95,25.03.25 13-52-45,0.16
108751,22.92,-1.44,1000.62,23.95,25.03.25 13-52-48,0.15
108543,22.93,-1.5,1000.63,23.95,25.03.25 13-52-51,0.16
108543,22.94,-1.5,1000.63,23.95,25.03.25 13-52-54,0.17
108751,22.97,-1.5,1000.63,23.95,25.03.25 13-52-57,0.14
109518,22.95,-1.56,1000.63,23.95,25.03.25 13-53-00,0.15
109589,22.97,-1.62,1000.62,23.95,25.03.25 13-53-03,0.16
110440,22.97,-1.62,1000.62,23.95,25.03.25 13-53-05,0.15
109871,22.98,-1.69,1000.61,23.95,25.03.25 13-53-11,0.16
107653,23.05,-1.81,1000.62,23.94,25.03.25 13-53-14,0.17
105719,23.07,-1.94,1000.62,23.93,25.03.25 13-53-17,0.17
105982,23.09,-1.94,1000.62,23.94,25.03.25 13-53-20,0.17
106180,23.11,-2.06,1000.62,23.94,25.03.25 13-53-23,0.16
106312,23.13,-2.12,1000.62,23.94,25.03.25 13-53-26,0.16
106113,23.16,-2.19,1000.62,23.94,25.03.25 13-53-29,0.16
105719,23.18,-2.25,1000.62,23.94,25.03.25 13-53-32,0.18
106048,23.18,-2.31,1000.62,23.94,25.03.25 13-53-35,78.65
105719,23.18,-2.37,1000.62,23.94,25.03.25 13-53-38,181.92
105523,23.16,-2.44,1000.61,23.94,25.03.25 13-53-41,175.85
104170,23.15,-2.5,1000.62,23.95,25.03.25 13-53-44,152.85
104939,23.15,-2.62,1000.61,23.95,25.03.25 13-53-47,137.42
105458,23.11,-2.69,1000.62,23.95,25.03.25 13-53-50,594.48
106246,23.07,-2.75,1000.61,23.95,25.03.25 13-53-53,180.71
107517,23.01,-2.81,1000.61,23.95,25.03.25 13-53-56,0.05
107925,22.95,-2.87,1000.61,23.95,25.03.25 13-53-59,0.25
108959,22.94,-2.94,1000.61,23.95,25.03.25 13-54-02,0.24
108959,22.92,-3.0,1000.61,23.95,25.03.25 13-54-05,0.22
108268,22.94,-3.0,1000.61,23.95,25.03.25 13-54-08,0.17
109238,23.03,-3.06,1000.61,23.95,25.03.25 13-54-11,0.17
109729,23.08,-3.19,1000.61,23.95,25.03.25 13-54-13,0.16
109800,23.06,-3.25,1000.61,23.95,25.03.25 13-54-16,0.16
108474,23.03,-3.31,1000.62,23.95,25.03.25 13-54-19,0.17
109168,23.03,-3.31,1000.61,23.95,25.03.25 13-54-22,0.16
109448,23.06,-3.37,1000.61,23.95,25.03.25 13-54-25,0.19
108336,23.08,-3.5,1000.62,23.95,25.03.25 13-54-28,0.17
107247,23.07,-3.5,1000.61,23.95,25.03.25 13-54-31,0.18
107721,23.06,-3.56,1000.61,23.95,25.03.25 13-54-34,0.15
107517,23.04,-3.62,1000.61,23.95,25.03.25 13-54-37,0.19
