gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
104746,14.35,-18.12,995.33,24.13,12.03.25 14-50-53,-0.35
104682,14.32,-18.12,995.33,24.14,12.03.25 14-50-56,-0.34
105328,14.28,-18.06,995.31,24.14,12.03.25 14-50-59,-0.31
105458,14.21,-18.06,995.31,24.14,12.03.25 14-51-02,-0.3
105850,14.16,-18.0,995.31,24.14,12.03.25 14-51-05,-0.3
105982,14.13,-17.94,995.31,24.14,12.03.25 14-51-08,-0.28
107653,14.11,-17.87,995.32,24.14,12.03.25 14-51-11,-0.3
107450,14.1,-17.81,995.32,24.14,12.03.25 14-51-14,-0.3
106844,14.08,-17.75,995.32,24.14,12.03.25 14-51-17,-0.3
107315,14.05,-17.75,995.32,24.14,12.03.25 14-51-20,-0.28
108199,14.06,-17.62,995.31,24.14,12.03.25 14-51-26,-0.27
106511,14.15,-17.56,995.31,24.13,12.03.25 14-51-29,-0.31
106511,14.16,-17.5,995.31,24.12,12.03.25 14-51-32,-0.28
106444,14.14,-17.44,995.32,24.12,12.03.25 14-51-35,-0.28
107112,14.09,-17.37,995.31,24.12,12.03.25 14-51-38,-0.29
107857,14.04,-17.31,995.31,24.12,12.03.25 14-51-41,-0.28
108751,14.01,-17.25,995.31,24.12,12.03.25 14-51-44,-0.27
109659,13.97,-17.19,995.31,24.13,12.03.25 14-51-47,-0.26
110368,13.95,-17.12,995.31,24.13,12.03.25 14-51-50,-0.26
109800,13.93,-17.06,995.32,24.13,12.03.25 14-51-53,-0.27
110654,13.91,-17.0,995.32,24.13,12.03.25 14-51-56,-0.27
110942,13.89,-16.87,995.32,24.13,12.03.25 14-51-59,-0.28
111449,13.89,-16.81,995.31,24.13,12.03.25 14-52-02,-0.27
109238,13.89,-16.75,995.32,24.13,12.03.25 14-52-04,-0.27
109238,14.05,-16.69,995.32,24.13,12.03.25 14-52-07,-0.28
109871,14.13,-16.62,995.32,24.13,12.03.25 14-52-10,-0.33
110942,14.09,-16.56,995.32,24.13,12.03.25 14-52-13,-0.27
111304,14.03,-16.5,995.32,24.13,12.03.25 14-52-16,-0.27
111376,14.0,-16.37,995.31,24.13,12.03.25 14-52-19,-0.27
111595,13.98,-16.31,995.31,24.13,12.03.25 14-52-22,-0.91
110654,14.04,-16.19,995.3,24.13,12.03.25 14-52-25,165.5
109800,14.06,-16.12,995.31,24.13,12.03.25 14-52-28,88.26
110726,14.05,-16.06,995.3,24.14,12.03.25 14-52-31,17.0
110154,14.05,-15.94,995.31,24.14,12.03.25 14-52-34,28.83
109448,14.04,-15.88,995.31,24.14,12.03.25 14-52-36,93.07
108751,14.06,-15.81,995.33,24.14,12.03.25 14-52-40,163.17
109098,14.11,-15.69,995.35,24.14,12.03.25 14-52-43,829.36
108405,14.2,-15.56,995.36,24.14,12.03.25 14-52-46,-0.36
109098,14.3,-15.5,995.37,24.14,12.03.25 14-52-49,-0.37
109800,14.3,-15.38,995.39,24.15,12.03.25 14-52-52,-0.34
108405,14.24,-15.25,995.39,24.15,12.03.25 14-52-55,-0.34
108681,14.19,-15.19,995.38,24.15,12.03.25 14-52-58,-0.35
108474,14.13,-15.06,995.37,24.15,12.03.25 14-53-01,-0.32
107247,14.2,-14.94,995.37,24.15,12.03.25 14-53-04,-0.35
107045,14.21,-14.81,995.35,24.15,12.03.25 14-53-06,-0.34
107450,14.14,-14.75,995.34,24.16,12.03.25 14-53-09,-0.32
108062,14.08,-14.63,995.33,24.16,12.03.25 14-53-12,-0.35
107247,14.04,-14.5,995.32,24.16,12.03.25 14-53-15,-0.35
107925,13.99,-14.38,995.31,24.16,12.03.25 14-53-18,-0.33
107517,13.95,-14.25,995.31,24.16,12.03.25 14-53-21,-0.34
108820,13.94,-14.13,995.31,24.16,12.03.25 14-53-24,-0.35
109659,13.93,-14.0,995.32,24.16,12.03.25 14-53-27,-0.38
109238,13.97,-13.81,995.31,24.16,12.03.25 14-53-30,-0.35
107045,14.17,-13.69,995.34,24.16,12.03.25 14-53-33,-0.35
107450,14.4,-13.56,995.35,24.16,12.03.25 14-53-36,-0.38
106378,14.46,-13.38,995.36,24.16,12.03.25 14-53-39,-0.37
107585,14.41,-13.25,995.35,24.16,12.03.25 14-53-41,-0.36
109800,14.31,-13.06,995.34,24.16,12.03.25 14-53-44,-0.36
110870,14.21,-12.94,995.34,24.16,12.03.25 14-53-47,-0.37
111159,14.14,-12.81,995.34,24.16,12.03.25 14-53-50,-0.38
111014,14.1,-12.63,995.33,24.16,12.03.25 14-53-53,-0.36
110083,14.07,-12.5,995.33,24.16,12.03.25 14-53-56,-0.35
110942,14.06,-12.37,995.32,24.16,12.03.25 14-53-59,-0.35
111741,14.02,-12.19,995.32,24.15,12.03.25 14-54-02,-0.37
112182,13.97,-12.06,995.31,24.15,12.03.25 14-54-04,-0.37
113904,13.92,-11.94,995.31,24.14,12.03.25 14-54-07,-0.34
114056,13.86,-11.75,995.3,24.14,12.03.25 14-54-10,-0.36
115056,13.83,-11.63,995.3,24.14,12.03.25 14-54-13,-0.34
115601,13.78,-11.44,995.3,24.13,12.03.25 14-54-16,-0.35
115601,13.77,-11.31,995.3,24.13,12.03.25 14-54-19,-0.32
115445,13.76,-11.19,995.29,24.12,12.03.25 14-54-22,-0.33
114823,13.76,-11.0,995.28,24.12,12.03.25 14-54-25,-0.36
116152,13.75,-10.88,995.28,24.11,12.03.25 14-54-28,-0.38
116073,13.72,-10.69,995.29,24.11,12.03.25 14-54-31,-0.34
115915,13.73,-10.56,995.29,24.11,12.03.25 14-54-34,-0.38
115133,13.72,-10.44,995.29,24.1,12.03.25 14-54-37,-0.31
115523,13.72,-10.25,995.29,24.1,12.03.25 14-54-40,-0.34
115133,13.72,-10.13,995.3,24.09,12.03.25 14-54-43,-0.34
115758,13.72,-10.0,995.29,24.09,12.03.25 14-54-45,-0.33
115367,13.74,-9.81,995.3,24.09,12.03.25 14-54-48,-0.37
114285,13.74,-9.69,995.29,24.08,12.03.25 14-54-51,-0.34
114209,13.74,-9.56,995.28,24.08,12.03.25 14-54-54,-0.34
115133,13.74,-9.44,995.28,24.08,12.03.25 14-54-57,-0.34
115289,13.76,-9.25,995.28,24.07,12.03.25 14-55-00,-0.34
114362,13.74,-9.13,995.28,24.07,12.03.25 14-55-03,-0.33
114362,13.75,-9.0,995.28,24.07,12.03.25 14-55-06,-0.36
114515,13.74,-8.88,995.29,24.06,12.03.25 14-55-09,-0.34
115289,13.74,-8.75,995.28,24.06,12.03.25 14-55-12,-0.34
114515,13.74,-8.56,995.29,24.06,12.03.25 14-55-15,-0.37
113828,13.75,-8.44,995.29,24.05,12.03.25 14-55-18,-0.35
113224,13.75,-8.31,995.29,24.05,12.03.25 14-55-21,-0.35
112329,13.75,-8.13,995.28,24.05,12.03.25 14-55-24,-0.34
111741,13.78,-8.0,995.3,24.05,12.03.25 14-55-27,-0.33
112700,13.82,-7.87,995.31,24.05,12.03.25 14-55-30,-0.33
112478,13.82,-7.75,995.32,24.05,12.03.25 14-55-33,-0.36
114132,13.87,-7.62,995.33,24.04,12.03.25 14-55-36,-0.33
114209,13.9,-7.5,995.32,24.04,12.03.25 14-55-39,-0.34
114132,13.91,-7.37,995.33,24.04,12.03.25 14-55-42,-0.33
114132,13.89,-7.25,995.32,24.04,12.03.25 14-55-45,-0.3
114746,13.86,-7.12,995.31,24.04,12.03.25 14-55-47,-0.36
114901,13.86,-7.0,995.31,24.04,12.03.25 14-55-50,-0.35
115056,13.84,-6.87,995.31,24.03,12.03.25 14-55-53,-0.35
114515,13.81,-6.75,995.3,24.03,12.03.25 14-55-56,-0.33
113525,13.8,-6.62,995.29,24.03,12.03.25 14-55-59,-0.34
112775,13.78,-6.5,995.29,24.03,12.03.25 14-56-02,-0.34
114901,13.76,-6.37,995.29,24.03,12.03.25 14-56-05,-0.34
114901,13.73,-6.25,995.28,24.02,12.03.25 14-56-08,-0.35
114901,13.72,-6.12,995.28,24.02,12.03.25 14-56-11,-0.35
115601,13.72,-6.0,995.28,24.02,12.03.25 14-56-14,-0.36
115523,13.71,-5.87,995.28,24.02,12.03.25 14-56-16,-0.34
116152,13.72,-5.75,995.28,24.02,12.03.25 14-56-19,-0.35
116310,13.71,-5.62,995.27,24.02,12.03.25 14-56-22,-0.34
115915,13.72,-5.5,995.3,24.01,12.03.25 14-56-25,-0.39
114515,13.72,-5.37,995.31,24.01,12.03.25 14-56-28,-0.34
115837,13.71,-5.25,995.33,24.01,12.03.25 14-56-31,-0.35
115445,13.7,-5.19,995.32,24.01,12.03.25 14-56-34,-0.37
115601,13.71,-5.06,995.32,24.01,12.03.25 14-56-37,-0.36
114978,13.7,-4.94,995.31,24.01,12.03.25 14-56-40,-0.35
115056,13.68,-4.81,995.31,24.01,12.03.25 14-56-42,-0.36
115056,13.68,-4.75,995.31,24.01,12.03.25 14-56-46,-0.34
114362,13.69,-4.56,995.3,24.0,12.03.25 14-56-49,-0.37
114978,13.69,-4.5,995.3,24.0,12.03.25 14-56-51,-0.39
115445,13.71,-4.37,995.3,24.0,12.03.25 14-56-54,-0.35
114746,13.71,-4.25,995.29,23.99,12.03.25 14-56-57,-0.36
114438,13.7,-4.12,995.29,23.99,12.03.25 14-57-00,-0.35
113904,13.71,-4.06,995.29,23.99,12.03.25 14-57-03,-0.37
114132,13.72,-3.94,995.28,23.99,12.03.25 14-57-06,-0.34
113904,13.7,-3.87,995.28,23.99,12.03.25 14-57-09,-0.37
115133,13.69,-3.69,995.28,23.98,12.03.25 14-57-12,-0.38
115367,13.69,-3.62,995.28,23.98,12.03.25 14-57-15,-0.33
115445,13.67,-3.5,995.27,23.98,12.03.25 14-57-18,-0.36
115445,13.67,-3.37,995.27,23.98,12.03.25 14-57-21,-0.37
115367,13.67,-3.25,995.26,23.97,12.03.25 14-57-24,-0.39
115837,13.66,-3.19,995.27,23.97,12.03.25 14-57-27,-0.36
114978,13.68,-3.06,995.26,23.97,12.03.25 14-57-30,-0.36
116073,13.68,-2.94,995.26,23.97,12.03.25 14-57-33,-0.39
116231,13.69,-2.87,995.27,23.96,12.03.25 14-57-36,-0.36
116390,13.7,-2.75,995.26,23.96,12.03.25 14-57-40,-0.36
116073,13.71,-2.62,995.26,23.96,12.03.25 14-57-42,-0.36
115758,13.72,-2.56,995.26,23.96,12.03.25 14-57-45,-0.37
116310,13.73,-2.44,995.26,23.96,12.03.25 14-57-48,-0.37
115445,13.73,-2.31,995.26,23.96,12.03.25 14-57-51,-0.38
116469,13.73,-2.25,995.26,23.96,12.03.25 14-57-54,-0.4
116788,13.7,-2.12,995.26,23.95,12.03.25 14-57-57,-0.38
117189,13.69,-2.06,995.26,23.95,12.03.25 14-58-00,-0.37
116868,13.69,-2.0,995.26,23.95,12.03.25 14-58-03,-0.38
117350,13.69,-1.87,995.26,23.95,12.03.25 14-58-06,-0.35
115289,13.69,-1.75,995.26,23.95,12.03.25 14-58-09,-0.39
115133,13.69,-1.69,995.26,23.95,12.03.25 14-58-12,-0.38
115289,13.68,-1.56,995.26,23.95,12.03.25 14-58-15,-0.37
115133,13.68,-1.5,995.28,23.95,12.03.25 14-58-18,-0.39
116549,13.67,-1.37,995.29,23.95,12.03.25 14-58-24,-0.37
114209,13.69,-1.25,995.29,23.93,12.03.25 14-58-27,-0.37
113149,13.68,-1.12,995.29,23.93,12.03.25 14-58-29,-0.36
113450,13.69,-1.06,995.28,23.93,12.03.25 14-58-32,-0.37
113299,13.68,-0.94,995.29,23.93,12.03.25 14-58-35,-0.4
113374,13.68,-0.88,995.29,23.93,12.03.25 14-58-38,-0.37
113601,13.67,-0.75,995.29,23.94,12.03.25 14-58-41,-0.39
113149,13.69,-0.69,995.29,23.94,12.03.25 14-58-44,-0.37
114285,13.68,-0.62,995.29,23.94,12.03.25 14-58-47,-0.39
114901,13.68,-0.5,995.3,23.94,12.03.25 14-58-52,-0.39
113525,13.7,-0.37,995.29,23.93,12.03.25 14-58-55,-0.37
113752,13.7,-0.25,995.29,23.92,12.03.25 14-58-58,-0.36
113149,13.7,-0.19,995.28,23.92,12.03.25 14-59-01,-0.38
113374,13.7,-0.13,995.28,23.93,12.03.25 14-59-04,-0.38
114362,13.69,-0.06,995.27,23.93,12.03.25 14-59-07,-0.38
115056,13.68,0.06,995.27,23.93,12.03.25 14-59-10,-0.39
116628,13.67,0.13,995.27,23.93,12.03.25 14-59-13,-0.37
116390,13.67,0.19,995.27,23.93,12.03.25 14-59-16,-0.4
118081,13.65,0.25,995.27,23.93,12.03.25 14-59-19,-0.38
117350,13.65,0.37,995.27,23.93,12.03.25 14-59-22,-0.4
117431,13.64,0.44,995.29,23.93,12.03.25 14-59-24,-0.39
117189,13.64,0.5,995.3,23.92,12.03.25 14-59-27,-0.38
117189,13.64,0.56,995.31,23.92,12.03.25 14-59-30,-0.4
117269,13.63,0.62,995.31,23.92,12.03.25 14-59-33,-0.36
117350,13.64,0.75,995.3,23.92,12.03.25 14-59-36,-0.35
117108,13.64,0.81,995.31,23.92,12.03.25 14-59-39,-0.39
116708,13.64,0.88,995.3,23.92,12.03.25 14-59-42,-0.41
116310,13.66,1.0,995.3,23.92,12.03.25 14-59-45,-0.38
116868,13.67,1.06,995.29,23.92,12.03.25 14-59-48,-0.39
117189,13.68,1.19,995.29,23.91,12.03.25 14-59-51,-0.37
116708,13.7,1.25,995.28,23.91,12.03.25 14-59-54,-0.39
116073,13.69,1.31,995.28,23.91,12.03.25 14-59-57,-0.39
116073,13.7,1.44,995.27,23.91,12.03.25 15-00-00,-0.39
116708,13.7,1.5,995.27,23.91,12.03.25 15-00-03,-0.4
116708,13.68,1.56,995.26,23.91,12.03.25 15-00-06,-0.4
117028,13.68,1.62,995.27,23.91,12.03.25 15-00-09,-0.42
116628,13.68,1.75,995.25,23.91,12.03.25 15-00-12,-0.39
117755,13.68,1.81,995.29,23.91,12.03.25 15-00-15,-0.42
117674,13.69,1.87,995.31,23.91,12.03.25 15-00-18,-0.39
117836,13.69,2.0,995.32,23.9,12.03.25 15-00-24,-0.41
115680,13.7,2.12,995.31,23.89,12.03.25 15-00-27,-0.38
113752,13.7,2.19,995.31,23.89,12.03.25 15-00-30,-0.4
115523,13.7,2.31,995.3,23.89,12.03.25 15-00-32,-0.37
114823,13.71,2.37,995.29,23.89,12.03.25 15-00-35,-0.39
115680,13.7,2.5,995.29,23.89,12.03.25 15-00-38,-0.38
117269,13.69,2.56,995.29,23.89,12.03.25 15-00-41,-0.4
117350,13.67,2.62,995.28,23.89,12.03.25 15-00-44,-0.38
117674,13.67,2.69,995.3,23.89,12.03.25 15-00-47,-0.39
117836,13.67,2.75,995.32,23.89,12.03.25 15-00-50,-0.41
117999,13.67,2.87,995.32,23.89,12.03.25 15-00-53,-0.4
118655,13.68,2.94,995.32,23.89,12.03.25 15-00-56,-0.41
118655,13.67,3.0,995.31,23.89,12.03.25 15-00-59,-0.4
118081,13.67,3.06,995.3,23.89,12.03.25 15-01-02,-0.41
118244,13.68,3.12,995.3,23.89,12.03.25 15-01-05,-0.4
119069,13.7,3.19,995.29,23.89,12.03.25 15-01-08,-0.42
119319,13.7,3.31,995.29,23.89,12.03.25 15-01-10,-0.41
120159,13.71,3.37,995.29,23.89,12.03.25 15-01-13,-0.39
120244,13.7,3.44,995.29,23.89,12.03.25 15-01-16,-0.39
118903,13.71,3.5,995.28,23.89,12.03.25 15-01-19,-0.38
118655,13.71,3.56,995.28,23.89,12.03.25 15-01-22,-0.4
118081,13.71,3.62,995.28,23.88,12.03.25 15-01-25,-0.38
118162,13.73,3.69,995.27,23.88,12.03.25 15-01-28,-0.4
118986,13.71,3.81,995.27,23.88,12.03.25 15-01-31,-0.42
118491,13.7,3.87,995.27,23.88,12.03.25 15-01-34,-0.39
118162,13.69,3.94,995.27,23.88,12.03.25 15-01-37,-0.41
118326,13.69,4.0,995.27,23.88,12.03.25 15-01-40,-0.42
117674,13.69,4.06,995.26,23.89,12.03.25 15-01-43,-0.39
116868,13.72,4.12,995.26,23.89,12.03.25 15-01-45,-0.39
114823,13.79,4.25,995.26,23.89,12.03.25 15-01-48,-0.38
114746,13.89,4.31,995.26,23.89,12.03.25 15-01-51,-0.41
115133,13.97,4.37,995.26,23.89,12.03.25 15-01-54,-0.4
114285,14.02,4.44,995.25,23.9,12.03.25 15-01-57,-0.41
114362,14.06,4.5,995.27,23.9,12.03.25 15-02-00,-0.43
113149,14.07,4.56,995.27,23.9,12.03.25 15-02-03,-0.38
110654,14.05,4.69,995.27,23.9,12.03.25 15-02-06,-0.41
109729,14.02,4.69,995.26,23.91,12.03.25 15-02-09,-0.41
110083,14.02,4.81,995.27,23.91,12.03.25 15-02-14,-0.41
107857,14.05,4.94,995.29,23.9,12.03.25 15-02-17,-0.46
108336,14.04,5.0,995.29,23.91,12.03.25 15-02-20,-0.42
109378,14.02,5.06,995.29,23.91,12.03.25 15-02-23,-0.45
109659,14.0,5.12,995.29,23.91,12.03.25 15-02-26,-0.44
110154,13.99,5.19,995.29,23.92,12.03.25 15-02-29,-0.44
111522,13.99,5.25,995.29,23.92,12.03.25 15-02-32,-0.48
111595,14.01,5.31,995.29,23.92,12.03.25 15-02-35,-0.42
111231,14.0,5.37,995.28,23.92,12.03.25 15-02-38,-0.45
110297,13.99,5.44,995.28,23.93,12.03.25 15-02-42,-0.43
110440,14.02,5.5,995.29,23.93,12.03.25 15-02-45,-0.44
111522,14.05,5.56,995.29,23.93,12.03.25 15-02-48,-0.44
111159,14.05,5.62,995.28,23.94,12.03.25 15-02-50,-0.43
111522,14.05,5.69,995.29,23.94,12.03.25 15-02-56,-0.39
108062,14.04,5.81,995.28,23.93,12.03.25 15-02-59,-0.4
106511,14.03,5.87,995.28,23.94,12.03.25 15-03-02,-0.43
107045,14.03,5.94,995.29,23.94,12.03.25 15-03-05,-0.4
107180,14.02,6.0,995.27,23.94,12.03.25 15-03-08,-0.39
107450,13.99,6.06,995.28,23.95,12.03.25 15-03-11,-0.4
107517,13.99,6.12,995.28,23.95,12.03.25 15-03-14,-0.41
108681,14.0,6.19,995.28,23.96,12.03.25 15-03-17,-0.39
109518,14.0,6.25,995.28,23.96,12.03.25 15-03-20,-0.42
110226,14.0,6.31,995.28,23.96,12.03.25 15-03-23,-0.42
110654,13.99,6.37,995.28,23.96,12.03.25 15-03-26,-0.41
110083,13.97,6.44,995.29,23.97,12.03.25 15-03-31,-0.39
108889,14.04,6.56,995.3,23.96,12.03.25 15-03-37,-0.43
107112,14.12,6.62,995.3,23.95,12.03.25 15-03-43,-0.39
106378,14.09,6.75,995.28,23.94,12.03.25 15-03-46,-0.41
106777,14.04,6.81,995.29,23.94,12.03.25 15-03-49,-0.41
107925,13.98,6.87,995.3,23.94,12.03.25 15-03-52,-0.42
107857,13.94,6.94,995.31,23.94,12.03.25 15-03-55,-0.4
109378,13.92,7.0,995.32,23.94,12.03.25 15-03-58,-0.39
110654,13.9,7.06,995.33,23.95,12.03.25 15-04-01,-0.4
110083,13.89,7.12,995.34,23.95,12.03.25 15-04-04,-0.41
109378,13.88,7.19,995.33,23.95,12.03.25 15-04-07,-0.41
109942,13.89,7.25,995.33,23.95,12.03.25 15-04-11,-0.41
109800,13.94,7.31,995.33,23.95,12.03.25 15-04-14,-0.4
108820,13.96,7.37,995.33,23.95,12.03.25 15-04-17,-0.41
109028,13.98,7.44,995.32,23.95,12.03.25 15-04-20,-0.42
109098,13.99,7.44,995.32,23.95,12.03.25 15-04-23,-0.43
109800,14.01,7.5,995.32,23.95,12.03.25 15-04-26,-0.44
109518,13.99,7.56,995.31,23.95,12.03.25 15-04-29,-0.42
107721,13.97,7.62,995.3,23.95,12.03.25 15-04-35,-0.42
106312,14.0,7.75,995.3,23.94,12.03.25 15-04-38,-0.43
107925,14.01,7.81,995.3,23.94,12.03.25 15-04-41,-0.42
110083,13.99,7.81,995.3,23.94,12.03.25 15-04-44,-0.43
109098,13.99,7.87,995.3,23.94,12.03.25 15-04-47,-0.42
109589,13.95,7.94,995.3,23.94,12.03.25 15-04-50,-0.41
110942,13.92,8.0,995.3,23.94,12.03.25 15-04-53,-0.44
112849,13.91,8.0,995.3,23.94,12.03.25 15-04-56,-0.43
113450,13.91,8.06,995.3,23.95,12.03.25 15-04-58,-0.43
112849,13.9,8.13,995.3,23.95,12.03.25 15-05-01,-0.4
111888,13.89,8.19,995.3,23.95,12.03.25 15-05-04,-0.41
110154,13.89,8.25,995.3,23.95,12.03.25 15-05-07,-0.41
109238,13.88,8.31,995.31,23.95,12.03.25 15-05-10,-0.4
109729,13.88,8.31,995.31,23.95,12.03.25 15-05-13,-0.43
109942,13.85,8.38,995.31,23.95,12.03.25 15-05-16,-0.36
110798,13.82,8.44,995.31,23.95,12.03.25 15-05-19,-0.39
110226,13.81,8.5,995.3,23.95,12.03.25 15-05-22,-0.42
110440,13.81,8.5,995.32,23.95,12.03.25 15-05-25,-0.41
110226,13.8,8.56,995.34,23.95,12.03.25 15-05-28,-0.41
110654,13.82,8.63,995.34,23.95,12.03.25 15-05-31,-0.39
111376,13.82,8.69,995.34,23.95,12.03.25 15-05-34,-0.38
112849,13.84,8.69,995.33,23.94,12.03.25 15-05-37,-0.4
113224,13.87,8.75,995.35,23.94,12.03.25 15-05-40,-0.42
112700,14.02,8.81,995.36,23.94,12.03.25 15-05-43,-0.41
114285,14.09,8.81,995.38,23.94,12.03.25 15-05-46,-0.39
114438,14.09,8.88,995.37,23.94,12.03.25 15-05-49,-0.38
114285,14.08,8.94,995.37,23.94,12.03.25 15-05-52,-0.4
114362,14.07,9.0,995.37,23.94,12.03.25 15-05-55,-0.42
115056,14.05,9.0,995.38,23.94,12.03.25 15-05-58,-0.38
115211,14.04,9.06,995.38,23.94,12.03.25 15-06-01,-0.39
115133,14.03,9.13,995.37,23.94,12.03.25 15-06-04,-0.37
115601,13.98,9.13,995.37,23.94,12.03.25 15-06-07,-0.39
117108,13.94,9.19,995.37,23.94,12.03.25 15-06-10,-0.4
117108,13.92,9.25,995.37,23.94,12.03.25 15-06-13,-0.37
117189,13.93,9.31,995.36,23.93,12.03.25 15-06-16,-0.41
117350,13.95,9.31,995.37,23.93,12.03.25 15-06-18,-0.38
117028,13.96,9.38,995.37,23.93,12.03.25 15-06-22,-0.4
115994,13.97,9.44,995.37,23.93,12.03.25 15-06-25,-0.37
115523,13.98,9.44,995.37,23.93,12.03.25 15-06-27,-0.42
114438,13.98,9.5,995.37,23.93,12.03.25 15-06-30,-0.39
115445,13.99,9.56,995.37,23.93,12.03.25 15-06-33,-0.39
114515,14.01,9.56,995.36,23.93,12.03.25 15-06-36,-0.37
114901,14.0,9.63,995.37,23.93,12.03.25 15-06-39,-0.38
113904,13.99,9.69,995.36,23.93,12.03.25 15-06-42,-0.39
113828,13.95,9.69,995.36,23.93,12.03.25 15-06-45,-0.36
113601,13.91,9.75,995.36,23.93,12.03.25 15-06-48,-0.4
113525,13.86,9.81,995.36,23.93,12.03.25 15-06-51,-0.37
114362,13.81,9.81,995.38,23.93,12.03.25 15-06-53,-0.4
113904,13.8,9.88,995.39,23.93,12.03.25 15-06-56,-0.4
114362,13.77,9.88,995.39,23.93,12.03.25 15-06-59,-0.39
114209,13.75,9.94,995.41,23.93,12.03.25 15-07-02,-0.4
114132,13.75,10.0,995.41,23.93,12.03.25 15-07-05,-0.4
114746,13.78,10.06,995.41,23.93,12.03.25 15-07-08,-0.38
116073,13.81,10.06,995.4,23.92,12.03.25 15-07-11,-0.39
116152,13.86,10.13,995.39,23.92,12.03.25 15-07-14,-0.4
115601,13.91,10.19,995.38,23.92,12.03.25 15-07-17,-0.41
114901,13.94,10.25,995.39,23.92,12.03.25 15-07-22,-0.41
109942,13.97,10.31,995.39,23.91,12.03.25 15-07-25,-0.39
109448,13.98,10.38,995.38,23.91,12.03.25 15-07-28,-0.4
109800,13.96,10.38,995.39,23.91,12.03.25 15-07-31,-0.38
109729,13.95,10.44,995.38,23.92,12.03.25 15-07-34,-0.38
109378,13.96,10.5,995.39,23.92,12.03.25 15-07-37,-0.42
109378,13.94,10.5,995.4,23.92,12.03.25 15-07-40,-0.4
109378,13.95,10.56,995.41,23.92,12.03.25 15-07-45,-0.4
106246,14.0,10.63,995.4,23.92,12.03.25 15-07-48,-0.42
106378,14.04,10.69,995.4,23.92,12.03.25 15-07-51,-0.4
108612,14.11,10.75,995.39,23.92,12.03.25 15-07-54,-0.41
109028,14.13,10.81,995.39,23.92,12.03.25 15-08-00,-0.37
104617,14.12,10.88,995.39,23.92,12.03.25 15-08-03,-0.4
103664,14.09,10.88,995.39,23.92,12.03.25 15-08-06,-0.42
104682,14.08,10.94,995.4,23.92,12.03.25 15-08-09,-0.38
104939,14.08,11.0,995.39,23.93,12.03.25 15-08-12,-0.39
106246,14.1,11.0,995.39,23.93,12.03.25 15-08-18,-0.41
103727,14.25,11.12,995.39,23.93,12.03.25 15-08-21,-0.37
102728,14.32,11.19,995.39,23.93,12.03.25 15-08-24,-0.38
103101,14.34,11.19,995.39,23.93,12.03.25 15-08-27,-0.39
103727,14.31,11.25,995.39,23.94,12.03.25 15-08-30,-0.4
105393,14.24,11.25,995.38,23.94,12.03.25 15-08-33,-0.39
106312,14.19,11.31,995.38,23.94,12.03.25 15-08-36,-0.37
106777,14.15,11.38,995.38,23.95,12.03.25 15-08-39,-0.37
105654,14.12,11.38,995.37,23.95,12.03.25 15-08-42,-0.39
106048,14.09,11.44,995.37,23.95,12.03.25 15-08-45,-0.39
104939,14.06,11.5,995.37,23.96,12.03.25 15-08-48,-0.42
103727,14.01,11.5,995.37,23.96,12.03.25 15-08-51,-0.39
102175,13.99,11.56,995.37,23.96,12.03.25 15-08-53,-0.4
101992,13.96,11.56,995.36,23.96,12.03.25 15-08-56,-0.37
102297,13.95,11.63,995.36,23.97,12.03.25 15-08-59,-0.38
102236,13.93,11.69,995.36,23.97,12.03.25 15-09-02,-0.41
100431,13.92,11.69,995.37,23.97,12.03.25 15-09-05,-0.42
99902,13.91,11.75,995.37,23.97,12.03.25 15-09-08,-0.41
99263,13.92,11.75,995.36,23.98,12.03.25 15-09-11,-0.37
100966,13.95,11.81,995.36,23.98,12.03.25 15-09-14,-0.37
101085,13.99,11.88,995.36,23.98,12.03.25 15-09-17,-0.38
102053,14.16,11.94,995.36,23.98,12.03.25 15-09-19,-0.38
102728,14.32,11.94,995.35,23.98,12.03.25 15-09-22,-0.38
104617,14.42,12.0,995.36,23.98,12.03.25 15-09-25,-0.37
106577,14.41,12.0,995.36,23.99,12.03.25 15-09-28,-0.39
106246,14.36,12.06,995.36,23.99,12.03.25 15-09-31,-0.34
106644,14.29,12.13,995.36,23.99,12.03.25 15-09-34,-0.39
106113,14.25,12.13,995.36,23.99,12.03.25 15-09-37,-0.35
104810,14.21,12.19,995.36,24.0,12.03.25 15-09-40,-0.38
103790,14.17,12.19,995.35,24.0,12.03.25 15-09-42,-0.37
102976,14.14,12.25,995.36,24.0,12.03.25 15-09-45,-0.36
101748,14.1,12.31,995.36,24.0,12.03.25 15-09-48,-0.37
101085,14.08,12.31,995.35,24.0,12.03.25 15-09-51,-0.36
102481,14.09,12.31,995.36,24.0,12.03.25 15-09-54,-0.36
101145,14.1,12.37,995.36,24.0,12.03.25 15-10-00,-0.35
97728,14.07,12.44,995.36,24.0,12.03.25 15-10-03,-0.4
98234,14.09,12.5,995.37,24.0,12.03.25 15-10-06,-0.36
99727,14.08,12.5,995.37,24.0,12.03.25 15-10-09,-0.33
101085,14.08,12.56,995.37,24.0,12.03.25 15-10-12,-0.35
101992,14.04,12.56,995.36,24.01,12.03.25 15-10-14,-0.37
103476,14.0,12.63,995.37,24.01,12.03.25 15-10-17,-0.35
104489,13.99,12.69,995.37,24.01,12.03.25 15-10-20,-0.35
