gas_resistance,humidity,pipeTemp,pressure,temperature,time,top_load
100431,13.41,7.19,995.57,23.59,12.03.25 14-01-20,-0.38
96567,13.46,7.31,995.57,23.58,12.03.25 14-01-23,-0.33
97672,13.48,7.37,995.57,23.58,12.03.25 14-01-26,-0.36
98234,13.48,7.44,995.57,23.58,12.03.25 14-01-29,-0.36
97840,13.47,7.5,995.57,23.58,12.03.25 14-01-32,-0.37
98575,13.46,7.56,995.57,23.58,12.03.25 14-01-35,-0.35
97784,13.46,7.62,995.57,23.58,12.03.25 14-01-38,-0.37
98291,13.46,7.69,995.57,23.58,12.03.25 14-01-41,-0.35
99494,13.45,7.75,995.57,23.58,12.03.25 14-01-44,-0.37
99727,13.44,7.81,995.57,23.58,12.03.25 14-01-47,-0.38
97784,13.45,7.87,995.56,23.58,12.03.25 14-01-49,-0.37
96567,13.45,7.94,995.56,23.58,12.03.25 14-01-52,-0.34
94797,13.46,8.0,995.57,23.58,12.03.25 14-01-55,-0.33
95970,13.48,8.06,995.56,23.58,12.03.25 14-01-58,-0.36
96458,13.47,8.13,995.56,23.58,12.03.25 14-02-01,-0.38
95700,13.48,8.19,995.57,23.58,12.03.25 14-02-04,-0.34
94849,13.49,8.25,995.57,23.58,12.03.25 14-02-07,-0.36
92119,13.51,8.31,995.58,23.58,12.03.25 14-02-10,-0.36
94013,13.51,8.38,995.58,23.58,12.03.25 14-02-13,-0.36
94902,13.5,8.44,995.57,23.58,12.03.25 14-02-19,-0.36
88397,13.56,8.56,995.57,23.57,12.03.25 14-02-22,-0.37
87942,13.6,8.56,995.57,23.57,12.03.25 14-02-25,-0.38
86956,13.61,8.63,995.57,23.58,12.03.25 14-02-27,-0.38
87223,13.6,8.75,995.58,23.58,12.03.25 14-02-30,-0.38
89416,13.6,8.75,995.59,23.58,12.03.25 14-02-33,-0.36
91330,13.58,8.88,995.59,23.59,12.03.25 14-02-36,-0.37
90555,13.57,8.94,995.59,23.59,12.03.25 14-02-39,-0.37
90267,13.59,9.0,995.59,23.59,12.03.25 14-02-42,-0.36
89136,13.62,9.06,995.6,23.59,12.03.25 14-02-45,-0.37
88673,13.63,9.06,995.59,23.6,12.03.25 14-02-48,-0.37
87942,13.65,9.13,995.59,23.6,12.03.25 14-02-51,-0.38
87401,13.66,9.25,995.59,23.6,12.03.25 14-02-54,-0.38
86868,13.68,9.25,995.59,23.6,12.03.25 14-02-57,-0.36
87134,13.69,9.31,995.58,23.6,12.03.25 14-03-00,-0.36
88397,13.72,9.38,995.57,23.6,12.03.25 14-03-03,-0.36
88858,13.74,9.44,995.57,23.6,12.03.25 14-03-06,-0.37
89323,13.76,9.5,995.56,23.6,12.03.25 14-03-09,-0.38
90555,13.77,9.56,995.55,23.6,12.03.25 14-03-12,-0.36
91135,13.76,9.56,995.55,23.6,12.03.25 14-03-15,-0.36
90651,13.82,9.69,995.55,23.6,12.03.25 14-03-18,-0.34
91038,13.92,9.69,995.56,23.61,12.03.25 14-03-21,-0.37
90267,14.04,9.81,995.56,23.6,12.03.25 14-03-24,-0.34
90172,14.08,9.81,995.56,23.6,12.03.25 14-03-27,-0.36
90941,14.09,9.88,995.56,23.6,12.03.25 14-03-30,-0.35
91822,14.07,9.94,995.57,23.6,12.03.25 14-03-33,-0.36
91921,14.05,10.0,995.57,23.6,12.03.25 14-03-36,-0.34
95273,14.01,10.06,995.58,23.6,12.03.25 14-03-39,-0.34
97840,13.92,10.13,995.58,23.6,12.03.25 14-03-42,-0.38
97227,13.86,10.19,995.58,23.6,12.03.25 14-03-45,-0.34
96567,13.84,10.25,995.58,23.6,12.03.25 14-03-48,-0.35
95273,13.85,10.31,995.58,23.6,12.03.25 14-03-51,-0.36
94534,13.84,10.31,995.58,23.6,12.03.25 14-03-54,-0.33
91330,13.85,10.44,995.57,23.6,12.03.25 14-03-57,-0.35
89416,13.87,10.44,995.57,23.59,12.03.25 14-04-00,-0.36
89510,13.88,10.5,995.57,23.59,12.03.25 14-04-03,-0.35
90363,13.88,10.56,995.57,23.59,12.03.25 14-04-09,-0.34
87942,13.9,10.69,995.57,23.58,12.03.25 14-04-12,-0.36
87045,13.92,10.75,995.56,23.58,12.03.25 14-04-18,-0.37
83797,13.95,10.81,995.56,23.57,12.03.25 14-04-21,-0.38
84210,13.96,10.88,995.55,23.57,12.03.25 14-04-24,-0.36
86253,13.95,10.94,995.55,23.57,12.03.25 14-04-27,-0.36
86515,13.95,10.94,995.54,23.57,12.03.25 14-04-30,-0.36
86340,13.95,11.06,995.53,23.58,12.03.25 14-04-33,-0.37
87401,13.97,11.06,995.53,23.58,12.03.25 14-04-36,-0.35
87942,13.96,11.19,995.54,23.58,12.03.25 14-04-39,-0.37
87671,13.96,11.19,995.54,23.58,12.03.25 14-04-42,-0.37
87942,13.98,11.25,995.54,23.58,12.03.25 14-04-45,-0.35
89510,13.99,11.31,995.54,23.58,12.03.25 14-04-48,-0.36
90844,13.97,11.38,995.54,23.58,12.03.25 14-04-51,-0.36
90555,13.94,11.44,995.54,23.59,12.03.25 14-04-54,-0.38
89698,13.95,11.5,995.54,23.59,12.03.25 14-04-57,-0.38
90844,13.94,11.5,995.55,23.59,12.03.25 14-05-00,-0.39
90459,13.96,11.56,995.56,23.59,12.03.25 14-05-03,-0.38
89698,13.96,11.69,995.56,23.6,12.03.25 14-05-05,-0.38
89229,13.95,11.69,995.57,23.6,12.03.25 14-05-08,-0.38
90077,13.99,11.75,995.57,23.6,12.03.25 14-05-11,-0.37
90555,14.0,11.81,995.56,23.6,12.03.25 14-05-14,-0.38
91723,13.97,11.81,995.56,23.6,12.03.25 14-05-17,-0.38
95486,13.92,11.88,995.56,23.6,12.03.25 14-05-20,-0.37
97560,13.85,11.94,995.56,23.6,12.03.25 14-05-23,-0.35
97560,13.81,12.0,995.57,23.6,12.03.25 14-05-26,-0.39
97840,13.78,12.06,995.55,23.6,12.03.25 14-05-29,-0.37
97728,13.8,12.06,995.55,23.6,12.03.25 14-05-31,-0.36
98009,13.78,12.13,995.54,23.6,12.03.25 14-05-37,-0.39
93858,13.79,12.25,995.54,23.58,12.03.25 14-05-40,-0.36
91822,13.79,12.25,995.54,23.58,12.03.25 14-05-43,-0.37
94065,13.79,12.31,995.55,23.58,12.03.25 14-05-46,-0.35
96294,13.77,12.37,995.55,23.58,12.03.25 14-05-49,-0.35
97560,13.75,12.44,995.56,23.57,12.03.25 14-05-52,-0.35
97728,13.74,12.5,995.56,23.57,12.03.25 14-05-58,-0.34
94325,13.78,12.56,995.55,23.56,12.03.25 14-06-01,-0.33
92318,13.78,12.63,995.55,23.56,12.03.25 14-06-04,-0.34
94221,13.78,12.69,995.55,23.56,12.03.25 14-06-07,-0.33
94955,13.78,12.75,995.54,23.56,12.03.25 14-06-09,-0.34
95433,13.8,12.75,995.55,23.56,12.03.25 14-06-12,-0.34
96731,13.86,12.81,995.55,23.56,12.03.25 14-06-15,-0.37
96841,13.9,12.88,995.55,23.56,12.03.25 14-06-18,-0.34
96458,13.95,12.88,995.54,23.56,12.03.25 14-06-21,-0.32
95167,13.98,12.94,995.54,23.57,12.03.25 14-06-24,-0.34
95008,13.98,13.0,995.55,23.57,12.03.25 14-06-27,-0.32
94902,13.99,13.06,995.55,23.57,12.03.25 14-06-30,-0.36
94430,13.98,13.13,995.55,23.57,12.03.25 14-06-33,-0.34
94430,13.97,13.13,995.56,23.57,12.03.25 14-06-35,-0.35
94169,14.06,13.19,995.56,23.58,12.03.25 14-06-38,-0.34
94797,14.22,13.25,995.56,23.58,12.03.25 14-06-41,-0.33
93858,14.36,13.31,995.56,23.59,12.03.25 14-06-44,-0.37
92020,14.5,13.31,995.56,23.6,12.03.25 14-06-47,-0.35
91526,14.5,13.38,995.57,23.61,12.03.25 14-06-50,-0.36
90555,14.41,13.44,995.57,23.61,12.03.25 14-06-53,-0.38
88950,14.35,13.44,995.57,23.62,12.03.25 14-06-56,-0.39
87851,14.35,13.5,995.57,23.62,12.03.25 14-07-00,-0.38
87671,14.38,13.56,995.57,23.62,12.03.25 14-07-03,-0.35
87581,14.38,13.62,995.58,23.62,12.03.25 14-07-06,-0.35
87851,14.43,13.69,995.58,23.62,12.03.25 14-07-09,-0.37
88489,14.44,13.69,995.58,23.63,12.03.25 14-07-12,-0.35
90555,14.36,13.75,995.57,23.63,12.03.25 14-07-15,-0.39
90651,14.26,13.81,995.58,23.63,12.03.25 14-07-18,-0.37
89043,14.25,13.81,995.58,23.64,12.03.25 14-07-21,-0.35
88581,14.32,13.88,995.58,23.64,12.03.25 14-07-24,-0.35
88858,14.37,13.94,995.57,23.64,12.03.25 14-07-27,-0.37
87312,14.4,13.94,995.57,23.65,12.03.25 14-07-30,-0.37
87134,14.45,14.0,995.56,23.65,12.03.25 14-07-33,-0.35
87581,14.49,14.06,995.56,23.65,12.03.25 14-07-36,-0.35
87401,14.46,14.06,995.56,23.66,12.03.25 14-07-39,-0.36
87581,14.46,14.13,995.57,23.66,12.03.25 14-07-42,-0.35
86956,14.44,14.19,995.56,23.66,12.03.25 14-07-44,-0.36
86603,14.4,14.19,995.55,23.67,12.03.25 14-07-47,-0.36
85992,14.36,14.25,995.56,23.67,12.03.25 14-07-50,-0.32
85647,14.33,14.25,995.55,23.67,12.03.25 14-07-53,-0.38
85134,14.3,14.31,995.55,23.68,12.03.25 14-07-56,-0.36
83961,14.28,14.31,995.55,23.68,12.03.25 14-07-59,-0.36
83714,14.23,14.38,995.55,23.68,12.03.25 14-08-02,-0.37
83879,14.24,14.38,995.56,23.69,12.03.25 14-08-08,-0.36
80782,14.27,14.44,995.55,23.68,12.03.25 14-08-11,-0.35
80935,14.29,14.5,995.55,23.68,12.03.25 14-08-13,-0.34
81710,14.34,14.5,995.56,23.68,12.03.25 14-08-16,-0.34
82660,14.38,14.56,995.55,23.68,12.03.25 14-08-19,-0.37
83306,14.39,14.63,995.55,23.69,12.03.25 14-08-22,-0.35
83306,14.4,14.63,995.54,23.69,12.03.25 14-08-25,-0.38
82901,14.4,14.69,995.54,23.69,12.03.25 14-08-28,-0.36
83062,14.42,14.69,995.54,23.7,12.03.25 14-08-31,-0.34
83550,14.42,14.75,995.55,23.7,12.03.25 14-08-37,-0.35
82580,14.39,14.75,995.55,23.69,12.03.25 14-08-40,-0.38
82580,14.39,14.81,995.56,23.69,12.03.25 14-08-43,-0.36
84377,14.41,14.81,995.56,23.69,12.03.25 14-08-46,-0.34
86253,14.38,14.87,995.56,23.69,12.03.25 14-08-49,-0.35
86779,14.33,14.94,995.56,23.69,12.03.25 14-08-52,-0.34
86079,14.37,14.94,995.56,23.69,12.03.25 14-08-54,-0.34
85475,14.45,15.0,995.56,23.69,12.03.25 14-08-57,-0.35
84628,14.55,15.0,995.56,23.68,12.03.25 14-09-00,-0.31
84965,14.58,15.06,995.57,23.68,12.03.25 14-09-03,-0.34
85992,14.56,15.06,995.57,23.68,12.03.25 14-09-06,-0.34
86515,14.53,15.13,995.57,23.68,12.03.25 14-09-09,-0.33
87045,14.51,15.13,995.56,23.67,12.03.25 14-09-12,-0.34
88489,14.5,15.19,995.56,23.67,12.03.25 14-09-15,-0.36
88581,14.47,15.19,995.56,23.67,12.03.25 14-09-18,-0.34
89793,14.43,15.25,995.56,23.67,12.03.25 14-09-21,-0.31
91233,14.37,15.25,995.56,23.67,12.03.25 14-09-24,-0.36
90941,14.32,15.31,995.56,23.67,12.03.25 14-09-27,-0.33
89982,14.27,15.31,995.56,23.67,12.03.25 14-09-30,-0.32
89136,14.22,15.38,995.57,23.67,12.03.25 14-09-33,-0.33
88215,14.2,15.38,995.57,23.67,12.03.25 14-09-36,-0.33
87761,14.17,15.44,995.57,23.66,12.03.25 14-09-39,-0.36
89043,14.18,15.44,995.56,23.66,12.03.25 14-09-42,-0.32
88950,14.19,15.5,995.55,23.66,12.03.25 14-09-45,-0.34
89793,14.2,15.5,995.55,23.66,12.03.25 14-09-48,-0.37
88950,14.2,15.5,995.54,23.66,12.03.25 14-09-51,-0.32
89793,14.22,15.56,995.54,23.66,12.03.25 14-09-54,-0.33
88673,14.22,15.56,995.55,23.66,12.03.25 14-09-57,-0.35
88489,14.22,15.63,995.56,23.66,12.03.25 14-10-00,-0.33
88033,14.2,15.63,995.56,23.66,12.03.25 14-10-03,-0.33
88489,14.18,15.69,995.56,23.66,12.03.25 14-10-06,-0.33
88858,14.16,15.69,995.56,23.65,12.03.25 14-10-09,-0.31
89136,14.15,15.75,995.56,23.65,12.03.25 14-10-12,-0.31
89323,14.17,15.75,995.55,23.65,12.03.25 14-10-15,-0.34
89698,14.17,15.75,995.55,23.65,12.03.25 14-10-17,-0.33
90459,14.15,15.81,995.54,23.65,12.03.25 14-10-20,-0.32
90363,14.1,15.81,995.55,23.65,12.03.25 14-10-23,-0.36
90651,14.05,15.81,995.55,23.65,12.03.25 14-10-26,-0.35
90555,14.03,15.88,995.56,23.64,12.03.25 14-10-29,-0.35
89793,14.0,15.88,995.55,23.64,12.03.25 14-10-32,-0.33
88950,13.99,15.94,995.55,23.64,12.03.25 14-10-35,-0.31
89510,13.99,15.94,995.55,23.64,12.03.25 14-10-38,-0.32
89793,13.98,15.94,995.55,23.64,12.03.25 14-10-41,-0.32
90363,13.94,16.0,995.55,23.64,12.03.25 14-10-44,-0.34
90941,13.87,16.0,995.56,23.64,12.03.25 14-10-47,-0.31
90747,13.8,16.0,995.56,23.64,12.03.25 14-10-50,-0.34
89043,13.77,16.06,995.56,23.63,12.03.25 14-10-53,-0.32
88033,13.79,16.06,995.56,23.63,12.03.25 14-10-55,-0.32
87851,13.79,16.06,995.57,23.63,12.03.25 14-10-58,-0.33
86868,13.78,16.12,995.56,23.63,12.03.25 14-11-01,-0.34
86779,13.78,16.12,995.56,23.63,12.03.25 14-11-04,-0.33
87134,13.76,16.19,995.56,23.63,12.03.25 14-11-07,-0.32
87134,13.73,16.19,995.55,23.63,12.03.25 14-11-10,-0.31
86868,13.72,16.19,995.56,23.63,12.03.25 14-11-13,-0.33
88215,13.7,16.25,995.56,23.63,12.03.25 14-11-16,-0.32
89136,13.69,16.25,995.55,23.62,12.03.25 14-11-19,-0.35
88397,13.7,16.31,995.56,23.62,12.03.25 14-11-21,-0.33
87942,13.72,16.31,995.56,23.62,12.03.25 14-11-24,-0.34
87851,13.73,16.31,995.56,23.62,12.03.25 14-11-27,-0.39
88489,13.75,16.37,995.56,23.62,12.03.25 14-11-30,-0.33
88489,13.77,16.37,995.56,23.62,12.03.25 14-11-33,-0.36
88489,13.79,16.37,995.56,23.62,12.03.25 14-11-38,-0.34
86166,13.85,16.44,995.56,23.62,12.03.25 14-11-41,-0.35
86515,13.9,16.44,995.56,23.62,12.03.25 14-11-44,-0.34
86691,13.91,16.5,995.57,23.63,12.03.25 14-11-47,-0.33
86691,13.92,16.5,995.57,23.63,12.03.25 14-11-50,-0.33
86428,13.92,16.56,995.57,23.64,12.03.25 14-11-53,-0.34
86166,13.92,16.56,995.56,23.64,12.03.25 14-11-59,-0.36
84712,13.89,16.56,995.55,23.64,12.03.25 14-12-05,-0.33
81012,13.89,16.62,995.56,23.64,12.03.25 14-12-07,-0.33
81399,13.88,16.62,995.56,23.65,12.03.25 14-12-10,-0.32
81399,13.9,16.69,995.56,23.66,12.03.25 14-12-13,-0.32
81399,13.91,16.69,995.56,23.66,12.03.25 14-12-16,-0.33
82024,13.92,16.75,995.56,23.67,12.03.25 14-12-19,-0.35
82182,13.94,16.75,995.56,23.67,12.03.25 14-12-22,-0.35
81632,13.93,16.75,995.56,23.68,12.03.25 14-12-25,-0.34
81710,13.98,16.81,995.56,23.68,12.03.25 14-12-28,-0.36
82182,13.98,16.81,995.56,23.68,12.03.25 14-12-31,-0.35
81632,13.98,16.81,995.56,23.69,12.03.25 14-12-34,-0.36
82024,13.99,16.87,995.56,23.69,12.03.25 14-12-37,-0.34
82024,13.98,16.87,995.55,23.69,12.03.25 14-12-40,-0.35
81946,13.96,16.94,995.56,23.7,12.03.25 14-12-43,-0.37
82103,13.98,16.94,995.56,23.7,12.03.25 14-12-46,-0.35
80782,13.96,16.94,995.55,23.7,12.03.25 14-12-48,-0.37
81012,13.96,16.94,995.56,23.7,12.03.25 14-12-51,-0.37
81399,13.95,17.0,995.57,23.71,12.03.25 14-12-54,-0.34
80782,13.94,17.0,995.57,23.71,12.03.25 14-12-57,-0.37
80025,13.94,17.06,995.57,23.71,12.03.25 14-13-00,-0.37
80859,13.92,17.06,995.57,23.72,12.03.25 14-13-03,-0.36
79355,13.92,17.06,995.56,23.72,12.03.25 14-13-06,-0.34
79429,14.13,17.06,995.57,23.72,12.03.25 14-13-09,-0.34
79134,14.39,17.12,995.57,23.72,12.03.25 14-13-12,-0.35
79651,14.67,17.12,995.56,23.73,12.03.25 14-13-15,-0.31
79503,14.9,17.12,995.56,23.73,12.03.25 14-13-18,-0.31
79950,15.04,17.19,995.56,23.73,12.03.25 14-13-20,-0.35
80477,15.07,17.19,995.56,23.74,12.03.25 14-13-23,-0.32
80326,15.17,17.19,995.56,23.74,12.03.25 14-13-26,-0.3
81244,15.24,17.19,995.56,23.74,12.03.25 14-13-29,-0.31
80553,15.27,17.25,995.56,23.75,12.03.25 14-13-32,-0.33
80935,15.32,17.25,995.56,23.75,12.03.25 14-13-38,-0.32
79061,15.16,17.25,995.56,23.74,12.03.25 14-13-41,-0.33
79651,14.94,17.31,995.55,23.74,12.03.25 14-13-44,-0.33
79355,14.77,17.31,995.56,23.75,12.03.25 14-13-47,-0.32
79429,14.61,17.31,995.56,23.75,12.03.25 14-13-49,-0.29
80402,14.47,17.31,995.56,23.75,12.03.25 14-13-52,-0.33
80629,14.39,17.37,995.56,23.76,12.03.25 14-13-55,-0.32
80629,14.35,17.37,995.57,23.76,12.03.25 14-13-58,-0.32
80859,14.27,17.44,995.57,23.76,12.03.25 14-14-01,-0.34
81166,14.2,17.44,995.56,23.76,12.03.25 14-14-04,-0.34
82262,14.15,17.44,995.56,23.76,12.03.25 14-14-07,-0.29
82580,14.11,17.44,995.56,23.76,12.03.25 14-14-10,-0.32
81867,14.08,17.5,995.56,23.76,12.03.25 14-14-14,-0.35
82660,14.09,17.5,995.56,23.77,12.03.25 14-14-17,-0.34
82182,14.1,17.5,995.56,23.77,12.03.25 14-14-20,-0.32
81554,14.09,17.5,995.56,23.77,12.03.25 14-14-23,-0.31
81946,14.05,17.56,995.56,23.77,12.03.25 14-14-26,-0.35
82740,14.01,17.56,995.55,23.77,12.03.25 14-14-28,-0.32
83062,13.97,17.56,995.56,23.77,12.03.25 14-14-31,-0.33
82500,13.95,17.56,995.56,23.77,12.03.25 14-14-34,-0.34
80100,13.94,17.62,995.55,23.77,12.03.25 14-14-37,-0.35
79355,13.91,17.62,995.55,23.77,12.03.25 14-14-40,-0.31
79429,13.9,17.62,995.55,23.78,12.03.25 14-14-43,-0.31
79503,13.88,17.62,995.55,23.78,12.03.25 14-14-46,-0.31
79875,13.93,17.69,995.55,23.78,12.03.25 14-14-49,-0.3
81012,13.96,17.69,995.56,23.78,12.03.25 14-14-52,-0.32
81476,13.97,17.69,995.56,23.78,12.03.25 14-14-55,-0.3
82341,14.07,17.69,995.57,23.78,12.03.25 14-14-58,-0.34
82901,14.16,17.75,995.56,23.78,12.03.25 14-15-00,-0.34
82660,14.18,17.75,995.57,23.78,12.03.25 14-15-03,-0.3
82740,14.19,17.75,995.57,23.78,12.03.25 14-15-06,-0.31
82421,14.16,17.75,995.57,23.78,12.03.25 14-15-09,-0.3
83469,14.19,17.75,995.57,23.78,12.03.25 14-15-12,-0.31
83797,14.23,17.81,995.57,23.78,12.03.25 14-15-15,-0.3
85049,14.23,17.81,995.57,23.78,12.03.25 14-15-18,-0.3
85219,14.2,17.81,995.57,23.78,12.03.25 14-15-21,-0.28
84880,14.19,17.81,995.57,23.78,12.03.25 14-15-24,-0.3
84796,14.21,17.87,995.56,23.78,12.03.25 14-15-27,-0.33
86340,14.19,17.87,995.56,23.78,12.03.25 14-15-29,-0.27
86515,14.15,17.87,995.56,23.78,12.03.25 14-15-32,-0.31
86956,14.11,17.87,995.57,23.78,12.03.25 14-15-35,-0.31
86340,14.09,17.87,995.57,23.78,12.03.25 14-15-38,-0.3
86340,14.17,17.94,995.57,23.78,12.03.25 14-15-41,-0.31
86166,14.27,17.94,995.57,23.78,12.03.25 14-15-44,-0.3
85647,14.29,17.94,995.56,23.78,12.03.25 14-15-47,-0.31
85906,14.32,17.94,995.56,23.78,12.03.25 14-15-50,-0.28
86340,14.36,18.0,995.55,23.78,12.03.25 14-15-52,-0.32
85134,14.34,18.0,995.56,23.78,12.03.25 14-15-55,-0.3
84628,14.29,18.0,995.56,23.78,12.03.25 14-15-58,-0.31
84127,14.23,18.0,995.55,23.78,12.03.25 14-16-01,-0.32
85134,14.19,18.06,995.55,23.78,12.03.25 14-16-04,-0.33
87045,14.11,18.06,995.56,23.78,12.03.25 14-16-07,-0.31
87942,14.03,18.06,995.55,23.78,12.03.25 14-16-10,-0.32
88673,13.98,18.06,995.55,23.78,12.03.25 14-16-13,-0.28
87312,13.96,18.12,995.55,23.78,12.03.25 14-16-16,-0.34
87223,13.95,18.06,995.56,23.78,12.03.25 14-16-19,-0.3
87761,13.93,18.12,995.55,23.78,12.03.25 14-16-22,-0.32
87223,13.9,18.12,995.55,23.78,12.03.25 14-16-25,-0.31
86779,13.96,18.19,995.55,23.77,12.03.25 14-16-27,-0.34
85733,14.02,18.19,995.55,23.78,12.03.25 14-16-30,-0.32
85906,13.99,18.19,995.56,23.78,12.03.25 14-16-33,-0.31
86079,13.96,18.19,995.56,23.78,12.03.25 14-16-36,-0.32
86079,13.94,18.19,995.56,23.77,12.03.25 14-16-39,-0.33
85475,13.91,18.19,995.57,23.77,12.03.25 14-16-49,-0.31
82182,14.03,18.25,995.57,23.76,12.03.25 14-16-50,-0.31
81089,14.12,18.25,995.58,23.75,12.03.25 14-16-53,-0.28
80782,14.13,18.25,995.58,23.75,12.03.25 14-16-56,-0.29
81554,14.14,18.25,995.58,23.75,12.03.25 14-16-59,-0.32
81244,14.16,18.31,995.57,23.76,12.03.25 14-17-02,-0.29
81089,14.23,18.31,995.57,23.76,12.03.25 14-17-05,-0.29
80477,14.33,18.31,995.57,23.76,12.03.25 14-17-08,-0.29
80250,14.46,18.31,995.57,23.76,12.03.25 14-17-10,-0.28
80025,14.63,18.37,995.58,23.76,12.03.25 14-17-13,-0.29
79950,14.85,18.37,995.57,23.77,12.03.25 14-17-16,-0.32
80326,15.03,18.37,995.57,23.77,12.03.25 14-17-19,-0.31
80706,14.95,18.37,995.56,23.77,12.03.25 14-17-22,-0.29
81554,14.83,18.44,995.56,23.77,12.03.25 14-17-25,-0.29
81632,14.69,18.44,995.56,23.78,12.03.25 14-17-28,-0.29
81012,14.55,18.44,995.55,23.78,12.03.25 14-17-31,-0.29
80859,14.42,18.44,995.55,23.78,12.03.25 14-17-34,-0.29
81399,14.31,18.44,995.55,23.78,12.03.25 14-17-36,-0.29
81399,14.25,18.44,995.55,23.78,12.03.25 14-17-39,-0.29
81399,14.19,18.44,995.55,23.78,12.03.25 14-17-42,-0.32
81710,14.2,18.5,995.56,23.79,12.03.25 14-17-45,-0.29
81710,14.2,18.5,995.56,23.79,12.03.25 14-17-48,-0.35
80859,14.2,18.5,995.57,23.79,12.03.25 14-17-54,-0.33
78407,14.19,18.5,995.57,23.78,12.03.25 14-17-57,-0.33
80175,14.2,18.56,995.56,23.78,12.03.25 14-18-00,-0.35
81321,14.2,18.56,995.57,23.78,12.03.25 14-18-02,-0.33
81867,14.23,18.56,995.56,23.78,12.03.25 14-18-05,-0.32
81946,14.22,18.56,995.56,23.79,12.03.25 14-18-08,-0.33
81012,14.2,18.56,995.56,23.79,12.03.25 14-18-11,-0.31
80782,14.18,18.62,995.56,23.79,12.03.25 14-18-14,-0.31
80859,14.19,18.56,995.57,23.79,12.03.25 14-18-17,-0.31
80025,14.21,18.62,995.57,23.8,12.03.25 14-18-20,-0.32
79950,14.21,18.62,995.57,23.8,12.03.25 14-18-23,-0.33
80477,14.24,18.62,995.57,23.8,12.03.25 14-18-26,-0.3
80025,14.25,18.69,995.56,23.8,12.03.25 14-18-29,-0.33
79725,14.27,18.69,995.56,23.8,12.03.25 14-18-32,-0.33
79725,14.27,18.69,995.55,23.8,12.03.25 14-18-34,-0.31
80025,14.25,18.69,995.56,23.81,12.03.25 14-18-37,-0.31
79281,14.24,18.69,995.56,23.81,12.03.25 14-18-40,-0.31
79207,14.23,18.69,995.56,23.81,12.03.25 14-18-43,-0.3
79061,14.21,18.69,995.56,23.81,12.03.25 14-18-46,-0.3
78479,14.18,18.75,995.55,23.81,12.03.25 14-18-49,-0.29
78551,14.2,18.75,995.54,23.81,12.03.25 14-18-52,-0.28
78263,14.19,18.75,995.55,23.81,12.03.25 14-18-55,-0.3
77552,14.19,18.75,995.55,23.82,12.03.25 14-19-01,-0.29
74375,14.31,18.75,995.55,23.81,12.03.25 14-19-04,-0.29
75694,14.47,18.81,995.56,23.8,12.03.25 14-19-07,-0.31
77411,14.53,18.81,995.55,23.81,12.03.25 14-19-10,-0.29
77201,14.52,18.81,995.55,23.81,12.03.25 14-19-12,-0.28
77622,14.5,18.81,995.55,23.81,12.03.25 14-19-18,-0.31
75161,14.53,18.81,995.56,23.8,12.03.25 14-19-21,-0.3
76853,14.54,18.87,995.55,23.8,12.03.25 14-19-24,-0.29
77131,14.49,18.87,995.55,23.8,12.03.25 14-19-27,-0.31
77062,14.5,18.87,995.55,23.81,12.03.25 14-19-30,-0.3
77131,14.63,18.87,995.55,23.81,12.03.25 14-19-33,-0.32
77341,14.71,18.94,995.55,23.81,12.03.25 14-19-36,-0.29
77622,14.72,18.94,995.55,23.81,12.03.25 14-19-39,-0.3
77693,14.69,18.94,995.55,23.81,12.03.25 14-19-43,-0.3
77906,14.63,18.94,995.55,23.81,12.03.25 14-19-46,-0.3
76235,14.57,18.94,995.54,23.81,12.03.25 14-19-49,-0.28
76440,14.52,18.94,995.55,23.81,12.03.25 14-19-54,-0.31
73542,14.5,19.0,995.55,23.8,12.03.25 14-19-57,-0.28
73860,14.46,19.0,995.55,23.8,12.03.25 14-20-00,-0.29
75095,14.45,19.0,995.56,23.8,12.03.25 14-20-03,-0.29
75762,14.42,19.0,995.56,23.8,12.03.25 14-20-06,-0.27
75427,14.41,19.0,995.56,23.81,12.03.25 14-20-09,-0.27
76032,14.41,19.0,995.57,23.81,12.03.25 14-20-15,-0.3
73988,14.5,19.0,995.56,23.8,12.03.25 14-20-18,-0.29
74181,14.48,19.06,995.57,23.8,12.03.25 14-20-21,-0.31
74831,14.47,19.06,995.57,23.81,12.03.25 14-20-24,-0.29
75829,14.48,19.06,995.57,23.81,12.03.25 14-20-26,-0.3
75896,14.47,19.12,995.57,23.81,12.03.25 14-20-29,-0.33
76304,14.43,19.12,995.58,23.82,12.03.25 14-20-32,-0.31
76304,14.41,19.12,995.57,23.82,12.03.25 14-20-35,-0.31
76032,14.4,19.12,995.56,23.82,12.03.25 14-20-38,-0.28
76853,14.39,19.12,995.56,23.83,12.03.25 14-20-41,-0.28
76440,14.36,19.19,995.55,23.83,12.03.25 14-20-44,-0.3
77062,14.4,19.12,995.56,23.83,12.03.25 14-20-47,-0.3
77552,14.51,19.19,995.56,23.83,12.03.25 14-20-50,-0.28
77271,14.55,19.19,995.55,23.83,12.03.25 14-20-52,-0.32
76853,14.55,19.19,995.56,23.84,12.03.25 14-20-55,-0.33
76715,14.51,19.19,995.55,23.84,12.03.25 14-20-58,-0.32
77693,14.48,19.19,995.54,23.84,12.03.25 14-21-01,-0.34
78048,14.51,19.25,995.54,23.84,12.03.25 14-21-04,-0.31
78407,14.57,19.25,995.55,23.84,12.03.25 14-21-07,-0.32
