#group,false,false,false,false,false,false,false
#datatype,string,double,double,string,double,dateTime:RFC3339,double
#default,,,,,,,
,SSID,core,core2,device,pipe,time,water
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:56:51.206839654Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:56:53.558987268Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:56:56.042856356Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:56:58.375297578Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:00.629480481Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:02.977811689Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:05.335940439Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:07.687702847Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:09.94713159Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:12.308264225Z,22.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:14.54886518Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:16.808779399Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:19.166742633Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:21.416831666Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T12:57:23.668272932Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T12:57:26.018032064Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:28.477616933Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:30.739097351Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:32.986594042Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:35.337919145Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:37.587699038Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:57:39.837762406Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:44.858752938Z,23
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:47.10768853Z,33
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:49.467576721Z,35.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:51.718340935Z,37
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:54.075651571Z,38
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:56.436784939Z,39
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:57:58.804617763Z,39.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:01.148653044Z,40
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:03.917097766Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:06.783263697Z,40.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:09.144715963Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:11.47868852Z,41
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:13.738834693Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:16.087477197Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:18.455853858Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:20.905243773Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:23.159001983Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:25.415620432Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:27.774956133Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:30.126294522Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:32.47758639Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:34.831204559Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:37.088396979Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:39.445601927Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:41.68857161Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:43.939529428Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:46.207331124Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:48.568686188Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:50.917546658Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:53.158543429Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:55.414809057Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24.5,2025-03-12T12:58:57.775542537Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:00.02066072Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:02.380598276Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:04.73835707Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:07.088468963Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:09.438613867Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:11.806408041Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:14.048724548Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:16.408351431Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:18.866336247Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:21.118712077Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:23.475774512Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:25.736035967Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:28.277977002Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:30.641571098Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:32.896194103Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:35.255246399Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:37.505991477Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:39.748090496Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:44.776651669Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:47.235838734Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:49.484962465Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:51.728547862Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:53.998413785Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:56.337840106Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T12:59:58.595530197Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:00.948170682Z,42.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:03.418821238Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:05.868435148Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:08.243700053Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:10.678809234Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:13.044743648Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:15.404958559Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:17.874817049Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:20.300378757Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:22.558710075Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:24.816083149Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:27.065940472Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:29.435201113Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:31.768537346Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,24,2025-03-12T13:00:34.138238087Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:39.354763444Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:41.716053441Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:44.058466586Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:46.325579921Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:48.685944525Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:51.028516693Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:53.386304364Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:55.62837332Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:00:57.906442038Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:00.245457483Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:02.496029487Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:04.858313128Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:07.097989224Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:09.45759014Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:11.716393771Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:14.167847589Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:16.618637491Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:18.978263186Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:21.328828096Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23.5,2025-03-12T13:01:23.687584413Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:26.045607419Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:28.305571593Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23.5,2025-03-12T13:01:30.559151267Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:33.008089413Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:35.266523475Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:37.628841677Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:39.985632733Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:42.336482363Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:44.515208967Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:46.944746285Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:49.188943238Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:51.446072111Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:01:53.788142291Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23.5,2025-03-12T13:01:56.048968097Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23.5,2025-03-12T13:01:58.298856466Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:00.776280226Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:03.108554842Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:05.578063488Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:07.837634226Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:10.201910445Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:13.03846704Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:15.398755987Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:17.996171836Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:20.518136027Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:22.768016895Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:25.058168799Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23.5,2025-03-12T13:02:27.496659871Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:29.838593138Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:32.188115433Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:34.548985671Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:36.805736747Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:02:39.158475995Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:41.425967332Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:43.767686364Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:46.117739265Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:48.469211175Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:02:50.734849657Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:53.096105436Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:55.456484678Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:02:57.788204172Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:02.809084972Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:05.176144429Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:07.418937161Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:09.6787401Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:12.028436921Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:14.395646955Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:16.846123756Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:19.307015341Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:21.550730978Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:23.907559543Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:26.159524559Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:28.415097414Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:30.670594648Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:32.926415668Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:35.169042112Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:37.429823986Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:39.687761973Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:42.227471913Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:47.678142655Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:50.201332962Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:52.577588251Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:54.828346978Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:03:57.078235941Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:03:59.466583792Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:01.897807141Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:04.245772168Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:06.516690617Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:08.868085418Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:11.108589865Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:13.479078721Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:15.720437973Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:18.075996016Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:23.39848471Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:25.6485381Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:27.909050972Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:30.166425607Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:32.624983194Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:35.10915069Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:37.437318758Z,42
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:39.896968754Z,42
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:42.43799112Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:44.69786992Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:46.896486579Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:49.21973487Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:51.579521649Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:04:53.906679521Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:56.380485708Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:04:58.730011021Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:05:00.987494002Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:03.33915593Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:05.690238253Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:08.058025524Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:10.305246899Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:12.657523601Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:14.929271996Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:17.386351392Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:19.73473477Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:05:22.079862475Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:24.33782452Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:26.687755681Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:28.939080352Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:05:31.202092936Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:33.65108118Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:36.018596163Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:38.268295567Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,23,2025-03-12T13:05:40.509021351Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,23,2025-03-12T13:05:42.757918279Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,22.5,2025-03-12T13:05:45.226214317Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:47.593724407Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:50.031096676Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:52.277938206Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:54.74667625Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:57.213674225Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:05:59.461976227Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:01.815772266Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:04.265791266Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:06.620883127Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:08.869820755Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:11.336214722Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:13.578414352Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:15.836894032Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:18.104125372Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:20.463049562Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:22.814434602Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:25.148563437Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:27.419658028Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:29.858603101Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:32.229793467Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:34.677754897Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:36.928066845Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:39.285014797Z,41.5
,Ståle  sin iPhone,22.5,22.5,ESP32-C6,22.5,2025-03-12T13:06:41.657212254Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22.5,2025-03-12T13:06:44.207188015Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22,2025-03-12T13:06:46.682958484Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22,2025-03-12T13:06:49.133188534Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,22,2025-03-12T13:06:51.686217102Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,21.5,2025-03-12T13:06:53.936629097Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,21.5,2025-03-12T13:06:56.177398792Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,21,2025-03-12T13:06:58.538945377Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,21,2025-03-12T13:07:00.907016865Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,20.5,2025-03-12T13:07:03.148374216Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,20.5,2025-03-12T13:07:08.587785775Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,20,2025-03-12T13:07:10.935876464Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,19.5,2025-03-12T13:07:13.588611416Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,19.5,2025-03-12T13:07:15.837756842Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,19,2025-03-12T13:07:18.098518401Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,19,2025-03-12T13:07:20.456917689Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,18.5,2025-03-12T13:07:22.809589798Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,18.5,2025-03-12T13:07:25.066227881Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,18,2025-03-12T13:07:27.517823344Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,18,2025-03-12T13:07:29.858419777Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,17.5,2025-03-12T13:07:32.117518252Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,17.5,2025-03-12T13:07:40.618506635Z,41.5
,Ståle  sin iPhone,22.5,23,ESP32-C6,17,2025-03-12T13:07:41.643211552Z,41.5
