Batch,Tunge nr,Plassering,Kraft,Filnavn,Vekt [gr],Start time,End time,Tongue Temp (IR),Pipe temp sensor,Pipe temp IR,Frostskade,Avrivningsskade,Dårlig kvalitet,Kommentar,contact_time(s),total_force_app_time(s),num_force_applications,detach_force(g),plot_path
11,1,BASIS,Rykk,25.03.25 13-44-38.csv,230,2025-03-25 13:43:00,2025-03-25 13:44:59,37.0,-5.0,-16.0,True,False,False,,4.543,0.0,0,701.41,./main/output/plots/25.03.25 13-44-38.png
11,2,APEX,Rykk,25.03.25 13-33-28.csv,188,2025-03-25 13:33:00,2025-03-25 13:33:59,37.0,-15.0,-15.0,True,False,True,"Tunge ser grå ut, men ingen vannlekkasje",4.723993,0.0,0,199.52,./main/output/plots/25.03.25 13-33-28.png
11,2,BASIS,Motor,25.03.25 13-46-22.csv,188,2025-03-25 13:45:00,2025-03-25 13:46:59,37.0,-8.0,-12.0,True,True,False,Liten avrivning,10.975213,0.0,0,494.62,./main/output/plots/25.03.25 13-46-22.png
11,3,BASIS,Rykk,25.03.25 13-35-45.csv,187,2025-03-25 13:35:00,2025-03-25 13:35:59,37.0,-20.0,-8.0,True,True,False,"Nytt rør, IR viser varmere temp enn forrige rør mens sensor synker. Devaliderer ir?",2.7669930000000003,0.0,0,2031.12,./main/output/plots/25.03.25 13-35-45.png
11,3,APEX,Motor,25.03.25 13-48-18.csv,187,2025-03-25 13:47:00,2025-03-25 13:48:59,35.0,-10.0,-10.0,True,False,True,"Ingen hinne, rett på muskel. Bra bilde av frostskade",11.132205,0.0,0,498.45,./main/output/plots/25.03.25 13-48-18.png
11,4,BASIS,Rykk,25.03.25 13-37-28.csv,194,2025-03-25 13:36:00,2025-03-25 13:37:59,36.0,-22.0,-10.0,True,True,False,Trengte to rykk,3.2640000000000002,0.0,0,1296.66,./main/output/plots/25.03.25 13-37-28.png
11,4,APEX,Motor,25.03.25 13-49-57.csv,194,2025-03-25 13:49:00,2025-03-25 13:50:59,37.0,-10.0,-5.0,True,True,True,løs hinne som løsnet,6.508212,0.0,0,315.09,./main/output/plots/25.03.25 13-49-57.png
11,5,BASIS,Motor,25.03.25 13-39-10.csv,182,2025-03-25 13:38:00,2025-03-25 13:39:59,37.0,-20.0,-9.0,True,True,False,"løftet røret, fin skade på formalin",8.123258,0.0,0,1718.72,./main/output/plots/25.03.25 13-39-10.png
11,5,APEX,Motor,25.03.25 13-53-43.csv,182,2025-03-25 13:53:00,2025-03-25 13:53:59,37.0,-2.0,-2.0,False,True,True,"løs hinne som løsnet, på formalin",4.751213,0.0,0,317.28,./main/output/plots/25.03.25 13-53-43.png
11,6,APEX,Rykk,25.03.25 13-41-14.csv,220,2025-03-25 13:39:00,2025-03-25 13:41:59,37.0,-15.0,-1.0,True,True,True,løs hinne som løsnet,6.130989,0.0,0,914.48,./main/output/plots/25.03.25 13-41-14.png
11,6,BASIS,Motor,25.03.25 13-56-30.csv,220,2025-03-25 13:56:00,2025-03-25 13:56:59,36.0,-5.0,1.0,False,False,False,ingen adhesjon (validerer IR sensor temp),13.515,0.0,0,61.76,./main/output/plots/25.03.25 13-56-30.png
12,1,BASIS,Motor,25.03.25 14-26-04.csv,163,2025-03-25 14:24:00,2025-03-25 14:26:59,34.0,-19.0,-21.0,True,False,False,,8.619213,0.0,0,277.71,./main/output/plots/25.03.25 14-26-04.png
12,1,APEX,Motor,25.03.25 14-43-40.csv,163,2025-03-25 14:42:00,2025-03-25 14:43:59,36.0,-18.0,-7.0,True,True,False,Avrivning av delvis løs hinne,6.233264,0.0,0,528.58,./main/output/plots/25.03.25 14-43-40.png
12,2,BASIS,Motor,25.03.25 14-29-24.csv,180,2025-03-25 14:28:00,2025-03-25 14:29:59,34.0,-25.0,-13.0,True,False,False,,8.692213,0.0,0,270.05,./main/output/plots/25.03.25 14-29-24.png
12,2,APEX,Rykk,25.03.25 14-47-55.csv,180,2025-03-25 14:47:00,2025-03-25 14:48:59,34.0,-10.0,-10.0,True,False,False,Trengte to rykk,5.82,0.0,0,2042.97,./main/output/plots/25.03.25 14-47-55.png
12,3,APEX,Rykk,25.03.25 14-32-58.csv,222,2025-03-25 14:32:00,2025-03-25 14:33:59,36.0,-14.0,-18.0,True,False,True,,7.864,0.0,0,981.26,./main/output/plots/25.03.25 14-32-58.png
12,3,BASIS,Rykk,25.03.25 14-50-18.csv,222,2025-03-25 14:49:00,2025-03-25 14:50:59,35.0,-12.0,-3.0,True,False,False,Står apex på bildet,9.004,0.0,0,2059.07,./main/output/plots/25.03.25 14-50-18.png
12,4,APEX,Motor,25.03.25 14-37-27.csv,185,2025-03-25 14:36:00,2025-03-25 14:37:59,36.0,-16.0,-25.0,True,False,False,Bra bilder av frostskade,9.643213,0.0,0,221.28,./main/output/plots/25.03.25 14-37-27.png
12,4,BASIS,Rykk,25.03.25 14-53-09.csv,185,2025-03-25 14:52:00,2025-03-25 14:53:59,36.0,-6.0,-2.0,True,True,False,,7.145,0.0,0,2098.37,./main/output/plots/25.03.25 14-53-09.png
12,5,APEX,Rykk,25.03.25 14-39-42.csv,225,2025-03-25 14:38:00,2025-03-25 14:39:59,34.0,-23.0,-16.0,True,False,True,bra bilde av skade,5.711,0.0,0,948.91,./main/output/plots/25.03.25 14-39-42.png
12,5,BASIS,Motor,25.03.25 14-55-10.csv,225,2025-03-25 14:54:00,2025-03-25 14:55:59,35.0,-6.0,-4.0,True,True,False,,9.785198,0.0,0,1415.02,./main/output/plots/25.03.25 14-55-10.png
12,6,BASIS,Motor,25.03.25 14-42-06.csv,175,2025-03-25 14:40:00,2025-03-25 14:42:59,35.0,-21.0,-13.0,True,True,False,,5.3592130000000004,0.0,0,1361.7,./main/output/plots/25.03.25 14-42-06.png
12,6,APEX,Rykk,25.03.25 14-56-48.csv,175,2025-03-25 14:56:00,2025-03-25 14:57:59,35.0,-6.0,0.0,False,False,False,"ingen adhesjon, varmt rør",5.467984,0.0,0,75.03,./main/output/plots/25.03.25 14-56-48.png
13,1,APEX,Motor,25.03.25 15-18-45.csv,230,2025-03-25 15:17:00,2025-03-25 15:19:59,36.0,-9.0,-25.0,True,False,True,,9.091212,0.0,0,111.62,./main/output/plots/25.03.25 15-18-45.png
13,1,BASIS,Rykk,25.03.25 15-36-57.csv,230,2025-03-25 15:36:00,2025-03-25 15:37:59,36.0,-14.0,-10.0,True,True,False,,10.803985,0.0,0,1893.87,./main/output/plots/25.03.25 15-36-57.png
13,2,BASIS,Motor,25.03.25 15-20-53.csv,210,2025-03-25 15:20:00,2025-03-25 15:21:59,36.0,-22.0,-20.0,True,False,False,på formalin,5.584001,0.0,0,161.49,./main/output/plots/25.03.25 15-20-53.png
13,2,APEX,Rykk,25.03.25 15-38-38.csv,210,2025-03-25 15:38:00,2025-03-25 15:39:59,36.0,-12.0,-7.0,True,True,False,"Pent bilde, på formalin",10.454,0.0,0,1314.98,./main/output/plots/25.03.25 15-38-38.png
13,3,APEX,Rykk,25.03.25 15-23-41.csv,170,2025-03-25 15:22:00,2025-03-25 15:23:59,34.0,-23.0,-5.0,True,True,False,"dobbelt rykk, på formalin",5.841997,0.0,0,1681.46,./main/output/plots/25.03.25 15-23-41.png
13,3,BASIS,Motor,25.03.25 15-43-09.csv,170,2025-03-25 15:42:00,2025-03-25 15:43:59,35.0,-18.0,-27.0,True,False,False,bra bilde av skade,8.555213,0.0,0,250.6,./main/output/plots/25.03.25 15-43-09.png
13,4,BASIS,Rykk,25.03.25 15-25-39.csv,194,2025-03-25 15:25:00,2025-03-25 15:26:59,36.0,-17.0,-5.0,True,True,False,"dobbelt rykk, bra skade",11.995007,0.0,0,2602.67,./main/output/plots/25.03.25 15-25-39.png
13,4,APEX,Rykk,25.03.25 15-46-41.csv,194,2025-03-25 15:46:00,2025-03-25 15:46:59,36.0,-24.0,-16.0,True,True,True,løs hinne som løsnet,3.16,0.0,0,821.75,./main/output/plots/25.03.25 15-46-41.png
13,5,APEX,Rykk,25.03.25 15-32-50.csv,183,2025-03-25 15:32:00,2025-03-25 15:33:59,36.0,-10.0,-16.0,True,False,False,,7.707029,0.0,0,1165.73,./main/output/plots/25.03.25 15-32-50.png
13,5,BASIS,Motor,25.03.25 15-48-21.csv,183,2025-03-25 15:47:00,2025-03-25 15:48:59,36.0,-21.0,-9.0,True,True,False,Bra bilde av skade,6.930213,0.0,0,1286.25,./main/output/plots/25.03.25 15-48-21.png
13,6,BASIS,Motor,25.03.25 15-35-03.csv,153,2025-03-25 15:34:00,2025-03-25 15:35:59,35.0,-14.0,-15.0,True,True,False,bilde av skade igjen på rør,11.886212,0.0,0,1832.09,./main/output/plots/25.03.25 15-35-03.png
13,6,APEX,Motor,25.03.25 15-49-59.csv,153,2025-03-25 15:49:00,2025-03-25 15:50:59,35.0,-16.0,-8.0,True,True,True,løs hinne som løsnet,6.102212,0.0,0,543.16,./main/output/plots/25.03.25 15-49-59.png
14,1,APEX,Motor,25.03.25 16-28-57.csv,199,2025-03-25 16:28:00,2025-03-25 16:29:59,37.0,-7.0,-28.0,True,False,True,,10.460212,0.0,0,322.74,./main/output/plots/25.03.25 16-28-57.png
14,1,BASIS,Motor,25.03.25 16-44-41.csv,199,2025-03-25 16:44:00,2025-03-25 16:45:59,36.0,-27.0,-16.0,True,True,False,FLYVENDE TUNGE!,7.419213,0.0,0,1777.28,./main/output/plots/25.03.25 16-44-41.png
14,2,BASIS,Motor,25.03.25 16-30-56.csv,230,2025-03-25 16:30:00,2025-03-25 16:31:59,36.0,-17.0,-20.0,True,True,False,,4.8352129999999995,0.0,0,921.93,./main/output/plots/25.03.25 16-30-56.png
14,2,APEX,Motor,25.03.25 16-50-46.csv,230,2025-03-25 16:50:00,2025-03-25 16:51:59,35.0,-6.0,-21.0,True,True,True,Tunga fløy! Bra test,6.499198,0.0,0,1165.42,./main/output/plots/25.03.25 16-50-46.png
14,3,BASIS,Rykk,25.03.25 16-33-25.csv,172,2025-03-25 16:32:00,2025-03-25 16:33:59,35.0,-22.0,-15.0,True,True,False,Liten avrivning,6.622985,0.0,0,1334.43,./main/output/plots/25.03.25 16-33-25.png
14,3,APEX,Rykk,25.03.25 16-53-50.csv,172,2025-03-25 16:53:00,2025-03-25 16:54:59,32.0,-11.0,-11.0,True,False,False,,8.696,0.0,0,740.25,./main/output/plots/25.03.25 16-53-50.png
14,4,APEX,Rykk,25.03.25 16-35-21.csv,164,2025-03-25 16:34:00,2025-03-25 16:35:59,35.0,-20.0,-16.0,True,True,False,på formalin,9.223,0.0,0,1460.04,./main/output/plots/25.03.25 16-35-21.png
14,4,BASIS,Rykk,25.03.25 16-57-15.csv,164,2025-03-25 16:57:00,2025-03-25 16:57:59,36.0,-9.0,-4.0,True,True,False,,6.699,0.0,0,1675.45,./main/output/plots/25.03.25 16-57-15.png
14,5,APEX,Motor,25.03.25 16-40-37.csv,212,2025-03-25 16:39:00,2025-03-25 16:40:59,34.0,-15.0,-32.0,True,False,False,,10.247267,0.0,0,218.12,./main/output/plots/25.03.25 16-40-37.png
14,5,BASIS,Rykk,25.03.25 17-03-21.csv,212,2025-03-25 17:03:00,2025-03-25 17:03:59,33.0,-5.0,-20.0,True,False,False,,11.007,0.0,0,884.81,./main/output/plots/25.03.25 17-03-21.png
14,6,BASIS,Rykk,25.03.25 16-43-05.csv,169,2025-03-25 16:42:00,2025-03-25 16:43:59,34.0,-25.0,-25.0,True,False,False,,5.567,0.0,0,129.1,./main/output/plots/25.03.25 16-43-05.png
14,6,APEX,Motor,25.03.25 17-05-52.csv,169,2025-03-25 17:05:00,2025-03-25 17:06:59,34.0,-12.0,-11.0,True,False,False,"Rift i tunge, øvre del",8.183213,0.0,0,624.53,./main/output/plots/25.03.25 17-05-52.png
